"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Tennessee"	"47"	"18 years"	"18"	"2015"	"2015"	1700	39880	42.62788
	"Tennessee"	"47"	"19 years"	"19"	"2015"	"2015"	2987	39824	75.00502
	"Tennessee"	"47"	"20 years"	"20"	"2015"	"2015"	3732	41871	89.13090
	"Tennessee"	"47"	"21 years"	"21"	"2015"	"2015"	4105	43938	93.42710
	"Tennessee"	"47"	"22 years"	"22"	"2015"	"2015"	4409	45174	97.60039
	"Tennessee"	"47"	"23 years"	"23"	"2015"	"2015"	4731	48028	98.50504
	"Tennessee"	"47"	"24 years"	"24"	"2015"	"2015"	4909	50113	97.95861
	"Tennessee"	"47"	"25 years"	"25"	"2015"	"2015"	4993	48454	103.04619
	"Tennessee"	"47"	"26 years"	"26"	"2015"	"2015"	5050	46308	109.05243
	"Tennessee"	"47"	"27 years"	"27"	"2015"	"2015"	4881	43989	110.95956
	"Tennessee"	"47"	"28 years"	"28"	"2015"	"2015"	4988	42890	116.29751
	"Tennessee"	"47"	"29 years"	"29"	"2015"	"2015"	4846	42964	112.79211
	"Tennessee"	"47"	"30 years"	"30"	"2015"	"2015"	4547	43354	104.88075
	"Tennessee"	"47"	"31 years"	"31"	"2015"	"2015"	4240	42052	100.82755
	"Tennessee"	"47"	"32 years"	"32"	"2015"	"2015"	3841	43501	88.29682
	"Tennessee"	"47"	"33 years"	"33"	"2015"	"2015"	3403	43334	78.52956
	"Tennessee"	"47"	"34 years"	"34"	"2015"	"2015"	3013	43677	68.98368
	"Tennessee"	"47"	"35 years"	"35"	"2015"	"2015"	2505	44127	56.76797
	"Tennessee"	"47"	"36 years"	"36"	"2015"	"2015"	1946	42311	45.99277
	"Tennessee"	"47"	"37 years"	"37"	"2015"	"2015"	1564	41810	37.40732
	"Tennessee"	"47"	"38 years"	"38"	"2015"	"2015"	1132	41048	27.57747
	"Tennessee"	"47"	"39 years"	"39"	"2015"	"2015"	850	39914	21.29579
	"Tennessee"	"47"	"40 years"	"40"	"2015"	"2015"	626	41493	15.08688
	"Tennessee"	"47"	"41 years"	"41"	"2015"	"2015"	407	40849	9.96352
	"Tennessee"	"47"	"42 years"	"42"	"2015"	"2015"	292	41972	6.95702
	"Tennessee"	"47"	"43 years"	"43"	"2015"	"2015"	170	44185	3.84746
	"Tennessee"	"47"	"44 years"	"44"	"2015"	"2015"	77	46863	1.64309
	"Tennessee"	"47"	"45 years"	"45"	"2015"	"2015"	47	Not Available	Not Available
	"Tennessee"	"47"	"46 years"	"46"	"2015"	"2015"	17	Not Available	Not Available
	"Tennessee"	"47"	"47 years"	"47"	"2015"	"2015"	13	Not Available	Not Available
	"Texas"	"48"	"13 years"	"13"	"2015"	"2015"	50	Not Available	Not Available
	"Texas"	"48"	"14 years"	"14"	"2015"	"2015"	399	Not Available	Not Available
	"Texas"	"48"	"15 years"	"15"	"2015"	"2015"	1304	198223	6.57845
	"Texas"	"48"	"16 years"	"16"	"2015"	"2015"	2856	192360	14.84716
	"Texas"	"48"	"17 years"	"17"	"2015"	"2015"	5544	189696	29.22571
	"Texas"	"48"	"18 years"	"18"	"2015"	"2015"	9189	183341	50.11972
	"Texas"	"48"	"19 years"	"19"	"2015"	"2015"	13794	181269	76.09685
	"Texas"	"48"	"20 years"	"20"	"2015"	"2015"	16733	183726	91.07584
	"Texas"	"48"	"21 years"	"21"	"2015"	"2015"	18462	187577	98.42358
	"Texas"	"48"	"22 years"	"22"	"2015"	"2015"	19866	193532	102.64969
	"Texas"	"48"	"23 years"	"23"	"2015"	"2015"	21015	202979	103.53288
	"Texas"	"48"	"24 years"	"24"	"2015"	"2015"	21710	207120	104.81846
	"Texas"	"48"	"25 years"	"25"	"2015"	"2015"	22407	205650	108.95697
	"Texas"	"48"	"26 years"	"26"	"2015"	"2015"	22878	198870	115.03998
	"Texas"	"48"	"27 years"	"27"	"2015"	"2015"	23099	195522	118.14016
	"Texas"	"48"	"28 years"	"28"	"2015"	"2015"	23662	194387	121.72625
	"Texas"	"48"	"29 years"	"29"	"2015"	"2015"	23530	197139	119.35741
	"Texas"	"48"	"30 years"	"30"	"2015"	"2015"	23391	198204	118.01477
	"Texas"	"48"	"31 years"	"31"	"2015"	"2015"	21885	194087	112.75871
	"Texas"	"48"	"32 years"	"32"	"2015"	"2015"	20250	197578	102.49117
	"Texas"	"48"	"33 years"	"33"	"2015"	"2015"	18543	198167	93.57259
	"Texas"	"48"	"34 years"	"34"	"2015"	"2015"	16292	197412	82.52791
	"Texas"	"48"	"35 years"	"35"	"2015"	"2015"	13904	198073	70.19634
	"Texas"	"48"	"36 years"	"36"	"2015"	"2015"	11265	186183	60.50499
	"Texas"	"48"	"37 years"	"37"	"2015"	"2015"	8897	183384	48.51568
	"Texas"	"48"	"38 years"	"38"	"2015"	"2015"	6882	182777	37.65244
	"Texas"	"48"	"39 years"	"39"	"2015"	"2015"	5207	180222	28.89214
	"Texas"	"48"	"40 years"	"40"	"2015"	"2015"	3944	183302	21.51640
	"Texas"	"48"	"41 years"	"41"	"2015"	"2015"	2583	180005	14.34960
	"Texas"	"48"	"42 years"	"42"	"2015"	"2015"	1690	180781	9.34833
	"Texas"	"48"	"43 years"	"43"	"2015"	"2015"	1078	185954	5.79713
	"Texas"	"48"	"44 years"	"44"	"2015"	"2015"	634	191111	3.31744
	"Texas"	"48"	"45 years"	"45"	"2015"	"2015"	288	Not Available	Not Available
	"Texas"	"48"	"46 years"	"46"	"2015"	"2015"	172	Not Available	Not Available
	"Texas"	"48"	"47 years"	"47"	"2015"	"2015"	81	Not Available	Not Available
	"Texas"	"48"	"48 years"	"48"	"2015"	"2015"	40	Not Available	Not Available
	"Texas"	"48"	"49 years"	"49"	"2015"	"2015"	29	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2015"	"2015"	57	Not Available	Not Available
	"Utah"	"49"	"14 years"	"14"	"2015"	"2015"	13	Not Available	Not Available
	"Utah"	"49"	"15 years"	"15"	"2015"	"2015"	49	23981	2.04328
	"Utah"	"49"	"16 years"	"16"	"2015"	"2015"	136	23439	5.80230
	"Utah"	"49"	"17 years"	"17"	"2015"	"2015"	304	23056	13.18529
	"Utah"	"49"	"18 years"	"18"	"2015"	"2015"	536	22252	24.08772
	"Utah"	"49"	"19 years"	"19"	"2015"	"2015"	996	22195	44.87497
	"Utah"	"49"	"20 years"	"20"	"2015"	"2015"	1293	23884	54.13666
	"Utah"	"49"	"21 years"	"21"	"2015"	"2015"	1666	23979	69.47746
	"Utah"	"49"	"22 years"	"22"	"2015"	"2015"	2089	23747	87.96901
	"Utah"	"49"	"23 years"	"23"	"2015"	"2015"	2593	25369	102.21136
	"Utah"	"49"	"24 years"	"24"	"2015"	"2015"	2981	25981	114.73769
	"Utah"	"49"	"25 years"	"25"	"2015"	"2015"	3464	23378	148.17350
	"Utah"	"49"	"26 years"	"26"	"2015"	"2015"	3519	21731	161.93456
	"Utah"	"49"	"27 years"	"27"	"2015"	"2015"	3570	20726	172.24742
	"Utah"	"49"	"28 years"	"28"	"2015"	"2015"	3361	20547	163.57619
	"Utah"	"49"	"29 years"	"29"	"2015"	"2015"	3498	20899	167.37643
	"Utah"	"49"	"30 years"	"30"	"2015"	"2015"	3236	21561	150.08580
	"Utah"	"49"	"31 years"	"31"	"2015"	"2015"	3088	21442	144.01642
	"Utah"	"49"	"32 years"	"32"	"2015"	"2015"	2800	22272	125.71839
	"Utah"	"49"	"33 years"	"33"	"2015"	"2015"	2470	22534	109.61214
	"Utah"	"49"	"34 years"	"34"	"2015"	"2015"	2105	22692	92.76397
	"Utah"	"49"	"35 years"	"35"	"2015"	"2015"	1860	22933	81.10583
	"Utah"	"49"	"36 years"	"36"	"2015"	"2015"	1443	21953	65.73134
	"Utah"	"49"	"37 years"	"37"	"2015"	"2015"	1142	21499	53.11875
	"Utah"	"49"	"38 years"	"38"	"2015"	"2015"	891	21142	42.14360
	"Utah"	"49"	"39 years"	"39"	"2015"	"2015"	614	19611	31.30896
	"Utah"	"49"	"40 years"	"40"	"2015"	"2015"	433	18957	22.84117
	"Utah"	"49"	"41 years"	"41"	"2015"	"2015"	278	17748	15.66374
	"Utah"	"49"	"42 years"	"42"	"2015"	"2015"	156	17312	9.01109
	"Utah"	"49"	"43 years"	"43"	"2015"	"2015"	85	17116	4.96611
	"Utah"	"49"	"44 years"	"44"	"2015"	"2015"	46	17408	2.64246
	"Utah"	"49"	"45 years"	"45"	"2015"	"2015"	29	Not Available	Not Available
	"Utah"	"49"	"46 years"	"46"	"2015"	"2015"	15	Not Available	Not Available
	"Vermont"	"50"	"16 years"	"16"	"2015"	"2015"	14	3646	3.83982
	"Vermont"	"50"	"17 years"	"17"	"2015"	"2015"	26	3763	6.90938
	"Vermont"	"50"	"18 years"	"18"	"2015"	"2015"	71	4804	14.77935
	"Vermont"	"50"	"19 years"	"19"	"2015"	"2015"	131	5373	24.38117
	"Vermont"	"50"	"20 years"	"20"	"2015"	"2015"	164	5421	30.25272
	"Vermont"	"50"	"21 years"	"21"	"2015"	"2015"	192	5099	37.65444
	"Vermont"	"50"	"22 years"	"22"	"2015"	"2015"	206	4577	45.00765
	"Vermont"	"50"	"23 years"	"23"	"2015"	"2015"	232	4157	55.80948
	"Vermont"	"50"	"24 years"	"24"	"2015"	"2015"	280	3699	75.69613
	"Vermont"	"50"	"25 years"	"25"	"2015"	"2015"	291	3444	84.49477
	"Vermont"	"50"	"26 years"	"26"	"2015"	"2015"	330	3303	99.90917
	"Vermont"	"50"	"27 years"	"27"	"2015"	"2015"	343	3570	96.07843
	"Vermont"	"50"	"28 years"	"28"	"2015"	"2015"	360	3554	101.29432
	"Vermont"	"50"	"29 years"	"29"	"2015"	"2015"	387	3472	111.46313
	"Vermont"	"50"	"30 years"	"30"	"2015"	"2015"	400	3719	107.55579
	"Vermont"	"50"	"31 years"	"31"	"2015"	"2015"	373	3602	103.55358
	"Vermont"	"50"	"32 years"	"32"	"2015"	"2015"	402	3718	108.12265
	"Vermont"	"50"	"33 years"	"33"	"2015"	"2015"	343	3628	94.54245
	"Vermont"	"50"	"34 years"	"34"	"2015"	"2015"	276	3681	74.97963
	"Vermont"	"50"	"35 years"	"35"	"2015"	"2015"	277	3733	74.20305
	"Vermont"	"50"	"36 years"	"36"	"2015"	"2015"	228	3532	64.55266
	"Vermont"	"50"	"37 years"	"37"	"2015"	"2015"	186	3540	52.54237
	"Vermont"	"50"	"38 years"	"38"	"2015"	"2015"	149	3443	43.27621
	"Vermont"	"50"	"39 years"	"39"	"2015"	"2015"	89	3260	27.30061
	"Vermont"	"50"	"40 years"	"40"	"2015"	"2015"	56	3535	15.84158
	"Vermont"	"50"	"41 years"	"41"	"2015"	"2015"	42	3456	12.15278
	"Vermont"	"50"	"42 years"	"42"	"2015"	"2015"	23	3415	6.73499
	"Vermont"	"50"	"43 years"	"43"	"2015"	"2015"	11	3701	2.97217
	"Virginia"	"51"	"14 years"	"14"	"2015"	"2015"	40	Not Available	Not Available
	"Virginia"	"51"	"15 years"	"15"	"2015"	"2015"	139	51923	2.67704
	"Virginia"	"51"	"16 years"	"16"	"2015"	"2015"	320	50976	6.27746
	"Virginia"	"51"	"17 years"	"17"	"2015"	"2015"	597	51059	11.69236
	"Virginia"	"51"	"18 years"	"18"	"2015"	"2015"	1289	54331	23.72495
	"Virginia"	"51"	"19 years"	"19"	"2015"	"2015"	2163	55851	38.72804
	"Virginia"	"51"	"20 years"	"20"	"2015"	"2015"	3005	56849	52.85933
	"Virginia"	"51"	"21 years"	"21"	"2015"	"2015"	3623	57825	62.65456
	"Virginia"	"51"	"22 years"	"22"	"2015"	"2015"	3989	58053	68.71307
	"Virginia"	"51"	"23 years"	"23"	"2015"	"2015"	4340	57889	74.97107
	"Virginia"	"51"	"24 years"	"24"	"2015"	"2015"	4839	59086	81.89757
	"Virginia"	"51"	"25 years"	"25"	"2015"	"2015"	5065	59915	84.53643
	"Virginia"	"51"	"26 years"	"26"	"2015"	"2015"	5543	58799	94.27031
	"Virginia"	"51"	"27 years"	"27"	"2015"	"2015"	5824	57751	100.84674
	"Virginia"	"51"	"28 years"	"28"	"2015"	"2015"	6289	57856	108.70091
	"Virginia"	"51"	"29 years"	"29"	"2015"	"2015"	6563	58279	112.61346
	"Virginia"	"51"	"30 years"	"30"	"2015"	"2015"	6550	58317	112.31716
	"Virginia"	"51"	"31 years"	"31"	"2015"	"2015"	6602	56936	115.95476
	"Virginia"	"51"	"32 years"	"32"	"2015"	"2015"	6364	58260	109.23447
	"Virginia"	"51"	"33 years"	"33"	"2015"	"2015"	5888	58600	100.47782
	"Virginia"	"51"	"34 years"	"34"	"2015"	"2015"	5345	57927	92.27131
	"Virginia"	"51"	"35 years"	"35"	"2015"	"2015"	4647	58506	79.42775
	"Virginia"	"51"	"36 years"	"36"	"2015"	"2015"	3689	55641	66.30003
	"Virginia"	"51"	"37 years"	"37"	"2015"	"2015"	3032	54118	56.02572
	"Virginia"	"51"	"38 years"	"38"	"2015"	"2015"	2341	54093	43.27732
	"Virginia"	"51"	"39 years"	"39"	"2015"	"2015"	1688	51989	32.46841
	"Virginia"	"51"	"40 years"	"40"	"2015"	"2015"	1270	52928	23.99486
	"Virginia"	"51"	"41 years"	"41"	"2015"	"2015"	858	51949	16.51620
	"Virginia"	"51"	"42 years"	"42"	"2015"	"2015"	586	53661	10.92041
	"Virginia"	"51"	"43 years"	"43"	"2015"	"2015"	339	56320	6.01918
	"Virginia"	"51"	"44 years"	"44"	"2015"	"2015"	211	59196	3.56443
	"Virginia"	"51"	"45 years"	"45"	"2015"	"2015"	101	Not Available	Not Available
	"Virginia"	"51"	"46 years"	"46"	"2015"	"2015"	62	Not Available	Not Available
	"Virginia"	"51"	"47 years"	"47"	"2015"	"2015"	41	Not Available	Not Available
	"Virginia"	"51"	"48 years"	"48"	"2015"	"2015"	21	Not Available	Not Available
	"Virginia"	"51"	"49 years"	"49"	"2015"	"2015"	11	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2015"	"2015"	24	Not Available	Not Available
	"Washington"	"53"	"14 years"	"14"	"2015"	"2015"	24	Not Available	Not Available
	"Washington"	"53"	"15 years"	"15"	"2015"	"2015"	103	43792	2.35203
	"Washington"	"53"	"16 years"	"16"	"2015"	"2015"	265	43248	6.12745
	"Washington"	"53"	"17 years"	"17"	"2015"	"2015"	589	43798	13.44810
	"Washington"	"53"	"18 years"	"18"	"2015"	"2015"	1053	42084	25.02139
	"Washington"	"53"	"19 years"	"19"	"2015"	"2015"	1763	41050	42.94762
	"Washington"	"53"	"20 years"	"20"	"2015"	"2015"	2230	42316	52.69874
	"Washington"	"53"	"21 years"	"21"	"2015"	"2015"	2729	44128	61.84282
	"Washington"	"53"	"22 years"	"22"	"2015"	"2015"	3318	46650	71.12540
	"Washington"	"53"	"23 years"	"23"	"2015"	"2015"	3773	49750	75.83920
	"Washington"	"53"	"24 years"	"24"	"2015"	"2015"	4223	53055	79.59664
	"Washington"	"53"	"25 years"	"25"	"2015"	"2015"	4660	53254	87.50516
	"Washington"	"53"	"26 years"	"26"	"2015"	"2015"	4709	51772	90.95650
	"Washington"	"53"	"27 years"	"27"	"2015"	"2015"	5281	50793	103.97102
	"Washington"	"53"	"28 years"	"28"	"2015"	"2015"	5607	49980	112.18487
	"Washington"	"53"	"29 years"	"29"	"2015"	"2015"	5785	50522	114.50457
	"Washington"	"53"	"30 years"	"30"	"2015"	"2015"	5846	51391	113.75533
	"Washington"	"53"	"31 years"	"31"	"2015"	"2015"	5768	50001	115.35769
	"Washington"	"53"	"32 years"	"32"	"2015"	"2015"	5570	50977	109.26496
	"Washington"	"53"	"33 years"	"33"	"2015"	"2015"	5115	50825	100.63945
	"Washington"	"53"	"34 years"	"34"	"2015"	"2015"	4510	50628	89.08114
	"Washington"	"53"	"35 years"	"35"	"2015"	"2015"	3998	50189	79.65889
	"Washington"	"53"	"36 years"	"36"	"2015"	"2015"	3191	47397	67.32494
	"Washington"	"53"	"37 years"	"37"	"2015"	"2015"	2528	46156	54.77078
	"Washington"	"53"	"38 years"	"38"	"2015"	"2015"	1973	45685	43.18704
	"Washington"	"53"	"39 years"	"39"	"2015"	"2015"	1439	44131	32.60746
	"Washington"	"53"	"40 years"	"40"	"2015"	"2015"	1018	44677	22.78577
	"Washington"	"53"	"41 years"	"41"	"2015"	"2015"	757	43063	17.57890
	"Washington"	"53"	"42 years"	"42"	"2015"	"2015"	473	43164	10.95821
	"Washington"	"53"	"43 years"	"43"	"2015"	"2015"	287	44812	6.40453
	"Washington"	"53"	"44 years"	"44"	"2015"	"2015"	188	47921	3.92312
	"Washington"	"53"	"45 years"	"45"	"2015"	"2015"	107	Not Available	Not Available
	"Washington"	"53"	"46 years"	"46"	"2015"	"2015"	48	Not Available	Not Available
	"Washington"	"53"	"47 years"	"47"	"2015"	"2015"	24	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2015"	"2015"	14	Not Available	Not Available
	"West Virginia"	"54"	"15 years"	"15"	"2015"	"2015"	39	10964	3.55710
	"West Virginia"	"54"	"16 years"	"16"	"2015"	"2015"	131	10808	12.12065
	"West Virginia"	"54"	"17 years"	"17"	"2015"	"2015"	229	10676	21.44998
	"West Virginia"	"54"	"18 years"	"18"	"2015"	"2015"	465	10611	43.82245
	"West Virginia"	"54"	"19 years"	"19"	"2015"	"2015"	855	10834	78.91822
	"West Virginia"	"54"	"20 years"	"20"	"2015"	"2015"	1053	11227	93.79175
	"West Virginia"	"54"	"21 years"	"21"	"2015"	"2015"	1061	11785	90.02970
	"West Virginia"	"54"	"22 years"	"22"	"2015"	"2015"	1196	11676	102.43234
	"West Virginia"	"54"	"23 years"	"23"	"2015"	"2015"	1308	12069	108.37683
	"West Virginia"	"54"	"24 years"	"24"	"2015"	"2015"	1344	12531	107.25401
	"West Virginia"	"54"	"25 years"	"25"	"2015"	"2015"	1340	12339	108.59875
	"West Virginia"	"54"	"26 years"	"26"	"2015"	"2015"	1285	10881	118.09576
	"West Virginia"	"54"	"27 years"	"27"	"2015"	"2015"	1153	10532	109.47588
	"West Virginia"	"54"	"28 years"	"28"	"2015"	"2015"	1176	10111	116.30897
	"West Virginia"	"54"	"29 years"	"29"	"2015"	"2015"	1082	10336	104.68266
	"West Virginia"	"54"	"30 years"	"30"	"2015"	"2015"	1025	10207	100.42128
	"West Virginia"	"54"	"31 years"	"31"	"2015"	"2015"	879	10218	86.02466
	"West Virginia"	"54"	"32 years"	"32"	"2015"	"2015"	818	10839	75.46822
	"West Virginia"	"54"	"33 years"	"33"	"2015"	"2015"	750	10824	69.29047
	"West Virginia"	"54"	"34 years"	"34"	"2015"	"2015"	575	11125	51.68539
	"West Virginia"	"54"	"35 years"	"35"	"2015"	"2015"	563	11586	48.59313
	"West Virginia"	"54"	"36 years"	"36"	"2015"	"2015"	412	11075	37.20090
	"West Virginia"	"54"	"37 years"	"37"	"2015"	"2015"	308	11224	27.44120
	"West Virginia"	"54"	"38 years"	"38"	"2015"	"2015"	246	11091	22.18015
	"West Virginia"	"54"	"39 years"	"39"	"2015"	"2015"	166	10602	15.65742
	"West Virginia"	"54"	"40 years"	"40"	"2015"	"2015"	136	11187	12.15697
	"West Virginia"	"54"	"41 years"	"41"	"2015"	"2015"	85	10745	7.91066
	"West Virginia"	"54"	"42 years"	"42"	"2015"	"2015"	51	11215	4.54748
	"West Virginia"	"54"	"43 years"	"43"	"2015"	"2015"	37	11801	3.13533
	"West Virginia"	"54"	"44 years"	"44"	"2015"	"2015"	18	12349	1.45761
	"Wisconsin"	"55"	"14 years"	"14"	"2015"	"2015"	26	Not Available	Not Available
	"Wisconsin"	"55"	"15 years"	"15"	"2015"	"2015"	96	37062	2.59025
	"Wisconsin"	"55"	"16 years"	"16"	"2015"	"2015"	211	36599	5.76518
	"Wisconsin"	"55"	"17 years"	"17"	"2015"	"2015"	399	36640	10.88974
	"Wisconsin"	"55"	"18 years"	"18"	"2015"	"2015"	846	37074	22.81923
	"Wisconsin"	"55"	"19 years"	"19"	"2015"	"2015"	1488	39765	37.41984
	"Wisconsin"	"55"	"20 years"	"20"	"2015"	"2015"	1939	40522	47.85055
	"Wisconsin"	"55"	"21 years"	"21"	"2015"	"2015"	2254	41657	54.10855
	"Wisconsin"	"55"	"22 years"	"22"	"2015"	"2015"	2529	41348	61.16378
	"Wisconsin"	"55"	"23 years"	"23"	"2015"	"2015"	2881	40365	71.37371
	"Wisconsin"	"55"	"24 years"	"24"	"2015"	"2015"	3262	37139	87.83220
	"Wisconsin"	"55"	"25 years"	"25"	"2015"	"2015"	3654	35170	103.89537
	"Wisconsin"	"55"	"26 years"	"26"	"2015"	"2015"	3933	33779	116.43329
	"Wisconsin"	"55"	"27 years"	"27"	"2015"	"2015"	4133	33748	122.46652
	"Wisconsin"	"55"	"28 years"	"28"	"2015"	"2015"	4602	34130	134.83739
	"Wisconsin"	"55"	"29 years"	"29"	"2015"	"2015"	4817	36094	133.45708
	"Wisconsin"	"55"	"30 years"	"30"	"2015"	"2015"	4849	37074	130.79247
	"Wisconsin"	"55"	"31 years"	"31"	"2015"	"2015"	4357	36205	120.34249
	"Wisconsin"	"55"	"32 years"	"32"	"2015"	"2015"	4157	36862	112.77196
	"Wisconsin"	"55"	"33 years"	"33"	"2015"	"2015"	3643	37001	98.45680
	"Wisconsin"	"55"	"34 years"	"34"	"2015"	"2015"	3197	36693	87.12834
	"Wisconsin"	"55"	"35 years"	"35"	"2015"	"2015"	2649	37480	70.67769
	"Wisconsin"	"55"	"36 years"	"36"	"2015"	"2015"	2068	35029	59.03680
	"Wisconsin"	"55"	"37 years"	"37"	"2015"	"2015"	1550	34238	45.27134
	"Wisconsin"	"55"	"38 years"	"38"	"2015"	"2015"	1182	33416	35.37228
	"Wisconsin"	"55"	"39 years"	"39"	"2015"	"2015"	778	32288	24.09564
	"Wisconsin"	"55"	"40 years"	"40"	"2015"	"2015"	579	32883	17.60788
	"Wisconsin"	"55"	"41 years"	"41"	"2015"	"2015"	372	31990	11.62863
	"Wisconsin"	"55"	"42 years"	"42"	"2015"	"2015"	251	32200	7.79503
	"Wisconsin"	"55"	"43 years"	"43"	"2015"	"2015"	136	33948	4.00613
	"Wisconsin"	"55"	"44 years"	"44"	"2015"	"2015"	98	36997	2.64886
	"Wisconsin"	"55"	"45 years"	"45"	"2015"	"2015"	32	Not Available	Not Available
	"Wisconsin"	"55"	"46 years"	"46"	"2015"	"2015"	31	Not Available	Not Available
	"Wisconsin"	"55"	"47 years"	"47"	"2015"	"2015"	16	Not Available	Not Available
	"Wisconsin"	"55"	"48 years"	"48"	"2015"	"2015"	12	Not Available	Not Available
	"Wyoming"	"56"	"16 years"	"16"	"2015"	"2015"	37	3508	10.54732
	"Wyoming"	"56"	"17 years"	"17"	"2015"	"2015"	57	3496	16.30435
	"Wyoming"	"56"	"18 years"	"18"	"2015"	"2015"	145	3413	42.48462
	"Wyoming"	"56"	"19 years"	"19"	"2015"	"2015"	262	3464	75.63510
	"Wyoming"	"56"	"20 years"	"20"	"2015"	"2015"	309	3595	85.95271
	"Wyoming"	"56"	"21 years"	"21"	"2015"	"2015"	330	3870	85.27132
	"Wyoming"	"56"	"22 years"	"22"	"2015"	"2015"	438	3984	109.93976
	"Wyoming"	"56"	"23 years"	"23"	"2015"	"2015"	463	3893	118.93142
	"Wyoming"	"56"	"24 years"	"24"	"2015"	"2015"	507	4350	116.55172
	"Wyoming"	"56"	"25 years"	"25"	"2015"	"2015"	460	4199	109.54989
	"Wyoming"	"56"	"26 years"	"26"	"2015"	"2015"	503	4075	123.43558
	"Wyoming"	"56"	"27 years"	"27"	"2015"	"2015"	519	3805	136.39947
	"Wyoming"	"56"	"28 years"	"28"	"2015"	"2015"	461	3856	119.55394
	"Wyoming"	"56"	"29 years"	"29"	"2015"	"2015"	516	3864	133.54037
	"Wyoming"	"56"	"30 years"	"30"	"2015"	"2015"	470	3996	117.61762
	"Wyoming"	"56"	"31 years"	"31"	"2015"	"2015"	472	4000	118.00000
	"Wyoming"	"56"	"32 years"	"32"	"2015"	"2015"	341	3971	85.87258
	"Wyoming"	"56"	"33 years"	"33"	"2015"	"2015"	312	3930	79.38931
	"Wyoming"	"56"	"34 years"	"34"	"2015"	"2015"	273	3928	69.50102
	"Wyoming"	"56"	"35 years"	"35"	"2015"	"2015"	208	3873	53.70514
	"Wyoming"	"56"	"36 years"	"36"	"2015"	"2015"	187	3745	49.93324
	"Wyoming"	"56"	"37 years"	"37"	"2015"	"2015"	137	3532	38.78822
	"Wyoming"	"56"	"38 years"	"38"	"2015"	"2015"	120	3456	34.72222
	"Wyoming"	"56"	"39 years"	"39"	"2015"	"2015"	84	3182	26.39849
	"Wyoming"	"56"	"40 years"	"40"	"2015"	"2015"	48	3348	14.33692
	"Wyoming"	"56"	"41 years"	"41"	"2015"	"2015"	34	3131	10.85915
	"Wyoming"	"56"	"42 years"	"42"	"2015"	"2015"	15	3137	4.78164
	"Wyoming"	"56"	"43 years"	"43"	"2015"	"2015"	21	3106	6.76111
"---"
"Dataset: Natality, 2007-2015"
"Query Parameters:"
"Title:"
"Age of Mother Year: All"
"Birthplace: All"
"Birth Weight 12: All"
"Chronic Hypertension: All"
"Delivery Method: All"
"Diabetes: All"
"Eclampsia: All"
"Education: All"
"Gender: All"
"Hispanic Origin: All"
"Live Birth Order: All"
"LMP Gestational Age 11: All"
"Marital Status: All"
"Medical Attendant: All"
"Month: All"
"Month Prenatal Care Began: All"
"OE Gestational Age 11: All"
"Plurality or Multiple Birth: All"
"Pregnancy-associated Hypertension: All"
"Race: All"
"States: All"
"Tobacco Use: All"
"Weekday: All"
"Year: 2015"
"Group By: State, Age of Mother Year, Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: Default intercensal populations for years 2007-2009"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Feb 16, 2017 11:10:45 AM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2007-2015, on CDC"
"WONDER Online Database, February 2017. Accessed at http://wonder.cdc.gov/natality-current.html on Feb 16, 2017 11:10:45 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Not Available' appears when the denominator population for a rate measure is not available."
"2. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Assurance of Confidentiality."
"3. Each birth record represents one living baby."
"4. Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given"
"year(s). When the numerator is sub-set by mother's age, mother's race, location, or year of birth, then the same sub-set for"
"age, race, location and year applies to the denominator population. However, if you sub-set mother's age selecting some years"
"not in the 15 - 44 range, those years of mother's age ouside this range will not be included in the denominator population. If"
"you sub-set mother's age selecting only years outside the 15 - 44 range, the denominator population returned will be zero and"
"flagged ""Not Available""."
"5. Birth rates and fertility rates are calculated using the following populations: The populations for year 2015 are from the"
"postcensal bridged-race series of July 1st estimates of the resident population, released by NCHS on June 28, 2016. The"
"populations for year 2014 are from the postcensal bridged-race series of July 1st estimates of the resident population, released"
"by NCHS on June 30, 2015. The populations for year 2013 are from the postcensal bridged-race series of July 1st estimates of the"
"resident population, released by NCHS on June 26, 2014. The populations for year 2012 are from the postcensal bridged-race"
