"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Florida"	"12"	"30 years"	"30"	"2008"	"2008"	11622	108457	107.15768
	"Florida"	"12"	"31 years"	"31"	"2008"	"2008"	11134	106095	104.94368
	"Florida"	"12"	"32 years"	"32"	"2008"	"2008"	9965	106253	93.78559
	"Florida"	"12"	"33 years"	"33"	"2008"	"2008"	9106	109776	82.95074
	"Florida"	"12"	"34 years"	"34"	"2008"	"2008"	8189	108930	75.17672
	"Florida"	"12"	"35 years"	"35"	"2008"	"2008"	7380	113273	65.15233
	"Florida"	"12"	"36 years"	"36"	"2008"	"2008"	6524	121205	53.82616
	"Florida"	"12"	"37 years"	"37"	"2008"	"2008"	5571	126433	44.06286
	"Florida"	"12"	"38 years"	"38"	"2008"	"2008"	4361	128477	33.94382
	"Florida"	"12"	"39 years"	"39"	"2008"	"2008"	3275	121458	26.96405
	"Florida"	"12"	"40 years"	"40"	"2008"	"2008"	2388	121572	19.64268
	"Florida"	"12"	"41 years"	"41"	"2008"	"2008"	1611	123474	13.04728
	"Florida"	"12"	"42 years"	"42"	"2008"	"2008"	1160	128898	8.99936
	"Florida"	"12"	"43 years"	"43"	"2008"	"2008"	670	138953	4.82177
	"Florida"	"12"	"44 years"	"44"	"2008"	"2008"	376	140326	2.67947
	"Florida"	"12"	"45 years"	"45"	"2008"	"2008"	214	Not Available	Not Available
	"Florida"	"12"	"46 years"	"46"	"2008"	"2008"	112	Not Available	Not Available
	"Florida"	"12"	"47 years"	"47"	"2008"	"2008"	64	Not Available	Not Available
	"Florida"	"12"	"48 years"	"48"	"2008"	"2008"	28	Not Available	Not Available
	"Florida"	"12"	"49 years"	"49"	"2008"	"2008"	16	Not Available	Not Available
	"Florida"	"12"	"50 years and over"	"50+"	"2008"	"2008"	15	Not Available	Not Available
	"Georgia"	"13"	"13 years"	"13"	"2008"	"2008"	43	Not Available	Not Available
	"Georgia"	"13"	"14 years"	"14"	"2008"	"2008"	210	Not Available	Not Available
	"Georgia"	"13"	"15 years"	"15"	"2008"	"2008"	725	68608	10.56728
	"Georgia"	"13"	"16 years"	"16"	"2008"	"2008"	1626	69261	23.47642
	"Georgia"	"13"	"17 years"	"17"	"2008"	"2008"	3162	68838	45.93393
	"Georgia"	"13"	"18 years"	"18"	"2008"	"2008"	4943	70564	70.04988
	"Georgia"	"13"	"19 years"	"19"	"2008"	"2008"	6817	68033	100.20137
	"Georgia"	"13"	"20 years"	"20"	"2008"	"2008"	7805	65821	118.57918
	"Georgia"	"13"	"21 years"	"21"	"2008"	"2008"	7791	65168	119.55254
	"Georgia"	"13"	"22 years"	"22"	"2008"	"2008"	7978	64166	124.33376
	"Georgia"	"13"	"23 years"	"23"	"2008"	"2008"	7974	65476	121.78508
	"Georgia"	"13"	"24 years"	"24"	"2008"	"2008"	7895	65423	120.67621
	"Georgia"	"13"	"25 years"	"25"	"2008"	"2008"	7960	67233	118.39424
	"Georgia"	"13"	"26 years"	"26"	"2008"	"2008"	8129	68482	118.70272
	"Georgia"	"13"	"27 years"	"27"	"2008"	"2008"	8309	72116	115.21715
	"Georgia"	"13"	"28 years"	"28"	"2008"	"2008"	8123	71253	114.00222
	"Georgia"	"13"	"29 years"	"29"	"2008"	"2008"	7806	66288	117.75887
	"Georgia"	"13"	"30 years"	"30"	"2008"	"2008"	7270	65594	110.83331
	"Georgia"	"13"	"31 years"	"31"	"2008"	"2008"	6759	64399	104.95505
	"Georgia"	"13"	"32 years"	"32"	"2008"	"2008"	5977	64959	92.01188
	"Georgia"	"13"	"33 years"	"33"	"2008"	"2008"	5548	67962	81.63385
	"Georgia"	"13"	"34 years"	"34"	"2008"	"2008"	4815	66260	72.66828
	"Georgia"	"13"	"35 years"	"35"	"2008"	"2008"	4381	70216	62.39319
	"Georgia"	"13"	"36 years"	"36"	"2008"	"2008"	3776	72408	52.14893
	"Georgia"	"13"	"37 years"	"37"	"2008"	"2008"	3210	76106	42.17801
	"Georgia"	"13"	"38 years"	"38"	"2008"	"2008"	2471	74924	32.98009
	"Georgia"	"13"	"39 years"	"39"	"2008"	"2008"	1767	71654	24.66017
	"Georgia"	"13"	"40 years"	"40"	"2008"	"2008"	1241	68808	18.03569
	"Georgia"	"13"	"41 years"	"41"	"2008"	"2008"	822	69571	11.81527
	"Georgia"	"13"	"42 years"	"42"	"2008"	"2008"	497	70945	7.00543
	"Georgia"	"13"	"43 years"	"43"	"2008"	"2008"	361	75135	4.80468
	"Georgia"	"13"	"44 years"	"44"	"2008"	"2008"	201	74935	2.68232
	"Georgia"	"13"	"45 years"	"45"	"2008"	"2008"	92	Not Available	Not Available
	"Georgia"	"13"	"46 years"	"46"	"2008"	"2008"	48	Not Available	Not Available
	"Georgia"	"13"	"47 years"	"47"	"2008"	"2008"	35	Not Available	Not Available
	"Georgia"	"13"	"48 years"	"48"	"2008"	"2008"	13	Not Available	Not Available
	"Georgia"	"13"	"50 years and over"	"50+"	"2008"	"2008"	14	Not Available	Not Available
	"Hawaii"	"15"	"14 years"	"14"	"2008"	"2008"	12	Not Available	Not Available
	"Hawaii"	"15"	"15 years"	"15"	"2008"	"2008"	45	8457	5.32104
	"Hawaii"	"15"	"16 years"	"16"	"2008"	"2008"	122	8292	14.71298
	"Hawaii"	"15"	"17 years"	"17"	"2008"	"2008"	265	8827	30.02152
	"Hawaii"	"15"	"18 years"	"18"	"2008"	"2008"	475	8305	57.19446
	"Hawaii"	"15"	"19 years"	"19"	"2008"	"2008"	718	7843	91.54660
	"Hawaii"	"15"	"20 years"	"20"	"2008"	"2008"	807	8188	98.55887
	"Hawaii"	"15"	"21 years"	"21"	"2008"	"2008"	834	8199	101.71972
	"Hawaii"	"15"	"22 years"	"22"	"2008"	"2008"	942	8631	109.14147
	"Hawaii"	"15"	"23 years"	"23"	"2008"	"2008"	973	8918	109.10518
	"Hawaii"	"15"	"24 years"	"24"	"2008"	"2008"	1034	8872	116.54644
	"Hawaii"	"15"	"25 years"	"25"	"2008"	"2008"	1070	9879	108.31056
	"Hawaii"	"15"	"26 years"	"26"	"2008"	"2008"	1100	9608	114.48793
	"Hawaii"	"15"	"27 years"	"27"	"2008"	"2008"	1088	9307	116.90126
	"Hawaii"	"15"	"28 years"	"28"	"2008"	"2008"	1044	9518	109.68691
	"Hawaii"	"15"	"29 years"	"29"	"2008"	"2008"	989	8620	114.73318
	"Hawaii"	"15"	"30 years"	"30"	"2008"	"2008"	1080	8452	127.78041
	"Hawaii"	"15"	"31 years"	"31"	"2008"	"2008"	935	8007	116.77282
	"Hawaii"	"15"	"32 years"	"32"	"2008"	"2008"	894	8243	108.45566
	"Hawaii"	"15"	"33 years"	"33"	"2008"	"2008"	831	8211	101.20570
	"Hawaii"	"15"	"34 years"	"34"	"2008"	"2008"	793	7806	101.58852
	"Hawaii"	"15"	"35 years"	"35"	"2008"	"2008"	668	8210	81.36419
	"Hawaii"	"15"	"36 years"	"36"	"2008"	"2008"	631	8696	72.56210
	"Hawaii"	"15"	"37 years"	"37"	"2008"	"2008"	565	8840	63.91403
	"Hawaii"	"15"	"38 years"	"38"	"2008"	"2008"	473	9296	50.88210
	"Hawaii"	"15"	"39 years"	"39"	"2008"	"2008"	355	8500	41.76471
	"Hawaii"	"15"	"40 years"	"40"	"2008"	"2008"	249	8816	28.24410
	"Hawaii"	"15"	"41 years"	"41"	"2008"	"2008"	189	8639	21.87753
	"Hawaii"	"15"	"42 years"	"42"	"2008"	"2008"	137	8498	16.12144
	"Hawaii"	"15"	"43 years"	"43"	"2008"	"2008"	77	9496	8.10868
	"Hawaii"	"15"	"44 years"	"44"	"2008"	"2008"	41	9383	4.36960
	"Hawaii"	"15"	"45 years"	"45"	"2008"	"2008"	22	Not Available	Not Available
	"Hawaii"	"15"	"46 years"	"46"	"2008"	"2008"	13	Not Available	Not Available
	"Idaho"	"16"	"14 years"	"14"	"2008"	"2008"	13	Not Available	Not Available
	"Idaho"	"16"	"15 years"	"15"	"2008"	"2008"	87	11131	7.81601
	"Idaho"	"16"	"16 years"	"16"	"2008"	"2008"	168	11159	15.05511
	"Idaho"	"16"	"17 years"	"17"	"2008"	"2008"	396	11302	35.03805
	"Idaho"	"16"	"18 years"	"18"	"2008"	"2008"	634	11772	53.85661
	"Idaho"	"16"	"19 years"	"19"	"2008"	"2008"	976	11668	83.64758
	"Idaho"	"16"	"20 years"	"20"	"2008"	"2008"	1157	11064	104.57339
	"Idaho"	"16"	"21 years"	"21"	"2008"	"2008"	1314	10675	123.09133
	"Idaho"	"16"	"22 years"	"22"	"2008"	"2008"	1488	10393	143.17329
	"Idaho"	"16"	"23 years"	"23"	"2008"	"2008"	1637	10731	152.54869
	"Idaho"	"16"	"24 years"	"24"	"2008"	"2008"	1684	10213	164.88789
	"Idaho"	"16"	"25 years"	"25"	"2008"	"2008"	1720	10647	161.54785
	"Idaho"	"16"	"26 years"	"26"	"2008"	"2008"	1750	10738	162.97262
	"Idaho"	"16"	"27 years"	"27"	"2008"	"2008"	1587	10147	156.40091
	"Idaho"	"16"	"28 years"	"28"	"2008"	"2008"	1610	10498	153.36255
	"Idaho"	"16"	"29 years"	"29"	"2008"	"2008"	1488	10462	142.22902
	"Idaho"	"16"	"30 years"	"30"	"2008"	"2008"	1277	9110	140.17563
	"Idaho"	"16"	"31 years"	"31"	"2008"	"2008"	1170	9896	118.22959
	"Idaho"	"16"	"32 years"	"32"	"2008"	"2008"	999	9356	106.77640
	"Idaho"	"16"	"33 years"	"33"	"2008"	"2008"	820	9334	87.85087
	"Idaho"	"16"	"34 years"	"34"	"2008"	"2008"	691	9338	73.99871
	"Idaho"	"16"	"35 years"	"35"	"2008"	"2008"	576	9277	62.08904
	"Idaho"	"16"	"36 years"	"36"	"2008"	"2008"	508	9265	54.83001
	"Idaho"	"16"	"37 years"	"37"	"2008"	"2008"	432	9989	43.24757
	"Idaho"	"16"	"38 years"	"38"	"2008"	"2008"	308	9932	31.01087
	"Idaho"	"16"	"39 years"	"39"	"2008"	"2008"	232	9520	24.36975
	"Idaho"	"16"	"40 years"	"40"	"2008"	"2008"	138	8941	15.43452
	"Idaho"	"16"	"41 years"	"41"	"2008"	"2008"	102	9079	11.23472
	"Idaho"	"16"	"42 years"	"42"	"2008"	"2008"	74	9397	7.87485
	"Idaho"	"16"	"43 years"	"43"	"2008"	"2008"	48	9697	4.94998
	"Idaho"	"16"	"44 years"	"44"	"2008"	"2008"	19	10042	1.89205
	"Idaho"	"16"	"45 years"	"45"	"2008"	"2008"	14	Not Available	Not Available
	"Illinois"	"17"	"13 years"	"13"	"2008"	"2008"	37	Not Available	Not Available
	"Illinois"	"17"	"14 years"	"14"	"2008"	"2008"	209	Not Available	Not Available
	"Illinois"	"17"	"15 years"	"15"	"2008"	"2008"	728	90141	8.07624
	"Illinois"	"17"	"16 years"	"16"	"2008"	"2008"	1691	91030	18.57629
	"Illinois"	"17"	"17 years"	"17"	"2008"	"2008"	3233	92034	35.12832
	"Illinois"	"17"	"18 years"	"18"	"2008"	"2008"	5180	92578	55.95282
	"Illinois"	"17"	"19 years"	"19"	"2008"	"2008"	6578	86191	76.31887
	"Illinois"	"17"	"20 years"	"20"	"2008"	"2008"	7104	83940	84.63188
	"Illinois"	"17"	"21 years"	"21"	"2008"	"2008"	7323	82816	88.42494
	"Illinois"	"17"	"22 years"	"22"	"2008"	"2008"	7729	85912	89.96415
	"Illinois"	"17"	"23 years"	"23"	"2008"	"2008"	7787	88162	88.32604
	"Illinois"	"17"	"24 years"	"24"	"2008"	"2008"	8477	87404	96.98641
	"Illinois"	"17"	"25 years"	"25"	"2008"	"2008"	9063	91940	98.57516
	"Illinois"	"17"	"26 years"	"26"	"2008"	"2008"	9405	89464	105.12608
	"Illinois"	"17"	"27 years"	"27"	"2008"	"2008"	9873	94300	104.69777
	"Illinois"	"17"	"28 years"	"28"	"2008"	"2008"	10471	92623	113.04967
	"Illinois"	"17"	"29 years"	"29"	"2008"	"2008"	10497	84930	123.59590
	"Illinois"	"17"	"30 years"	"30"	"2008"	"2008"	10259	86099	119.15353
	"Illinois"	"17"	"31 years"	"31"	"2008"	"2008"	9843	85253	115.45635
	"Illinois"	"17"	"32 years"	"32"	"2008"	"2008"	8824	83437	105.75644
	"Illinois"	"17"	"33 years"	"33"	"2008"	"2008"	8016	85260	94.01830
	"Illinois"	"17"	"34 years"	"34"	"2008"	"2008"	7223	81528	88.59533
	"Illinois"	"17"	"35 years"	"35"	"2008"	"2008"	6229	83647	74.46770
	"Illinois"	"17"	"36 years"	"36"	"2008"	"2008"	5322	87573	60.77216
	"Illinois"	"17"	"37 years"	"37"	"2008"	"2008"	4444	91190	48.73341
	"Illinois"	"17"	"38 years"	"38"	"2008"	"2008"	3636	93732	38.79145
	"Illinois"	"17"	"39 years"	"39"	"2008"	"2008"	2596	87404	29.70116
	"Illinois"	"17"	"40 years"	"40"	"2008"	"2008"	1858	86221	21.54927
	"Illinois"	"17"	"41 years"	"41"	"2008"	"2008"	1271	85786	14.81594
	"Illinois"	"17"	"42 years"	"42"	"2008"	"2008"	772	87720	8.80073
	"Illinois"	"17"	"43 years"	"43"	"2008"	"2008"	477	95429	4.99848
	"Illinois"	"17"	"44 years"	"44"	"2008"	"2008"	283	94765	2.98633
	"Illinois"	"17"	"45 years"	"45"	"2008"	"2008"	146	Not Available	Not Available
	"Illinois"	"17"	"46 years"	"46"	"2008"	"2008"	93	Not Available	Not Available
	"Illinois"	"17"	"47 years"	"47"	"2008"	"2008"	37	Not Available	Not Available
	"Illinois"	"17"	"48 years"	"48"	"2008"	"2008"	38	Not Available	Not Available
	"Illinois"	"17"	"49 years"	"49"	"2008"	"2008"	17	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2008"	"2008"	18	Not Available	Not Available
	"Indiana"	"18"	"13 years"	"13"	"2008"	"2008"	15	Not Available	Not Available
	"Indiana"	"18"	"14 years"	"14"	"2008"	"2008"	97	Not Available	Not Available
	"Indiana"	"18"	"15 years"	"15"	"2008"	"2008"	333	44946	7.40889
	"Indiana"	"18"	"16 years"	"16"	"2008"	"2008"	806	45233	17.81885
	"Indiana"	"18"	"17 years"	"17"	"2008"	"2008"	1592	46455	34.26972
	"Indiana"	"18"	"18 years"	"18"	"2008"	"2008"	2754	47853	57.55125
	"Indiana"	"18"	"19 years"	"19"	"2008"	"2008"	4122	48710	84.62328
	"Indiana"	"18"	"20 years"	"20"	"2008"	"2008"	4596	46685	98.44704
	"Indiana"	"18"	"21 years"	"21"	"2008"	"2008"	4761	45843	103.85446
	"Indiana"	"18"	"22 years"	"22"	"2008"	"2008"	5367	44514	120.56881
	"Indiana"	"18"	"23 years"	"23"	"2008"	"2008"	5110	42136	121.27397
	"Indiana"	"18"	"24 years"	"24"	"2008"	"2008"	5232	40771	128.32651
	"Indiana"	"18"	"25 years"	"25"	"2008"	"2008"	5449	41874	130.12848
	"Indiana"	"18"	"26 years"	"26"	"2008"	"2008"	5429	42909	126.52357
	"Indiana"	"18"	"27 years"	"27"	"2008"	"2008"	5437	43382	125.32848
	"Indiana"	"18"	"28 years"	"28"	"2008"	"2008"	5568	42765	130.19993
	"Indiana"	"18"	"29 years"	"29"	"2008"	"2008"	5057	40071	126.20099
	"Indiana"	"18"	"30 years"	"30"	"2008"	"2008"	4581	40315	113.63016
	"Indiana"	"18"	"31 years"	"31"	"2008"	"2008"	4106	39390	104.23965
	"Indiana"	"18"	"32 years"	"32"	"2008"	"2008"	3502	38375	91.25733
	"Indiana"	"18"	"33 years"	"33"	"2008"	"2008"	3050	40162	75.94243
	"Indiana"	"18"	"34 years"	"34"	"2008"	"2008"	2594	39543	65.59947
	"Indiana"	"18"	"35 years"	"35"	"2008"	"2008"	2227	40232	55.35395
	"Indiana"	"18"	"36 years"	"36"	"2008"	"2008"	1910	42017	45.45779
	"Indiana"	"18"	"37 years"	"37"	"2008"	"2008"	1532	45074	33.98855
	"Indiana"	"18"	"38 years"	"38"	"2008"	"2008"	1121	44466	25.21027
	"Indiana"	"18"	"39 years"	"39"	"2008"	"2008"	840	41713	20.13761
	"Indiana"	"18"	"40 years"	"40"	"2008"	"2008"	586	41030	14.28223
	"Indiana"	"18"	"41 years"	"41"	"2008"	"2008"	396	42126	9.40037
	"Indiana"	"18"	"42 years"	"42"	"2008"	"2008"	237	43063	5.50356
	"Indiana"	"18"	"43 years"	"43"	"2008"	"2008"	163	46137	3.53296
	"Indiana"	"18"	"44 years"	"44"	"2008"	"2008"	87	47866	1.81757
	"Indiana"	"18"	"45 years"	"45"	"2008"	"2008"	45	Not Available	Not Available
	"Indiana"	"18"	"46 years"	"46"	"2008"	"2008"	18	Not Available	Not Available
	"Indiana"	"18"	"47 years"	"47"	"2008"	"2008"	10	Not Available	Not Available
	"Iowa"	"19"	"14 years"	"14"	"2008"	"2008"	31	Not Available	Not Available
	"Iowa"	"19"	"15 years"	"15"	"2008"	"2008"	101	20351	4.96290
	"Iowa"	"19"	"16 years"	"16"	"2008"	"2008"	307	20893	14.69392
	"Iowa"	"19"	"17 years"	"17"	"2008"	"2008"	617	20905	29.51447
	"Iowa"	"19"	"18 years"	"18"	"2008"	"2008"	1070	22350	47.87472
	"Iowa"	"19"	"19 years"	"19"	"2008"	"2008"	1496	23107	64.74229
	"Iowa"	"19"	"20 years"	"20"	"2008"	"2008"	1729	22551	76.67066
	"Iowa"	"19"	"21 years"	"21"	"2008"	"2008"	1784	21911	81.42029
	"Iowa"	"19"	"22 years"	"22"	"2008"	"2008"	2038	20882	97.59602
	"Iowa"	"19"	"23 years"	"23"	"2008"	"2008"	2244	19972	112.35730
	"Iowa"	"19"	"24 years"	"24"	"2008"	"2008"	2323	19030	122.07042
	"Iowa"	"19"	"25 years"	"25"	"2008"	"2008"	2522	18975	132.91173
	"Iowa"	"19"	"26 years"	"26"	"2008"	"2008"	2688	20455	131.41041
	"Iowa"	"19"	"27 years"	"27"	"2008"	"2008"	2837	18595	152.56789
	"Iowa"	"19"	"28 years"	"28"	"2008"	"2008"	2781	18312	151.86763
	"Iowa"	"19"	"29 years"	"29"	"2008"	"2008"	2566	17105	150.01462
	"Iowa"	"19"	"30 years"	"30"	"2008"	"2008"	2289	17624	129.87971
	"Iowa"	"19"	"31 years"	"31"	"2008"	"2008"	2101	17795	118.06687
	"Iowa"	"19"	"32 years"	"32"	"2008"	"2008"	1705	17351	98.26523
	"Iowa"	"19"	"33 years"	"33"	"2008"	"2008"	1483	17826	83.19309
	"Iowa"	"19"	"34 years"	"34"	"2008"	"2008"	1268	16375	77.43511
	"Iowa"	"19"	"35 years"	"35"	"2008"	"2008"	987	16527	59.72046
	"Iowa"	"19"	"36 years"	"36"	"2008"	"2008"	870	17862	48.70675
	"Iowa"	"19"	"37 years"	"37"	"2008"	"2008"	699	19073	36.64867
	"Iowa"	"19"	"38 years"	"38"	"2008"	"2008"	549	18486	29.69815
	"Iowa"	"19"	"39 years"	"39"	"2008"	"2008"	390	18521	21.05718
	"Iowa"	"19"	"40 years"	"40"	"2008"	"2008"	248	17664	14.03986
	"Iowa"	"19"	"41 years"	"41"	"2008"	"2008"	193	18671	10.33689
	"Iowa"	"19"	"42 years"	"42"	"2008"	"2008"	128	18668	6.85665
	"Iowa"	"19"	"43 years"	"43"	"2008"	"2008"	78	20030	3.89416
	"Iowa"	"19"	"44 years"	"44"	"2008"	"2008"	40	21393	1.86977
	"Iowa"	"19"	"45 years"	"45"	"2008"	"2008"	27	Not Available	Not Available
	"Iowa"	"19"	"47 years"	"47"	"2008"	"2008"	12	Not Available	Not Available
	"Kansas"	"20"	"14 years"	"14"	"2008"	"2008"	36	Not Available	Not Available
	"Kansas"	"20"	"15 years"	"15"	"2008"	"2008"	140	19298	7.25464
	"Kansas"	"20"	"16 years"	"16"	"2008"	"2008"	387	20050	19.30175
	"Kansas"	"20"	"17 years"	"17"	"2008"	"2008"	734	19423	37.79025
	"Kansas"	"20"	"18 years"	"18"	"2008"	"2008"	1251	20563	60.83743
	"Kansas"	"20"	"19 years"	"19"	"2008"	"2008"	1891	20489	92.29343
	"Kansas"	"20"	"20 years"	"20"	"2008"	"2008"	2109	20271	104.04025
	"Kansas"	"20"	"21 years"	"21"	"2008"	"2008"	2167	20222	107.16052
	"Kansas"	"20"	"22 years"	"22"	"2008"	"2008"	2330	20195	115.37509
	"Kansas"	"20"	"23 years"	"23"	"2008"	"2008"	2502	19660	127.26348
	"Kansas"	"20"	"24 years"	"24"	"2008"	"2008"	2444	19816	123.33468
	"Kansas"	"20"	"25 years"	"25"	"2008"	"2008"	2690	18881	142.47127
	"Kansas"	"20"	"26 years"	"26"	"2008"	"2008"	2570	20195	127.25922
	"Kansas"	"20"	"27 years"	"27"	"2008"	"2008"	2535	19477	130.15351
	"Kansas"	"20"	"28 years"	"28"	"2008"	"2008"	2589	17481	148.10366
	"Kansas"	"20"	"29 years"	"29"	"2008"	"2008"	2394	16615	144.08667
	"Kansas"	"20"	"30 years"	"30"	"2008"	"2008"	2228	16642	133.87814
	"Kansas"	"20"	"31 years"	"31"	"2008"	"2008"	1891	17245	109.65497
	"Kansas"	"20"	"32 years"	"32"	"2008"	"2008"	1700	16860	100.83037
	"Kansas"	"20"	"33 years"	"33"	"2008"	"2008"	1593	17452	91.27894
	"Kansas"	"20"	"34 years"	"34"	"2008"	"2008"	1275	16040	79.48878
	"Kansas"	"20"	"35 years"	"35"	"2008"	"2008"	1101	16640	66.16587
	"Kansas"	"20"	"36 years"	"36"	"2008"	"2008"	875	17092	51.19354
	"Kansas"	"20"	"37 years"	"37"	"2008"	"2008"	722	18162	39.75333
	"Kansas"	"20"	"38 years"	"38"	"2008"	"2008"	549	18256	30.07230
	"Kansas"	"20"	"39 years"	"39"	"2008"	"2008"	385	17198	22.38632
	"Kansas"	"20"	"40 years"	"40"	"2008"	"2008"	267	16313	16.36731
	"Kansas"	"20"	"41 years"	"41"	"2008"	"2008"	200	17040	11.73709
	"Kansas"	"20"	"42 years"	"42"	"2008"	"2008"	115	17417	6.60274
	"Kansas"	"20"	"43 years"	"43"	"2008"	"2008"	64	18896	3.38696
	"Kansas"	"20"	"44 years"	"44"	"2008"	"2008"	41	19779	2.07291
	"Kansas"	"20"	"45 years"	"45"	"2008"	"2008"	30	Not Available	Not Available
	"Kansas"	"20"	"46 years"	"46"	"2008"	"2008"	12	Not Available	Not Available
	"Kentucky"	"21"	"13 years"	"13"	"2008"	"2008"	19	Not Available	Not Available
	"Kentucky"	"21"	"14 years"	"14"	"2008"	"2008"	72	Not Available	Not Available
	"Kentucky"	"21"	"15 years"	"15"	"2008"	"2008"	277	28085	9.86292
	"Kentucky"	"21"	"16 years"	"16"	"2008"	"2008"	636	28996	21.93406
	"Kentucky"	"21"	"17 years"	"17"	"2008"	"2008"	1226	29293	41.85300
	"Kentucky"	"21"	"18 years"	"18"	"2008"	"2008"	2196	29562	74.28455
	"Kentucky"	"21"	"19 years"	"19"	"2008"	"2008"	3301	29384	112.34005
	"Kentucky"	"21"	"20 years"	"20"	"2008"	"2008"	3433	28776	119.30081
	"Kentucky"	"21"	"21 years"	"21"	"2008"	"2008"	3469	28338	122.41513
	"Kentucky"	"21"	"22 years"	"22"	"2008"	"2008"	3550	28231	125.74829
	"Kentucky"	"21"	"23 years"	"23"	"2008"	"2008"	3521	28090	125.34710
	"Kentucky"	"21"	"24 years"	"24"	"2008"	"2008"	3523	27567	127.79773
	"Kentucky"	"21"	"25 years"	"25"	"2008"	"2008"	3450	28286	121.96846
	"Kentucky"	"21"	"26 years"	"26"	"2008"	"2008"	3411	28228	120.83747
	"Kentucky"	"21"	"27 years"	"27"	"2008"	"2008"	3453	31443	109.81777
	"Kentucky"	"21"	"28 years"	"28"	"2008"	"2008"	3434	30068	114.20780
	"Kentucky"	"21"	"29 years"	"29"	"2008"	"2008"	3100	26486	117.04297
	"Kentucky"	"21"	"30 years"	"30"	"2008"	"2008"	2855	26894	106.15751
	"Kentucky"	"21"	"31 years"	"31"	"2008"	"2008"	2510	26440	94.93192
	"Kentucky"	"21"	"32 years"	"32"	"2008"	"2008"	2069	26164	79.07812
	"Kentucky"	"21"	"33 years"	"33"	"2008"	"2008"	1870	27589	67.78064
	"Kentucky"	"21"	"34 years"	"34"	"2008"	"2008"	1484	27287	54.38487
	"Kentucky"	"21"	"35 years"	"35"	"2008"	"2008"	1340	27362	48.97303
	"Kentucky"	"21"	"36 years"	"36"	"2008"	"2008"	1136	28549	39.79124
	"Kentucky"	"21"	"37 years"	"37"	"2008"	"2008"	970	30686	31.61051
	"Kentucky"	"21"	"38 years"	"38"	"2008"	"2008"	661	29822	22.16484
	"Kentucky"	"21"	"39 years"	"39"	"2008"	"2008"	466	29222	15.94689
	"Kentucky"	"21"	"40 years"	"40"	"2008"	"2008"	373	28398	13.13473
	"Kentucky"	"21"	"41 years"	"41"	"2008"	"2008"	229	28667	7.98828
	"Kentucky"	"21"	"42 years"	"42"	"2008"	"2008"	130	30093	4.31994
	"Kentucky"	"21"	"43 years"	"43"	"2008"	"2008"	96	31835	3.01555
	"Kentucky"	"21"	"44 years"	"44"	"2008"	"2008"	56	32138	1.74249
	"Kentucky"	"21"	"45 years"	"45"	"2008"	"2008"	34	Not Available	Not Available
	"Kentucky"	"21"	"46 years"	"46"	"2008"	"2008"	15	Not Available	Not Available
	"Louisiana"	"22"	"13 years"	"13"	"2008"	"2008"	30	Not Available	Not Available
	"Louisiana"	"22"	"14 years"	"14"	"2008"	"2008"	107	Not Available	Not Available
	"Louisiana"	"22"	"15 years"	"15"	"2008"	"2008"	348	30890	11.26578
	"Louisiana"	"22"	"16 years"	"16"	"2008"	"2008"	756	32061	23.58005
	"Louisiana"	"22"	"17 years"	"17"	"2008"	"2008"	1489	32144	46.32280
	"Louisiana"	"22"	"18 years"	"18"	"2008"	"2008"	2588	34031	76.04831
	"Louisiana"	"22"	"19 years"	"19"	"2008"	"2008"	3636	34231	106.21951
	"Louisiana"	"22"	"20 years"	"20"	"2008"	"2008"	4044	32863	123.05632
	"Louisiana"	"22"	"21 years"	"21"	"2008"	"2008"	4188	33760	124.05213
	"Louisiana"	"22"	"22 years"	"22"	"2008"	"2008"	4177	33332	125.31501
	"Louisiana"	"22"	"23 years"	"23"	"2008"	"2008"	4292	33698	127.36661
	"Louisiana"	"22"	"24 years"	"24"	"2008"	"2008"	4233	33058	128.04767
	"Louisiana"	"22"	"25 years"	"25"	"2008"	"2008"	4140	32770	126.33506
	"Louisiana"	"22"	"26 years"	"26"	"2008"	"2008"	4046	33072	122.33914
	"Louisiana"	"22"	"27 years"	"27"	"2008"	"2008"	3961	33749	117.36644
	"Louisiana"	"22"	"28 years"	"28"	"2008"	"2008"	3473	33225	104.52972
	"Louisiana"	"22"	"29 years"	"29"	"2008"	"2008"	3219	29493	109.14454
	"Louisiana"	"22"	"30 years"	"30"	"2008"	"2008"	2872	27357	104.98227
	"Louisiana"	"22"	"31 years"	"31"	"2008"	"2008"	2542	27440	92.63848
	"Louisiana"	"22"	"32 years"	"32"	"2008"	"2008"	2106	26425	79.69726
	"Louisiana"	"22"	"33 years"	"33"	"2008"	"2008"	1808	27633	65.42902
	"Louisiana"	"22"	"34 years"	"34"	"2008"	"2008"	1563	26635	58.68219
	"Louisiana"	"22"	"35 years"	"35"	"2008"	"2008"	1307	26037	50.19780
	"Louisiana"	"22"	"36 years"	"36"	"2008"	"2008"	1135	27934	40.63149
	"Louisiana"	"22"	"37 years"	"37"	"2008"	"2008"	911	29675	30.69924
	"Louisiana"	"22"	"38 years"	"38"	"2008"	"2008"	752	29807	25.22897
	"Louisiana"	"22"	"39 years"	"39"	"2008"	"2008"	553	28271	19.56068
