"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Florida"	"12"	"33 years"	"33"	"2010"	"2010"	9059	108975	83.12916
	"Florida"	"12"	"34 years"	"34"	"2010"	"2010"	7873	108623	72.48005
	"Florida"	"12"	"35 years"	"35"	"2010"	"2010"	6879	112235	61.29104
	"Florida"	"12"	"36 years"	"36"	"2010"	"2010"	5924	111113	53.31509
	"Florida"	"12"	"37 years"	"37"	"2010"	"2010"	4981	116770	42.65650
	"Florida"	"12"	"38 years"	"38"	"2010"	"2010"	4267	123585	34.52684
	"Florida"	"12"	"39 years"	"39"	"2010"	"2010"	3360	129623	25.92133
	"Florida"	"12"	"40 years"	"40"	"2010"	"2010"	2470	129226	19.11380
	"Florida"	"12"	"41 years"	"41"	"2010"	"2010"	1603	121721	13.16946
	"Florida"	"12"	"42 years"	"42"	"2010"	"2010"	1044	122508	8.52189
	"Florida"	"12"	"43 years"	"43"	"2010"	"2010"	673	125932	5.34415
	"Florida"	"12"	"44 years"	"44"	"2010"	"2010"	362	130070	2.78312
	"Florida"	"12"	"45 years"	"45"	"2010"	"2010"	192	Not Available	Not Available
	"Florida"	"12"	"46 years"	"46"	"2010"	"2010"	110	Not Available	Not Available
	"Florida"	"12"	"47 years"	"47"	"2010"	"2010"	50	Not Available	Not Available
	"Florida"	"12"	"48 years"	"48"	"2010"	"2010"	26	Not Available	Not Available
	"Florida"	"12"	"49 years"	"49"	"2010"	"2010"	13	Not Available	Not Available
	"Florida"	"12"	"50 years and over"	"50+"	"2010"	"2010"	16	Not Available	Not Available
	"Georgia"	"13"	"13 years"	"13"	"2010"	"2010"	35	Not Available	Not Available
	"Georgia"	"13"	"14 years"	"14"	"2010"	"2010"	145	Not Available	Not Available
	"Georgia"	"13"	"15 years"	"15"	"2010"	"2010"	511	67150	7.60983
	"Georgia"	"13"	"16 years"	"16"	"2010"	"2010"	1303	68435	19.03996
	"Georgia"	"13"	"17 years"	"17"	"2010"	"2010"	2516	69135	36.39257
	"Georgia"	"13"	"18 years"	"18"	"2010"	"2010"	4066	70726	57.48947
	"Georgia"	"13"	"19 years"	"19"	"2010"	"2010"	5982	71619	83.52532
	"Georgia"	"13"	"20 years"	"20"	"2010"	"2010"	6784	70402	96.36090
	"Georgia"	"13"	"21 years"	"21"	"2010"	"2010"	6932	67821	102.21023
	"Georgia"	"13"	"22 years"	"22"	"2010"	"2010"	7083	65947	107.40443
	"Georgia"	"13"	"23 years"	"23"	"2010"	"2010"	7044	65432	107.65375
	"Georgia"	"13"	"24 years"	"24"	"2010"	"2010"	7169	66001	108.61957
	"Georgia"	"13"	"25 years"	"25"	"2010"	"2010"	7097	67029	105.87954
	"Georgia"	"13"	"26 years"	"26"	"2010"	"2010"	7124	66111	107.75816
	"Georgia"	"13"	"27 years"	"27"	"2010"	"2010"	7409	68395	108.32663
	"Georgia"	"13"	"28 years"	"28"	"2010"	"2010"	7495	68483	109.44322
	"Georgia"	"13"	"29 years"	"29"	"2010"	"2010"	7457	70086	106.39785
	"Georgia"	"13"	"30 years"	"30"	"2010"	"2010"	7103	70750	100.39576
	"Georgia"	"13"	"31 years"	"31"	"2010"	"2010"	6785	67342	100.75436
	"Georgia"	"13"	"32 years"	"32"	"2010"	"2010"	5883	67584	87.04723
	"Georgia"	"13"	"33 years"	"33"	"2010"	"2010"	5484	66082	82.98780
	"Georgia"	"13"	"34 years"	"34"	"2010"	"2010"	4580	65488	69.93648
	"Georgia"	"13"	"35 years"	"35"	"2010"	"2010"	4039	68590	58.88614
	"Georgia"	"13"	"36 years"	"36"	"2010"	"2010"	3423	67298	50.86332
	"Georgia"	"13"	"37 years"	"37"	"2010"	"2010"	2848	70870	40.18626
	"Georgia"	"13"	"38 years"	"38"	"2010"	"2010"	2284	73489	31.07948
	"Georgia"	"13"	"39 years"	"39"	"2010"	"2010"	1902	77358	24.58699
	"Georgia"	"13"	"40 years"	"40"	"2010"	"2010"	1309	74960	17.46265
	"Georgia"	"13"	"41 years"	"41"	"2010"	"2010"	873	70658	12.35529
	"Georgia"	"13"	"42 years"	"42"	"2010"	"2010"	544	69035	7.88006
	"Georgia"	"13"	"43 years"	"43"	"2010"	"2010"	351	69472	5.05240
	"Georgia"	"13"	"44 years"	"44"	"2010"	"2010"	188	71258	2.63830
	"Georgia"	"13"	"45 years"	"45"	"2010"	"2010"	88	Not Available	Not Available
	"Georgia"	"13"	"46 years"	"46"	"2010"	"2010"	51	Not Available	Not Available
	"Georgia"	"13"	"47 years"	"47"	"2010"	"2010"	23	Not Available	Not Available
	"Georgia"	"13"	"48 years"	"48"	"2010"	"2010"	11	Not Available	Not Available
	"Georgia"	"13"	"49 years"	"49"	"2010"	"2010"	13	Not Available	Not Available
	"Hawaii"	"15"	"15 years"	"15"	"2010"	"2010"	45	8322	5.40735
	"Hawaii"	"15"	"16 years"	"16"	"2010"	"2010"	95	8409	11.29742
	"Hawaii"	"15"	"17 years"	"17"	"2010"	"2010"	184	8333	22.08088
	"Hawaii"	"15"	"18 years"	"18"	"2010"	"2010"	384	8002	47.98800
	"Hawaii"	"15"	"19 years"	"19"	"2010"	"2010"	639	8338	76.63708
	"Hawaii"	"15"	"20 years"	"20"	"2010"	"2010"	825	8616	95.75209
	"Hawaii"	"15"	"21 years"	"21"	"2010"	"2010"	797	8445	94.37537
	"Hawaii"	"15"	"22 years"	"22"	"2010"	"2010"	956	8746	109.30711
	"Hawaii"	"15"	"23 years"	"23"	"2010"	"2010"	932	8971	103.89031
	"Hawaii"	"15"	"24 years"	"24"	"2010"	"2010"	962	9070	106.06395
	"Hawaii"	"15"	"25 years"	"25"	"2010"	"2010"	988	9323	105.97447
	"Hawaii"	"15"	"26 years"	"26"	"2010"	"2010"	1070	9254	115.62568
	"Hawaii"	"15"	"27 years"	"27"	"2010"	"2010"	1076	9518	113.04896
	"Hawaii"	"15"	"28 years"	"28"	"2010"	"2010"	1087	9371	115.99616
	"Hawaii"	"15"	"29 years"	"29"	"2010"	"2010"	1090	9153	119.08664
	"Hawaii"	"15"	"30 years"	"30"	"2010"	"2010"	1037	9504	109.11195
	"Hawaii"	"15"	"31 years"	"31"	"2010"	"2010"	954	8465	112.69935
	"Hawaii"	"15"	"32 years"	"32"	"2010"	"2010"	920	8506	108.15895
	"Hawaii"	"15"	"33 years"	"33"	"2010"	"2010"	922	8483	108.68796
	"Hawaii"	"15"	"34 years"	"34"	"2010"	"2010"	753	8152	92.36997
	"Hawaii"	"15"	"35 years"	"35"	"2010"	"2010"	664	8357	79.45435
	"Hawaii"	"15"	"36 years"	"36"	"2010"	"2010"	616	8288	74.32432
	"Hawaii"	"15"	"37 years"	"37"	"2010"	"2010"	482	8220	58.63747
	"Hawaii"	"15"	"38 years"	"38"	"2010"	"2010"	407	8695	46.80851
	"Hawaii"	"15"	"39 years"	"39"	"2010"	"2010"	358	9202	38.90459
	"Hawaii"	"15"	"40 years"	"40"	"2010"	"2010"	265	9578	27.66757
	"Hawaii"	"15"	"41 years"	"41"	"2010"	"2010"	185	8747	21.15011
	"Hawaii"	"15"	"42 years"	"42"	"2010"	"2010"	128	8479	15.09612
	"Hawaii"	"15"	"43 years"	"43"	"2010"	"2010"	71	8687	8.17313
	"Hawaii"	"15"	"44 years"	"44"	"2010"	"2010"	39	8873	4.39536
	"Hawaii"	"15"	"45 years"	"45"	"2010"	"2010"	20	Not Available	Not Available
	"Hawaii"	"15"	"46 years"	"46"	"2010"	"2010"	10	Not Available	Not Available
	"Idaho"	"16"	"14 years"	"14"	"2010"	"2010"	12	Not Available	Not Available
	"Idaho"	"16"	"15 years"	"15"	"2010"	"2010"	61	11012	5.53941
	"Idaho"	"16"	"16 years"	"16"	"2010"	"2010"	143	11119	12.86087
	"Idaho"	"16"	"17 years"	"17"	"2010"	"2010"	300	11231	26.71178
	"Idaho"	"16"	"18 years"	"18"	"2010"	"2010"	511	11351	45.01806
	"Idaho"	"16"	"19 years"	"19"	"2010"	"2010"	848	11710	72.41674
	"Idaho"	"16"	"20 years"	"20"	"2010"	"2010"	1025	11588	88.45357
	"Idaho"	"16"	"21 years"	"21"	"2010"	"2010"	1146	10978	104.39060
	"Idaho"	"16"	"22 years"	"22"	"2010"	"2010"	1385	10455	132.47250
	"Idaho"	"16"	"23 years"	"23"	"2010"	"2010"	1347	10282	131.00564
	"Idaho"	"16"	"24 years"	"24"	"2010"	"2010"	1430	10124	141.24852
	"Idaho"	"16"	"25 years"	"25"	"2010"	"2010"	1564	10257	152.48123
	"Idaho"	"16"	"26 years"	"26"	"2010"	"2010"	1548	10178	152.09275
	"Idaho"	"16"	"27 years"	"27"	"2010"	"2010"	1563	10502	148.82879
	"Idaho"	"16"	"28 years"	"28"	"2010"	"2010"	1528	10469	145.95472
	"Idaho"	"16"	"29 years"	"29"	"2010"	"2010"	1367	10510	130.06660
	"Idaho"	"16"	"30 years"	"30"	"2010"	"2010"	1321	10487	125.96548
	"Idaho"	"16"	"31 years"	"31"	"2010"	"2010"	1196	10140	117.94872
	"Idaho"	"16"	"32 years"	"32"	"2010"	"2010"	967	10001	96.69033
	"Idaho"	"16"	"33 years"	"33"	"2010"	"2010"	840	9927	84.61771
	"Idaho"	"16"	"34 years"	"34"	"2010"	"2010"	720	9470	76.02957
	"Idaho"	"16"	"35 years"	"35"	"2010"	"2010"	592	9581	61.78896
	"Idaho"	"16"	"36 years"	"36"	"2010"	"2010"	441	9189	47.99216
	"Idaho"	"16"	"37 years"	"37"	"2010"	"2010"	370	9213	40.16064
	"Idaho"	"16"	"38 years"	"38"	"2010"	"2010"	287	9616	29.84609
	"Idaho"	"16"	"39 years"	"39"	"2010"	"2010"	249	10097	24.66079
	"Idaho"	"16"	"40 years"	"40"	"2010"	"2010"	167	9904	16.86187
	"Idaho"	"16"	"41 years"	"41"	"2010"	"2010"	108	9410	11.47715
	"Idaho"	"16"	"42 years"	"42"	"2010"	"2010"	66	9006	7.32845
	"Idaho"	"16"	"43 years"	"43"	"2010"	"2010"	41	9176	4.46818
	"Idaho"	"16"	"44 years"	"44"	"2010"	"2010"	19	9320	2.03863
	"Idaho"	"16"	"45 years"	"45"	"2010"	"2010"	10	Not Available	Not Available
	"Idaho"	"16"	"46 years"	"46"	"2010"	"2010"	15	Not Available	Not Available
	"Illinois"	"17"	"10-12 years"	"10-12"	"2010"	"2010"	11	Not Available	Not Available
	"Illinois"	"17"	"13 years"	"13"	"2010"	"2010"	28	Not Available	Not Available
	"Illinois"	"17"	"14 years"	"14"	"2010"	"2010"	151	Not Available	Not Available
	"Illinois"	"17"	"15 years"	"15"	"2010"	"2010"	552	89334	6.17906
	"Illinois"	"17"	"16 years"	"16"	"2010"	"2010"	1431	90102	15.88200
	"Illinois"	"17"	"17 years"	"17"	"2010"	"2010"	2662	90563	29.39390
	"Illinois"	"17"	"18 years"	"18"	"2010"	"2010"	4197	89899	46.68573
	"Illinois"	"17"	"19 years"	"19"	"2010"	"2010"	5956	88458	67.33139
	"Illinois"	"17"	"20 years"	"20"	"2010"	"2010"	6624	87309	75.86847
	"Illinois"	"17"	"21 years"	"21"	"2010"	"2010"	6602	84371	78.24964
	"Illinois"	"17"	"22 years"	"22"	"2010"	"2010"	6732	84974	79.22423
	"Illinois"	"17"	"23 years"	"23"	"2010"	"2010"	7003	86009	81.42171
	"Illinois"	"17"	"24 years"	"24"	"2010"	"2010"	7308	88788	82.30842
	"Illinois"	"17"	"25 years"	"25"	"2010"	"2010"	7890	90138	87.53245
	"Illinois"	"17"	"26 years"	"26"	"2010"	"2010"	8577	89041	96.32641
	"Illinois"	"17"	"27 years"	"27"	"2010"	"2010"	9186	91817	100.04683
	"Illinois"	"17"	"28 years"	"28"	"2010"	"2010"	9819	90706	108.25083
	"Illinois"	"17"	"29 years"	"29"	"2010"	"2010"	10044	91684	109.55019
	"Illinois"	"17"	"30 years"	"30"	"2010"	"2010"	10204	93014	109.70392
	"Illinois"	"17"	"31 years"	"31"	"2010"	"2010"	9955	86249	115.42163
	"Illinois"	"17"	"32 years"	"32"	"2010"	"2010"	9034	85820	105.26684
	"Illinois"	"17"	"33 years"	"33"	"2010"	"2010"	8174	84163	97.12106
	"Illinois"	"17"	"34 years"	"34"	"2010"	"2010"	7024	82656	84.97871
	"Illinois"	"17"	"35 years"	"35"	"2010"	"2010"	5987	84316	71.00669
	"Illinois"	"17"	"36 years"	"36"	"2010"	"2010"	4989	81358	61.32157
	"Illinois"	"17"	"37 years"	"37"	"2010"	"2010"	4030	83909	48.02822
	"Illinois"	"17"	"38 years"	"38"	"2010"	"2010"	3229	87538	36.88684
	"Illinois"	"17"	"39 years"	"39"	"2010"	"2010"	2716	92193	29.45994
	"Illinois"	"17"	"40 years"	"40"	"2010"	"2010"	1939	91787	21.12500
	"Illinois"	"17"	"41 years"	"41"	"2010"	"2010"	1296	85592	15.14160
	"Illinois"	"17"	"42 years"	"42"	"2010"	"2010"	807	85715	9.41492
	"Illinois"	"17"	"43 years"	"43"	"2010"	"2010"	477	86266	5.52941
	"Illinois"	"17"	"44 years"	"44"	"2010"	"2010"	230	87984	2.61411
	"Illinois"	"17"	"45 years"	"45"	"2010"	"2010"	152	Not Available	Not Available
	"Illinois"	"17"	"46 years"	"46"	"2010"	"2010"	82	Not Available	Not Available
	"Illinois"	"17"	"47 years"	"47"	"2010"	"2010"	45	Not Available	Not Available
	"Illinois"	"17"	"48 years"	"48"	"2010"	"2010"	18	Not Available	Not Available
	"Illinois"	"17"	"49 years"	"49"	"2010"	"2010"	14	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2010"	"2010"	25	Not Available	Not Available
	"Indiana"	"18"	"13 years"	"13"	"2010"	"2010"	15	Not Available	Not Available
	"Indiana"	"18"	"14 years"	"14"	"2010"	"2010"	73	Not Available	Not Available
	"Indiana"	"18"	"15 years"	"15"	"2010"	"2010"	283	44362	6.37933
	"Indiana"	"18"	"16 years"	"16"	"2010"	"2010"	751	44796	16.76489
	"Indiana"	"18"	"17 years"	"17"	"2010"	"2010"	1450	45482	31.88074
	"Indiana"	"18"	"18 years"	"18"	"2010"	"2010"	2389	47280	50.52876
	"Indiana"	"18"	"19 years"	"19"	"2010"	"2010"	3792	50105	75.68107
	"Indiana"	"18"	"20 years"	"20"	"2010"	"2010"	4260	48785	87.32192
	"Indiana"	"18"	"21 years"	"21"	"2010"	"2010"	4302	46771	91.98007
	"Indiana"	"18"	"22 years"	"22"	"2010"	"2010"	4470	44350	100.78918
	"Indiana"	"18"	"23 years"	"23"	"2010"	"2010"	4718	41748	113.01140
	"Indiana"	"18"	"24 years"	"24"	"2010"	"2010"	4768	42104	113.24340
	"Indiana"	"18"	"25 years"	"25"	"2010"	"2010"	5074	41661	121.79256
	"Indiana"	"18"	"26 years"	"26"	"2010"	"2010"	5112	40798	125.30026
	"Indiana"	"18"	"27 years"	"27"	"2010"	"2010"	5110	41932	121.86397
	"Indiana"	"18"	"28 years"	"28"	"2010"	"2010"	5138	41476	123.87887
	"Indiana"	"18"	"29 years"	"29"	"2010"	"2010"	5135	42852	119.83105
	"Indiana"	"18"	"30 years"	"30"	"2010"	"2010"	4754	43235	109.95721
	"Indiana"	"18"	"31 years"	"31"	"2010"	"2010"	4106	40544	101.27269
	"Indiana"	"18"	"32 years"	"32"	"2010"	"2010"	3642	40396	90.15744
	"Indiana"	"18"	"33 years"	"33"	"2010"	"2010"	3122	39601	78.83639
	"Indiana"	"18"	"34 years"	"34"	"2010"	"2010"	2653	39326	67.46173
	"Indiana"	"18"	"35 years"	"35"	"2010"	"2010"	2229	40599	54.90283
	"Indiana"	"18"	"36 years"	"36"	"2010"	"2010"	1712	38971	43.93010
	"Indiana"	"18"	"37 years"	"37"	"2010"	"2010"	1288	40825	31.54930
	"Indiana"	"18"	"38 years"	"38"	"2010"	"2010"	1110	42655	26.02274
	"Indiana"	"18"	"39 years"	"39"	"2010"	"2010"	924	45054	20.50872
	"Indiana"	"18"	"40 years"	"40"	"2010"	"2010"	585	43887	13.32969
	"Indiana"	"18"	"41 years"	"41"	"2010"	"2010"	402	41193	9.75894
	"Indiana"	"18"	"42 years"	"42"	"2010"	"2010"	244	41166	5.92722
	"Indiana"	"18"	"43 years"	"43"	"2010"	"2010"	145	42119	3.44263
	"Indiana"	"18"	"44 years"	"44"	"2010"	"2010"	82	43320	1.89289
	"Indiana"	"18"	"45 years"	"45"	"2010"	"2010"	46	Not Available	Not Available
	"Indiana"	"18"	"46 years"	"46"	"2010"	"2010"	25	Not Available	Not Available
	"Iowa"	"19"	"14 years"	"14"	"2010"	"2010"	31	Not Available	Not Available
	"Iowa"	"19"	"15 years"	"15"	"2010"	"2010"	107	19804	5.40295
	"Iowa"	"19"	"16 years"	"16"	"2010"	"2010"	238	20108	11.83609
	"Iowa"	"19"	"17 years"	"17"	"2010"	"2010"	455	20415	22.28753
	"Iowa"	"19"	"18 years"	"18"	"2010"	"2010"	895	21927	40.81726
	"Iowa"	"19"	"19 years"	"19"	"2010"	"2010"	1322	23344	56.63125
	"Iowa"	"19"	"20 years"	"20"	"2010"	"2010"	1744	23076	75.57636
	"Iowa"	"19"	"21 years"	"21"	"2010"	"2010"	1624	21890	74.18913
	"Iowa"	"19"	"22 years"	"22"	"2010"	"2010"	1826	20549	88.86077
	"Iowa"	"19"	"23 years"	"23"	"2010"	"2010"	1977	19071	103.66525
	"Iowa"	"19"	"24 years"	"24"	"2010"	"2010"	2151	19297	111.46810
	"Iowa"	"19"	"25 years"	"25"	"2010"	"2010"	2301	19569	117.58393
	"Iowa"	"19"	"26 years"	"26"	"2010"	"2010"	2604	18881	137.91642
	"Iowa"	"19"	"27 years"	"27"	"2010"	"2010"	2657	19272	137.86841
	"Iowa"	"19"	"28 years"	"28"	"2010"	"2010"	2722	19246	141.43199
	"Iowa"	"19"	"29 years"	"29"	"2010"	"2010"	2631	19366	135.85666
	"Iowa"	"19"	"30 years"	"30"	"2010"	"2010"	2432	19914	122.12514
	"Iowa"	"19"	"31 years"	"31"	"2010"	"2010"	2201	18255	120.56971
	"Iowa"	"19"	"32 years"	"32"	"2010"	"2010"	1875	18232	102.84116
	"Iowa"	"19"	"33 years"	"33"	"2010"	"2010"	1563	17400	89.82759
	"Iowa"	"19"	"34 years"	"34"	"2010"	"2010"	1208	16912	71.42857
	"Iowa"	"19"	"35 years"	"35"	"2010"	"2010"	1052	17343	60.65848
	"Iowa"	"19"	"36 years"	"36"	"2010"	"2010"	799	16360	48.83863
	"Iowa"	"19"	"37 years"	"37"	"2010"	"2010"	614	16767	36.61955
	"Iowa"	"19"	"38 years"	"38"	"2010"	"2010"	513	17888	28.67844
	"Iowa"	"19"	"39 years"	"39"	"2010"	"2010"	386	19216	20.08743
	"Iowa"	"19"	"40 years"	"40"	"2010"	"2010"	313	18856	16.59949
	"Iowa"	"19"	"41 years"	"41"	"2010"	"2010"	203	18442	11.00748
	"Iowa"	"19"	"42 years"	"42"	"2010"	"2010"	111	17846	6.21988
	"Iowa"	"19"	"43 years"	"43"	"2010"	"2010"	88	18469	4.76474
	"Iowa"	"19"	"44 years"	"44"	"2010"	"2010"	28	18977	1.47547
	"Iowa"	"19"	"45 years"	"45"	"2010"	"2010"	22	Not Available	Not Available
	"Iowa"	"19"	"46 years"	"46"	"2010"	"2010"	12	Not Available	Not Available
	"Kansas"	"20"	"14 years"	"14"	"2010"	"2010"	31	Not Available	Not Available
	"Kansas"	"20"	"15 years"	"15"	"2010"	"2010"	116	19292	6.01286
	"Kansas"	"20"	"16 years"	"16"	"2010"	"2010"	321	19199	16.71962
	"Kansas"	"20"	"17 years"	"17"	"2010"	"2010"	676	19461	34.73614
	"Kansas"	"20"	"18 years"	"18"	"2010"	"2010"	1098	20031	54.81504
	"Kansas"	"20"	"19 years"	"19"	"2010"	"2010"	1654	20476	80.77750
	"Kansas"	"20"	"20 years"	"20"	"2010"	"2010"	1952	20655	94.50496
	"Kansas"	"20"	"21 years"	"21"	"2010"	"2010"	2100	19726	106.45848
	"Kansas"	"20"	"22 years"	"22"	"2010"	"2010"	2206	19780	111.52679
	"Kansas"	"20"	"23 years"	"23"	"2010"	"2010"	2191	19337	113.30610
	"Kansas"	"20"	"24 years"	"24"	"2010"	"2010"	2383	19506	122.16754
	"Kansas"	"20"	"25 years"	"25"	"2010"	"2010"	2391	19565	122.20802
	"Kansas"	"20"	"26 years"	"26"	"2010"	"2010"	2612	19423	134.47974
	"Kansas"	"20"	"27 years"	"27"	"2010"	"2010"	2573	19516	131.84054
	"Kansas"	"20"	"28 years"	"28"	"2010"	"2010"	2578	19118	134.84674
	"Kansas"	"20"	"29 years"	"29"	"2010"	"2010"	2442	19084	127.96060
	"Kansas"	"20"	"30 years"	"30"	"2010"	"2010"	2250	19106	117.76405
	"Kansas"	"20"	"31 years"	"31"	"2010"	"2010"	2003	17690	113.22781
	"Kansas"	"20"	"32 years"	"32"	"2010"	"2010"	1790	17535	102.08155
	"Kansas"	"20"	"33 years"	"33"	"2010"	"2010"	1526	17409	87.65581
	"Kansas"	"20"	"34 years"	"34"	"2010"	"2010"	1339	16862	79.40932
	"Kansas"	"20"	"35 years"	"35"	"2010"	"2010"	1075	17027	63.13502
	"Kansas"	"20"	"36 years"	"36"	"2010"	"2010"	894	16149	55.35946
	"Kansas"	"20"	"37 years"	"37"	"2010"	"2010"	646	16646	38.80812
	"Kansas"	"20"	"38 years"	"38"	"2010"	"2010"	544	17164	31.69424
	"Kansas"	"20"	"39 years"	"39"	"2010"	"2010"	436	18302	23.82253
	"Kansas"	"20"	"40 years"	"40"	"2010"	"2010"	313	18160	17.23568
	"Kansas"	"20"	"41 years"	"41"	"2010"	"2010"	193	17213	11.21246
	"Kansas"	"20"	"42 years"	"42"	"2010"	"2010"	139	16548	8.39981
	"Kansas"	"20"	"43 years"	"43"	"2010"	"2010"	75	17057	4.39702
	"Kansas"	"20"	"44 years"	"44"	"2010"	"2010"	42	17547	2.39357
	"Kansas"	"20"	"45 years"	"45"	"2010"	"2010"	20	Not Available	Not Available
	"Kansas"	"20"	"46 years"	"46"	"2010"	"2010"	15	Not Available	Not Available
	"Kentucky"	"21"	"14 years"	"14"	"2010"	"2010"	60	Not Available	Not Available
	"Kentucky"	"21"	"15 years"	"15"	"2010"	"2010"	222	27717	8.00952
	"Kentucky"	"21"	"16 years"	"16"	"2010"	"2010"	548	27978	19.58682
	"Kentucky"	"21"	"17 years"	"17"	"2010"	"2010"	1077	28651	37.59031
	"Kentucky"	"21"	"18 years"	"18"	"2010"	"2010"	1875	29580	63.38742
	"Kentucky"	"21"	"19 years"	"19"	"2010"	"2010"	2962	30762	96.28763
	"Kentucky"	"21"	"20 years"	"20"	"2010"	"2010"	3260	30211	107.90772
	"Kentucky"	"21"	"21 years"	"21"	"2010"	"2010"	3420	28939	118.17962
	"Kentucky"	"21"	"22 years"	"22"	"2010"	"2010"	3395	28030	121.12023
	"Kentucky"	"21"	"23 years"	"23"	"2010"	"2010"	3170	27593	114.88421
	"Kentucky"	"21"	"24 years"	"24"	"2010"	"2010"	3269	27763	117.74664
	"Kentucky"	"21"	"25 years"	"25"	"2010"	"2010"	3374	27730	121.67328
	"Kentucky"	"21"	"26 years"	"26"	"2010"	"2010"	3289	27756	118.49690
	"Kentucky"	"21"	"27 years"	"27"	"2010"	"2010"	3229	28541	113.13549
	"Kentucky"	"21"	"28 years"	"28"	"2010"	"2010"	3193	28332	112.69942
	"Kentucky"	"21"	"29 years"	"29"	"2010"	"2010"	3048	29230	104.27643
	"Kentucky"	"21"	"30 years"	"30"	"2010"	"2010"	2904	29308	99.08557
	"Kentucky"	"21"	"31 years"	"31"	"2010"	"2010"	2596	27616	94.00348
	"Kentucky"	"21"	"32 years"	"32"	"2010"	"2010"	2208	27873	79.21645
	"Kentucky"	"21"	"33 years"	"33"	"2010"	"2010"	1858	27191	68.33143
	"Kentucky"	"21"	"34 years"	"34"	"2010"	"2010"	1495	26864	55.65068
	"Kentucky"	"21"	"35 years"	"35"	"2010"	"2010"	1314	27341	48.05969
	"Kentucky"	"21"	"36 years"	"36"	"2010"	"2010"	1022	26617	38.39651
	"Kentucky"	"21"	"37 years"	"37"	"2010"	"2010"	791	27681	28.57556
	"Kentucky"	"21"	"38 years"	"38"	"2010"	"2010"	684	29293	23.35029
	"Kentucky"	"21"	"39 years"	"39"	"2010"	"2010"	555	30721	18.06582
	"Kentucky"	"21"	"40 years"	"40"	"2010"	"2010"	355	29757	11.92997
	"Kentucky"	"21"	"41 years"	"41"	"2010"	"2010"	235	28743	8.17590
	"Kentucky"	"21"	"42 years"	"42"	"2010"	"2010"	160	28710	5.57297
	"Kentucky"	"21"	"43 years"	"43"	"2010"	"2010"	90	28742	3.13131
	"Kentucky"	"21"	"44 years"	"44"	"2010"	"2010"	52	29576	1.75818
	"Kentucky"	"21"	"45 years"	"45"	"2010"	"2010"	28	Not Available	Not Available
	"Kentucky"	"21"	"46 years"	"46"	"2010"	"2010"	16	Not Available	Not Available
	"Louisiana"	"22"	"13 years"	"13"	"2010"	"2010"	23	Not Available	Not Available
	"Louisiana"	"22"	"14 years"	"14"	"2010"	"2010"	91	Not Available	Not Available
	"Louisiana"	"22"	"15 years"	"15"	"2010"	"2010"	308	30066	10.24413
	"Louisiana"	"22"	"16 years"	"16"	"2010"	"2010"	660	31484	20.96303
	"Louisiana"	"22"	"17 years"	"17"	"2010"	"2010"	1221	31608	38.62946
	"Louisiana"	"22"	"18 years"	"18"	"2010"	"2010"	2165	33076	65.45532
	"Louisiana"	"22"	"19 years"	"19"	"2010"	"2010"	3335	34798	95.83884
	"Louisiana"	"22"	"20 years"	"20"	"2010"	"2010"	3720	34429	108.04845
	"Louisiana"	"22"	"21 years"	"21"	"2010"	"2010"	3857	34062	113.23469
	"Louisiana"	"22"	"22 years"	"22"	"2010"	"2010"	3770	33274	113.30168
	"Louisiana"	"22"	"23 years"	"23"	"2010"	"2010"	3909	33314	117.33806
	"Louisiana"	"22"	"24 years"	"24"	"2010"	"2010"	3935	33940	115.93989
	"Louisiana"	"22"	"25 years"	"25"	"2010"	"2010"	3954	34234	115.49921
	"Louisiana"	"22"	"26 years"	"26"	"2010"	"2010"	3763	33139	113.55201
	"Louisiana"	"22"	"27 years"	"27"	"2010"	"2010"	3738	33340	112.11758
	"Louisiana"	"22"	"28 years"	"28"	"2010"	"2010"	3525	32654	107.95002
	"Louisiana"	"22"	"29 years"	"29"	"2010"	"2010"	3459	32632	106.00025
	"Louisiana"	"22"	"30 years"	"30"	"2010"	"2010"	3155	32186	98.02399
	"Louisiana"	"22"	"31 years"	"31"	"2010"	"2010"	2606	29593	88.06137
	"Louisiana"	"22"	"32 years"	"32"	"2010"	"2010"	2286	29360	77.86104
	"Louisiana"	"22"	"33 years"	"33"	"2010"	"2010"	1981	28631	69.19074
	"Louisiana"	"22"	"34 years"	"34"	"2010"	"2010"	1517	27618	54.92795
	"Louisiana"	"22"	"35 years"	"35"	"2010"	"2010"	1272	27009	47.09541
	"Louisiana"	"22"	"36 years"	"36"	"2010"	"2010"	1059	26317	40.24015
	"Louisiana"	"22"	"37 years"	"37"	"2010"	"2010"	897	27165	33.02043
	"Louisiana"	"22"	"38 years"	"38"	"2010"	"2010"	675	28487	23.69502
	"Louisiana"	"22"	"39 years"	"39"	"2010"	"2010"	515	29957	17.19131
	"Louisiana"	"22"	"40 years"	"40"	"2010"	"2010"	366	29525	12.39627
	"Louisiana"	"22"	"41 years"	"41"	"2010"	"2010"	225	28607	7.86521
	"Louisiana"	"22"	"42 years"	"42"	"2010"	"2010"	175	28662	6.10565
	"Louisiana"	"22"	"43 years"	"43"	"2010"	"2010"	87	29123	2.98733
