"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"35 years"	"35"	"2013"	"2013"	150	2451	61.19951
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"36 years"	"36"	"2013"	"2013"	116	2479	46.79306
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"37 years"	"37"	"2013"	"2013"	78	2468	31.60454
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"38 years"	"38"	"2013"	"2013"	78	2597	30.03466
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"39 years"	"39"	"2013"	"2013"	57	2569	22.18762
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"40 years"	"40"	"2013"	"2013"	42	2637	15.92719
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"41 years"	"41"	"2013"	"2013"	27	2801	9.63941
	"Census Region 3: South"	"CENS-R3"	"Volusia County, FL"	"12127"	"42 years"	"42"	"2013"	"2013"	15	3008	4.98670
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"14 years"	"14"	"2013"	"2013"	15	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"15 years"	"15"	"2013"	"2013"	31	6949	4.46107
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"16 years"	"16"	"2013"	"2013"	116	6775	17.12177
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"17 years"	"17"	"2013"	"2013"	190	6652	28.56284
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"18 years"	"18"	"2013"	"2013"	342	5768	59.29265
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"19 years"	"19"	"2013"	"2013"	591	5111	115.63295
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"20 years"	"20"	"2013"	"2013"	712	5553	128.21898
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"21 years"	"21"	"2013"	"2013"	819	6065	135.03710
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"22 years"	"22"	"2013"	"2013"	867	6874	126.12744
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"23 years"	"23"	"2013"	"2013"	849	7140	118.90756
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"24 years"	"24"	"2013"	"2013"	874	6811	128.32183
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"25 years"	"25"	"2013"	"2013"	792	6320	125.31646
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"26 years"	"26"	"2013"	"2013"	801	6251	128.13950
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"27 years"	"27"	"2013"	"2013"	795	6305	126.09040
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"28 years"	"28"	"2013"	"2013"	730	6340	115.14196
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"29 years"	"29"	"2013"	"2013"	681	6306	107.99239
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"30 years"	"30"	"2013"	"2013"	624	6438	96.92451
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"31 years"	"31"	"2013"	"2013"	593	6384	92.88847
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"32 years"	"32"	"2013"	"2013"	474	6543	72.44383
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"33 years"	"33"	"2013"	"2013"	482	6688	72.06938
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"34 years"	"34"	"2013"	"2013"	359	6052	59.31923
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"35 years"	"35"	"2013"	"2013"	299	6096	49.04856
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"36 years"	"36"	"2013"	"2013"	267	6315	42.28029
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"37 years"	"37"	"2013"	"2013"	209	5873	35.58658
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"38 years"	"38"	"2013"	"2013"	170	6163	27.58397
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"39 years"	"39"	"2013"	"2013"	135	6232	21.66239
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"40 years"	"40"	"2013"	"2013"	85	6482	13.11324
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"41 years"	"41"	"2013"	"2013"	69	6946	9.93377
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"42 years"	"42"	"2013"	"2013"	53	7232	7.32854
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"43 years"	"43"	"2013"	"2013"	32	7209	4.43890
	"Census Region 3: South"	"CENS-R3"	"Unidentified Counties, FL"	"12999"	"44 years"	"44"	"2013"	"2013"	17	6845	2.48356
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"15 years"	"15"	"2013"	"2013"	10	1011	9.89120
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"16 years"	"16"	"2013"	"2013"	28	1008	27.77778
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"17 years"	"17"	"2013"	"2013"	28	1006	27.83300
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"18 years"	"18"	"2013"	"2013"	79	1124	70.28470
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"19 years"	"19"	"2013"	"2013"	109	1251	87.13030
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"20 years"	"20"	"2013"	"2013"	141	1268	111.19874
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"21 years"	"21"	"2013"	"2013"	151	1238	121.97092
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"22 years"	"22"	"2013"	"2013"	160	1232	129.87013
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"23 years"	"23"	"2013"	"2013"	152	1323	114.89040
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"24 years"	"24"	"2013"	"2013"	141	1239	113.80145
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"25 years"	"25"	"2013"	"2013"	126	1234	102.10697
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"26 years"	"26"	"2013"	"2013"	147	1117	131.60251
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"27 years"	"27"	"2013"	"2013"	131	1129	116.03189
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"28 years"	"28"	"2013"	"2013"	134	1101	121.70754
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"29 years"	"29"	"2013"	"2013"	128	1037	123.43298
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"30 years"	"30"	"2013"	"2013"	97	1075	90.23256
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"31 years"	"31"	"2013"	"2013"	98	1055	92.89100
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"32 years"	"32"	"2013"	"2013"	74	1058	69.94329
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"33 years"	"33"	"2013"	"2013"	83	1079	76.92308
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"34 years"	"34"	"2013"	"2013"	63	1033	60.98742
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"35 years"	"35"	"2013"	"2013"	64	981	65.23955
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"36 years"	"36"	"2013"	"2013"	51	925	55.13514
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"37 years"	"37"	"2013"	"2013"	34	884	38.46154
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"38 years"	"38"	"2013"	"2013"	23	938	24.52026
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"39 years"	"39"	"2013"	"2013"	34	925	36.75676
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"40 years"	"40"	"2013"	"2013"	10	971	10.29866
	"Census Region 3: South"	"CENS-R3"	"Bibb County, GA"	"13021"	"41 years"	"41"	"2013"	"2013"	11	998	11.02204
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"15 years"	"15"	"2013"	"2013"	15	1519	9.87492
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"16 years"	"16"	"2013"	"2013"	26	1453	17.89401
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"17 years"	"17"	"2013"	"2013"	42	1399	30.02144
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"18 years"	"18"	"2013"	"2013"	65	2027	32.06709
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"19 years"	"19"	"2013"	"2013"	122	2685	45.43762
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"20 years"	"20"	"2013"	"2013"	196	2400	81.66667
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"21 years"	"21"	"2013"	"2013"	177	2395	73.90397
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"22 years"	"22"	"2013"	"2013"	212	2330	90.98712
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"23 years"	"23"	"2013"	"2013"	230	2668	86.20690
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"24 years"	"24"	"2013"	"2013"	247	2685	91.99255
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"25 years"	"25"	"2013"	"2013"	216	2680	80.59701
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"26 years"	"26"	"2013"	"2013"	216	2553	84.60635
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"27 years"	"27"	"2013"	"2013"	219	2450	89.38776
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"28 years"	"28"	"2013"	"2013"	234	2444	95.74468
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"29 years"	"29"	"2013"	"2013"	250	2268	110.22928
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"30 years"	"30"	"2013"	"2013"	217	2237	97.00492
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"31 years"	"31"	"2013"	"2013"	194	2169	89.44214
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"32 years"	"32"	"2013"	"2013"	213	2104	101.23574
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"33 years"	"33"	"2013"	"2013"	177	2184	81.04396
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"34 years"	"34"	"2013"	"2013"	123	1920	64.06250
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"35 years"	"35"	"2013"	"2013"	118	1819	64.87081
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"36 years"	"36"	"2013"	"2013"	110	1808	60.84071
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"37 years"	"37"	"2013"	"2013"	68	1650	41.21212
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"38 years"	"38"	"2013"	"2013"	65	1657	39.22752
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"39 years"	"39"	"2013"	"2013"	43	1633	26.33190
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"40 years"	"40"	"2013"	"2013"	38	1611	23.58783
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"41 years"	"41"	"2013"	"2013"	23	1674	13.73955
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"42 years"	"42"	"2013"	"2013"	13	1758	7.39477
	"Census Region 3: South"	"CENS-R3"	"Chatham County, GA"	"13051"	"43 years"	"43"	"2013"	"2013"	13	1672	7.77512
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"17 years"	"17"	"2013"	"2013"	23	1618	14.21508
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"18 years"	"18"	"2013"	"2013"	45	1389	32.39741
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"19 years"	"19"	"2013"	"2013"	51	1123	45.41407
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"20 years"	"20"	"2013"	"2013"	66	1208	54.63576
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"21 years"	"21"	"2013"	"2013"	86	1264	68.03797
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"22 years"	"22"	"2013"	"2013"	79	1337	59.08751
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"23 years"	"23"	"2013"	"2013"	103	1278	80.59468
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"24 years"	"24"	"2013"	"2013"	108	1246	86.67737
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"25 years"	"25"	"2013"	"2013"	147	1210	121.48760
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"26 years"	"26"	"2013"	"2013"	155	1232	125.81169
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"27 years"	"27"	"2013"	"2013"	167	1253	133.28013
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"28 years"	"28"	"2013"	"2013"	167	1270	131.49606
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"29 years"	"29"	"2013"	"2013"	169	1237	136.62086
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"30 years"	"30"	"2013"	"2013"	181	1370	132.11679
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"31 years"	"31"	"2013"	"2013"	186	1390	133.81295
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"32 years"	"32"	"2013"	"2013"	194	1474	131.61465
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"33 years"	"33"	"2013"	"2013"	171	1612	106.07940
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"34 years"	"34"	"2013"	"2013"	145	1531	94.70934
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"35 years"	"35"	"2013"	"2013"	113	1603	70.49283
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"36 years"	"36"	"2013"	"2013"	87	1637	53.14600
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"37 years"	"37"	"2013"	"2013"	84	1579	53.19823
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"38 years"	"38"	"2013"	"2013"	50	1690	29.58580
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"39 years"	"39"	"2013"	"2013"	48	1689	28.41918
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"40 years"	"40"	"2013"	"2013"	30	1789	16.76914
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"41 years"	"41"	"2013"	"2013"	22	1816	12.11454
	"Census Region 3: South"	"CENS-R3"	"Cherokee County, GA"	"13057"	"42 years"	"42"	"2013"	"2013"	19	1985	9.57179
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"17 years"	"17"	"2013"	"2013"	22	443	49.66140
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"18 years"	"18"	"2013"	"2013"	34	2017	16.85672
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"19 years"	"19"	"2013"	"2013"	51	3712	13.73922
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"20 years"	"20"	"2013"	"2013"	55	3422	16.07247
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"21 years"	"21"	"2013"	"2013"	58	3080	18.83117
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"22 years"	"22"	"2013"	"2013"	66	2634	25.05695
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"23 years"	"23"	"2013"	"2013"	86	2129	40.39455
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"24 years"	"24"	"2013"	"2013"	66	1783	37.01626
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"25 years"	"25"	"2013"	"2013"	68	1502	45.27297
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"26 years"	"26"	"2013"	"2013"	59	1201	49.12573
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"27 years"	"27"	"2013"	"2013"	68	1037	65.57377
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"28 years"	"28"	"2013"	"2013"	74	1082	68.39187
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"29 years"	"29"	"2013"	"2013"	92	981	93.78186
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"30 years"	"30"	"2013"	"2013"	85	909	93.50935
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"31 years"	"31"	"2013"	"2013"	78	883	88.33522
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"32 years"	"32"	"2013"	"2013"	76	874	86.95652
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"33 years"	"33"	"2013"	"2013"	83	831	99.87966
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"34 years"	"34"	"2013"	"2013"	61	827	73.76058
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"35 years"	"35"	"2013"	"2013"	53	740	71.62162
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"36 years"	"36"	"2013"	"2013"	36	736	48.91304
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"37 years"	"37"	"2013"	"2013"	27	703	38.40683
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"38 years"	"38"	"2013"	"2013"	27	656	41.15854
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"39 years"	"39"	"2013"	"2013"	21	645	32.55814
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"40 years"	"40"	"2013"	"2013"	17	580	29.31034
	"Census Region 3: South"	"CENS-R3"	"Clarke County, GA"	"13059"	"41 years"	"41"	"2013"	"2013"	13	600	21.66667
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"15 years"	"15"	"2013"	"2013"	10	1865	5.36193
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"16 years"	"16"	"2013"	"2013"	32	1904	16.80672
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"17 years"	"17"	"2013"	"2013"	65	1817	35.77325
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"18 years"	"18"	"2013"	"2013"	82	1790	45.81006
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"19 years"	"19"	"2013"	"2013"	146	1819	80.26388
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"20 years"	"20"	"2013"	"2013"	188	1806	104.09745
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"21 years"	"21"	"2013"	"2013"	174	1949	89.27655
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"22 years"	"22"	"2013"	"2013"	228	2170	105.06912
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"23 years"	"23"	"2013"	"2013"	206	2323	88.67843
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"24 years"	"24"	"2013"	"2013"	215	2186	98.35316
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"25 years"	"25"	"2013"	"2013"	185	2120	87.26415
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"26 years"	"26"	"2013"	"2013"	211	2176	96.96691
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"27 years"	"27"	"2013"	"2013"	213	2050	103.90244
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"28 years"	"28"	"2013"	"2013"	200	2003	99.85022
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"29 years"	"29"	"2013"	"2013"	183	1990	91.95980
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"30 years"	"30"	"2013"	"2013"	175	2083	84.01344
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"31 years"	"31"	"2013"	"2013"	181	2138	84.65856
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"32 years"	"32"	"2013"	"2013"	169	2095	80.66826
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"33 years"	"33"	"2013"	"2013"	152	2197	69.18525
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"34 years"	"34"	"2013"	"2013"	92	2037	45.16446
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"35 years"	"35"	"2013"	"2013"	98	2010	48.75622
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"36 years"	"36"	"2013"	"2013"	103	1940	53.09278
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"37 years"	"37"	"2013"	"2013"	85	1982	42.88597
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"38 years"	"38"	"2013"	"2013"	62	2012	30.81511
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"39 years"	"39"	"2013"	"2013"	51	1988	25.65392
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"40 years"	"40"	"2013"	"2013"	35	1967	17.79359
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"41 years"	"41"	"2013"	"2013"	21	2162	9.71323
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"42 years"	"42"	"2013"	"2013"	20	2154	9.28505
	"Census Region 3: South"	"CENS-R3"	"Clayton County, GA"	"13063"	"43 years"	"43"	"2013"	"2013"	12	2100	5.71429
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"14 years"	"14"	"2013"	"2013"	10	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"15 years"	"15"	"2013"	"2013"	12	4840	2.47934
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"16 years"	"16"	"2013"	"2013"	19	4794	3.96329
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"17 years"	"17"	"2013"	"2013"	58	4921	11.78622
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"18 years"	"18"	"2013"	"2013"	147	4603	31.93569
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"19 years"	"19"	"2013"	"2013"	204	4482	45.51539
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"20 years"	"20"	"2013"	"2013"	237	4536	52.24868
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"21 years"	"21"	"2013"	"2013"	238	4548	52.33069
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"22 years"	"22"	"2013"	"2013"	301	4634	64.95468
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"23 years"	"23"	"2013"	"2013"	333	4993	66.69337
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"24 years"	"24"	"2013"	"2013"	383	5083	75.34920
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"25 years"	"25"	"2013"	"2013"	409	5079	80.52766
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"26 years"	"26"	"2013"	"2013"	427	4912	86.92997
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"27 years"	"27"	"2013"	"2013"	489	5006	97.68278
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"28 years"	"28"	"2013"	"2013"	564	5237	107.69525
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"29 years"	"29"	"2013"	"2013"	599	5134	116.67316
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"30 years"	"30"	"2013"	"2013"	610	5218	116.90303
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"31 years"	"31"	"2013"	"2013"	633	5337	118.60596
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"32 years"	"32"	"2013"	"2013"	615	5484	112.14442
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"33 years"	"33"	"2013"	"2013"	546	5450	100.18349
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"34 years"	"34"	"2013"	"2013"	485	5300	91.50943
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"35 years"	"35"	"2013"	"2013"	463	5263	87.97264
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"36 years"	"36"	"2013"	"2013"	392	5480	71.53285
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"37 years"	"37"	"2013"	"2013"	295	5285	55.81835
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"38 years"	"38"	"2013"	"2013"	255	5473	46.59236
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"39 years"	"39"	"2013"	"2013"	201	5411	37.14655
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"40 years"	"40"	"2013"	"2013"	145	5638	25.71834
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"41 years"	"41"	"2013"	"2013"	110	5934	18.53724
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"42 years"	"42"	"2013"	"2013"	70	6029	11.61055
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"43 years"	"43"	"2013"	"2013"	38	6128	6.20104
	"Census Region 3: South"	"CENS-R3"	"Cobb County, GA"	"13067"	"44 years"	"44"	"2013"	"2013"	20	5693	3.51309
