"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"20 years"	"20"	"2009"	"2009"	388	6767	57.33708
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"21 years"	"21"	"2009"	"2009"	402	6841	58.76334
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"22 years"	"22"	"2009"	"2009"	412	6705	61.44668
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"23 years"	"23"	"2009"	"2009"	431	6665	64.66617
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"24 years"	"24"	"2009"	"2009"	459	6350	72.28346
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"25 years"	"25"	"2009"	"2009"	457	6079	75.17684
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"26 years"	"26"	"2009"	"2009"	528	5745	91.90601
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"27 years"	"27"	"2009"	"2009"	609	5416	112.44461
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"28 years"	"28"	"2009"	"2009"	592	5738	103.17184
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"29 years"	"29"	"2009"	"2009"	604	5748	105.08003
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"30 years"	"30"	"2009"	"2009"	572	5282	108.29231
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"31 years"	"31"	"2009"	"2009"	586	5116	114.54261
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"32 years"	"32"	"2009"	"2009"	542	4762	113.81772
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"33 years"	"33"	"2009"	"2009"	420	4658	90.16745
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"34 years"	"34"	"2009"	"2009"	424	4893	86.65440
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"35 years"	"35"	"2009"	"2009"	308	4804	64.11324
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"36 years"	"36"	"2009"	"2009"	297	4882	60.83572
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"37 years"	"37"	"2009"	"2009"	253	5269	48.01670
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"38 years"	"38"	"2009"	"2009"	223	6066	36.76228
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"39 years"	"39"	"2009"	"2009"	160	6368	25.12563
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"40 years"	"40"	"2009"	"2009"	105	5880	17.85714
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"41 years"	"41"	"2009"	"2009"	69	6146	11.22681
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"42 years"	"42"	"2009"	"2009"	46	6191	7.43014
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"43 years"	"43"	"2009"	"2009"	22	6573	3.34703
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, NY"	"36029"	"44 years"	"44"	"2009"	"2009"	15	6767	2.21664
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"17 years"	"17"	"2009"	"2009"	23	764	30.10471
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"18 years"	"18"	"2009"	"2009"	56	698	80.22923
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"19 years"	"19"	"2009"	"2009"	98	774	126.61499
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"20 years"	"20"	"2009"	"2009"	144	824	174.75728
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"21 years"	"21"	"2009"	"2009"	156	878	177.67654
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"22 years"	"22"	"2009"	"2009"	150	854	175.64403
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"23 years"	"23"	"2009"	"2009"	142	949	149.63119
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"24 years"	"24"	"2009"	"2009"	116	964	120.33195
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"25 years"	"25"	"2009"	"2009"	151	990	152.52525
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"26 years"	"26"	"2009"	"2009"	152	903	168.32780
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"27 years"	"27"	"2009"	"2009"	106	809	131.02596
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"28 years"	"28"	"2009"	"2009"	114	930	122.58065
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"29 years"	"29"	"2009"	"2009"	94	859	109.42957
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"30 years"	"30"	"2009"	"2009"	91	748	121.65775
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"31 years"	"31"	"2009"	"2009"	81	705	114.89362
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"32 years"	"32"	"2009"	"2009"	65	745	87.24832
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"33 years"	"33"	"2009"	"2009"	53	644	82.29814
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"34 years"	"34"	"2009"	"2009"	51	709	71.93230
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"35 years"	"35"	"2009"	"2009"	39	626	62.30032
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"36 years"	"36"	"2009"	"2009"	26	690	37.68116
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"37 years"	"37"	"2009"	"2009"	24	692	34.68208
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"38 years"	"38"	"2009"	"2009"	17	729	23.31962
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"39 years"	"39"	"2009"	"2009"	19	771	24.64332
	"Census Region 1: Northeast"	"CENS-R1"	"Jefferson County, NY"	"36045"	"40 years"	"40"	"2009"	"2009"	13	744	17.47312
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"14 years"	"14"	"2009"	"2009"	31	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"15 years"	"15"	"2009"	"2009"	78	16346	4.77181
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"16 years"	"16"	"2009"	"2009"	202	16843	11.99311
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"17 years"	"17"	"2009"	"2009"	393	17023	23.08641
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"18 years"	"18"	"2009"	"2009"	723	16869	42.85968
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"19 years"	"19"	"2009"	"2009"	1095	17576	62.30086
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"20 years"	"20"	"2009"	"2009"	1499	17153	87.38996
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"21 years"	"21"	"2009"	"2009"	1874	17743	105.61912
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"22 years"	"22"	"2009"	"2009"	2016	19326	104.31543
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"23 years"	"23"	"2009"	"2009"	2087	21189	98.49450
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"24 years"	"24"	"2009"	"2009"	2231	22084	101.02337
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"25 years"	"25"	"2009"	"2009"	2303	23602	97.57648
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"26 years"	"26"	"2009"	"2009"	2405	23097	104.12608
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"27 years"	"27"	"2009"	"2009"	2365	23161	102.11131
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"28 years"	"28"	"2009"	"2009"	2279	23969	95.08115
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"29 years"	"29"	"2009"	"2009"	2261	22850	98.94967
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"30 years"	"30"	"2009"	"2009"	2328	22463	103.63709
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"31 years"	"31"	"2009"	"2009"	2143	20986	102.11570
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"32 years"	"32"	"2009"	"2009"	2133	20834	102.38072
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"33 years"	"33"	"2009"	"2009"	2012	19553	102.89981
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"34 years"	"34"	"2009"	"2009"	1756	19413	90.45485
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"35 years"	"35"	"2009"	"2009"	1622	18776	86.38688
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"36 years"	"36"	"2009"	"2009"	1445	18179	79.48732
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"37 years"	"37"	"2009"	"2009"	1215	18075	67.21992
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"38 years"	"38"	"2009"	"2009"	1056	18889	55.90555
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"39 years"	"39"	"2009"	"2009"	825	19182	43.00907
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"40 years"	"40"	"2009"	"2009"	665	17383	38.25577
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"41 years"	"41"	"2009"	"2009"	458	17301	26.47246
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"42 years"	"42"	"2009"	"2009"	288	16522	17.43130
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"43 years"	"43"	"2009"	"2009"	178	17431	10.21169
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"44 years"	"44"	"2009"	"2009"	111	17943	6.18626
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"45 years"	"45"	"2009"	"2009"	62	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"46 years"	"46"	"2009"	"2009"	37	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"47 years"	"47"	"2009"	"2009"	18	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Kings County, NY"	"36047"	"48 years"	"48"	"2009"	"2009"	11	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"15 years"	"15"	"2009"	"2009"	32	5118	6.25244
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"16 years"	"16"	"2009"	"2009"	78	5377	14.50623
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"17 years"	"17"	"2009"	"2009"	128	5564	23.00503
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"18 years"	"18"	"2009"	"2009"	217	6133	35.38236
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"19 years"	"19"	"2009"	"2009"	338	6364	53.11125
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"20 years"	"20"	"2009"	"2009"	339	6294	53.86082
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"21 years"	"21"	"2009"	"2009"	330	5807	56.82797
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"22 years"	"22"	"2009"	"2009"	385	5664	67.97316
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"23 years"	"23"	"2009"	"2009"	350	5377	65.09206
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"24 years"	"24"	"2009"	"2009"	361	5210	69.28983
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"25 years"	"25"	"2009"	"2009"	410	5232	78.36391
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"26 years"	"26"	"2009"	"2009"	435	4854	89.61681
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"27 years"	"27"	"2009"	"2009"	482	4453	108.24163
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"28 years"	"28"	"2009"	"2009"	484	4907	98.63460
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"29 years"	"29"	"2009"	"2009"	543	4823	112.58553
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"30 years"	"30"	"2009"	"2009"	498	4820	103.31950
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"31 years"	"31"	"2009"	"2009"	498	4321	115.25110
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"32 years"	"32"	"2009"	"2009"	546	4295	127.12456
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"33 years"	"33"	"2009"	"2009"	421	4024	104.62227
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"34 years"	"34"	"2009"	"2009"	364	4235	85.95041
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"35 years"	"35"	"2009"	"2009"	332	4180	79.42584
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"36 years"	"36"	"2009"	"2009"	240	4161	57.67844
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"37 years"	"37"	"2009"	"2009"	197	4385	44.92588
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"38 years"	"38"	"2009"	"2009"	161	5208	30.91398
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"39 years"	"39"	"2009"	"2009"	143	5113	27.96792
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"40 years"	"40"	"2009"	"2009"	111	5284	21.00681
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"41 years"	"41"	"2009"	"2009"	66	4963	13.29841
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"42 years"	"42"	"2009"	"2009"	38	4958	7.66438
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"43 years"	"43"	"2009"	"2009"	26	5444	4.77590
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"44 years"	"44"	"2009"	"2009"	17	5689	2.98822
	"Census Region 1: Northeast"	"CENS-R1"	"Monroe County, NY"	"36055"	"45 years"	"45"	"2009"	"2009"	14	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"15 years"	"15"	"2009"	"2009"	19	9547	1.99015
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"16 years"	"16"	"2009"	"2009"	71	9853	7.20593
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"17 years"	"17"	"2009"	"2009"	89	9881	9.00719
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"18 years"	"18"	"2009"	"2009"	149	8498	17.53354
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"19 years"	"19"	"2009"	"2009"	220	7768	28.32132
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"20 years"	"20"	"2009"	"2009"	261	7810	33.41869
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"21 years"	"21"	"2009"	"2009"	294	7325	40.13652
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"22 years"	"22"	"2009"	"2009"	348	7728	45.03106
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"23 years"	"23"	"2009"	"2009"	375	7434	50.44391
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"24 years"	"24"	"2009"	"2009"	367	7290	50.34294
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"25 years"	"25"	"2009"	"2009"	482	7097	67.91602
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"26 years"	"26"	"2009"	"2009"	548	7038	77.86303
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"27 years"	"27"	"2009"	"2009"	608	6378	95.32769
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"28 years"	"28"	"2009"	"2009"	780	6929	112.57036
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"29 years"	"29"	"2009"	"2009"	925	6894	134.17464
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"30 years"	"30"	"2009"	"2009"	963	7190	133.93602
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"31 years"	"31"	"2009"	"2009"	1051	6755	155.58845
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"32 years"	"32"	"2009"	"2009"	1081	7123	151.76190
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"33 years"	"33"	"2009"	"2009"	1037	7166	144.71114
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"34 years"	"34"	"2009"	"2009"	939	7454	125.97263
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"35 years"	"35"	"2009"	"2009"	819	7499	109.21456
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"36 years"	"36"	"2009"	"2009"	769	7724	99.55981
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"37 years"	"37"	"2009"	"2009"	655	8386	78.10637
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"38 years"	"38"	"2009"	"2009"	536	8987	59.64170
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"39 years"	"39"	"2009"	"2009"	490	9976	49.11788
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"40 years"	"40"	"2009"	"2009"	275	9544	28.81391
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"41 years"	"41"	"2009"	"2009"	191	9969	19.15939
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"42 years"	"42"	"2009"	"2009"	125	10078	12.40325
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"43 years"	"43"	"2009"	"2009"	102	10738	9.49898
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"44 years"	"44"	"2009"	"2009"	41	10989	3.73100
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"45 years"	"45"	"2009"	"2009"	27	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"46 years"	"46"	"2009"	"2009"	14	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"47 years"	"47"	"2009"	"2009"	20	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"48 years"	"48"	"2009"	"2009"	11	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Nassau County, NY"	"36059"	"50 years and over"	"50+"	"2009"	"2009"	11	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"14 years"	"14"	"2009"	"2009"	10	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"15 years"	"15"	"2009"	"2009"	32	6281	5.09473
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"16 years"	"16"	"2009"	"2009"	80	6237	12.82668
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"17 years"	"17"	"2009"	"2009"	157	6748	23.26615
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"18 years"	"18"	"2009"	"2009"	271	9663	28.04512
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"19 years"	"19"	"2009"	"2009"	399	11941	33.41429
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"20 years"	"20"	"2009"	"2009"	456	12092	37.71088
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"21 years"	"21"	"2009"	"2009"	461	12090	38.13069
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"22 years"	"22"	"2009"	"2009"	521	14672	35.50981
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"23 years"	"23"	"2009"	"2009"	529	19384	27.29055
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"24 years"	"24"	"2009"	"2009"	559	20533	27.22447
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"25 years"	"25"	"2009"	"2009"	628	21118	29.73766
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"26 years"	"26"	"2009"	"2009"	674	20455	32.95038
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"27 years"	"27"	"2009"	"2009"	773	20359	37.96847
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"28 years"	"28"	"2009"	"2009"	822	19588	41.96447
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"29 years"	"29"	"2009"	"2009"	1036	18785	55.15039
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"30 years"	"30"	"2009"	"2009"	1270	17981	70.63011
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"31 years"	"31"	"2009"	"2009"	1377	16595	82.97680
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"32 years"	"32"	"2009"	"2009"	1440	15713	91.64386
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"33 years"	"33"	"2009"	"2009"	1347	14309	94.13656
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"34 years"	"34"	"2009"	"2009"	1273	14054	90.57919
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"35 years"	"35"	"2009"	"2009"	1114	12952	86.00988
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"36 years"	"36"	"2009"	"2009"	1038	12466	83.26648
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"37 years"	"37"	"2009"	"2009"	937	12143	77.16380
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"38 years"	"38"	"2009"	"2009"	799	12280	65.06515
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"39 years"	"39"	"2009"	"2009"	717	12995	55.17507
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"40 years"	"40"	"2009"	"2009"	527	11376	46.32560
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"41 years"	"41"	"2009"	"2009"	368	11083	33.20401
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"42 years"	"42"	"2009"	"2009"	288	10609	27.14676
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"43 years"	"43"	"2009"	"2009"	152	10465	14.52461
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"44 years"	"44"	"2009"	"2009"	104	11377	9.14125
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"45 years"	"45"	"2009"	"2009"	57	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"46 years"	"46"	"2009"	"2009"	52	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"47 years"	"47"	"2009"	"2009"	32	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"48 years"	"48"	"2009"	"2009"	14	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"New York County, NY"	"36061"	"50 years and over"	"50+"	"2009"	"2009"	23	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"16 years"	"16"	"2009"	"2009"	16	1436	11.14206
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"17 years"	"17"	"2009"	"2009"	43	1557	27.61721
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"18 years"	"18"	"2009"	"2009"	55	1618	33.99258
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"19 years"	"19"	"2009"	"2009"	96	1602	59.92509
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"20 years"	"20"	"2009"	"2009"	106	1491	71.09323
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"21 years"	"21"	"2009"	"2009"	107	1452	73.69146
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"22 years"	"22"	"2009"	"2009"	128	1371	93.36251
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"23 years"	"23"	"2009"	"2009"	105	1287	81.58508
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"24 years"	"24"	"2009"	"2009"	116	1329	87.28367
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"25 years"	"25"	"2009"	"2009"	129	1235	104.45344
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"26 years"	"26"	"2009"	"2009"	127	1233	103.00081
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"27 years"	"27"	"2009"	"2009"	160	1193	134.11567
	"Census Region 1: Northeast"	"CENS-R1"	"Niagara County, NY"	"36063"	"28 years"	"28"	"2009"	"2009"	148	1285	115.17510
