"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, MO"	"29999"	"44 years"	"44"	"2010"	"2010"	22	16801	1.30945
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, MO"	"29999"	"45 years"	"45"	"2010"	"2010"	15	Not Available	Not Available
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"15 years"	"15"	"2010"	"2010"	22	3391	6.48776
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"16 years"	"16"	"2010"	"2010"	67	3550	18.87324
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"17 years"	"17"	"2010"	"2010"	98	3321	29.50918
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"18 years"	"18"	"2010"	"2010"	169	3540	47.74011
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"19 years"	"19"	"2010"	"2010"	259	3696	70.07576
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"20 years"	"20"	"2010"	"2010"	309	3631	85.10052
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"21 years"	"21"	"2010"	"2010"	345	3676	93.85201
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"22 years"	"22"	"2010"	"2010"	366	4001	91.47713
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"23 years"	"23"	"2010"	"2010"	365	4137	88.22818
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"24 years"	"24"	"2010"	"2010"	416	4354	95.54433
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"25 years"	"25"	"2010"	"2010"	484	4533	106.77256
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"26 years"	"26"	"2010"	"2010"	471	4225	111.47929
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"27 years"	"27"	"2010"	"2010"	517	4465	115.78947
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"28 years"	"28"	"2010"	"2010"	622	4372	142.26898
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"29 years"	"29"	"2010"	"2010"	587	4233	138.67234
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"30 years"	"30"	"2010"	"2010"	530	4244	124.88219
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"31 years"	"31"	"2010"	"2010"	453	3679	123.13129
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"32 years"	"32"	"2010"	"2010"	433	3720	116.39785
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"33 years"	"33"	"2010"	"2010"	368	3461	106.32765
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"34 years"	"34"	"2010"	"2010"	285	3377	84.39443
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"35 years"	"35"	"2010"	"2010"	282	3501	80.54841
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"36 years"	"36"	"2010"	"2010"	189	3194	59.17345
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"37 years"	"37"	"2010"	"2010"	151	3240	46.60494
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"38 years"	"38"	"2010"	"2010"	131	3488	37.55734
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"39 years"	"39"	"2010"	"2010"	83	3398	24.42613
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"40 years"	"40"	"2010"	"2010"	82	3610	22.71468
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"41 years"	"41"	"2010"	"2010"	42	3233	12.99103
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"42 years"	"42"	"2010"	"2010"	29	3115	9.30979
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"43 years"	"43"	"2010"	"2010"	18	3139	5.73431
	"Census Region 2: Midwest"	"CENS-R2"	"Douglas County, NE"	"31055"	"44 years"	"44"	"2010"	"2010"	12	3231	3.71402
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"16 years"	"16"	"2010"	"2010"	13	1676	7.75656
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"17 years"	"17"	"2010"	"2010"	46	1626	28.29028
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"18 years"	"18"	"2010"	"2010"	67	2258	29.67228
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"19 years"	"19"	"2010"	"2010"	110	3334	32.99340
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"20 years"	"20"	"2010"	"2010"	142	3507	40.49045
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"21 years"	"21"	"2010"	"2010"	154	3213	47.93028
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"22 years"	"22"	"2010"	"2010"	159	2928	54.30328
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"23 years"	"23"	"2010"	"2010"	175	2594	67.46338
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"24 years"	"24"	"2010"	"2010"	211	2522	83.66376
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"25 years"	"25"	"2010"	"2010"	230	2397	95.95327
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"26 years"	"26"	"2010"	"2010"	293	2360	124.15254
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"27 years"	"27"	"2010"	"2010"	278	2370	117.29958
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"28 years"	"28"	"2010"	"2010"	325	2202	147.59310
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"29 years"	"29"	"2010"	"2010"	315	2202	143.05177
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"30 years"	"30"	"2010"	"2010"	281	2145	131.00233
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"31 years"	"31"	"2010"	"2010"	265	1890	140.21164
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"32 years"	"32"	"2010"	"2010"	218	1849	117.90157
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"33 years"	"33"	"2010"	"2010"	206	1838	112.07835
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"34 years"	"34"	"2010"	"2010"	136	1668	81.53477
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"35 years"	"35"	"2010"	"2010"	126	1747	72.12364
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"36 years"	"36"	"2010"	"2010"	109	1698	64.19317
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"37 years"	"37"	"2010"	"2010"	92	1622	56.72010
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"38 years"	"38"	"2010"	"2010"	69	1698	40.63604
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"39 years"	"39"	"2010"	"2010"	45	1702	26.43948
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"40 years"	"40"	"2010"	"2010"	30	1763	17.01645
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"41 years"	"41"	"2010"	"2010"	16	1632	9.80392
	"Census Region 2: Midwest"	"CENS-R2"	"Lancaster County, NE"	"31109"	"42 years"	"42"	"2010"	"2010"	17	1595	10.65831
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"17 years"	"17"	"2010"	"2010"	22	1098	20.03643
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"18 years"	"18"	"2010"	"2010"	39	1015	38.42365
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"19 years"	"19"	"2010"	"2010"	47	799	58.82353
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"20 years"	"20"	"2010"	"2010"	62	872	71.10092
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"21 years"	"21"	"2010"	"2010"	74	884	83.71041
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"22 years"	"22"	"2010"	"2010"	94	996	94.37751
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"23 years"	"23"	"2010"	"2010"	115	1139	100.96576
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"24 years"	"24"	"2010"	"2010"	131	1180	111.01695
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"25 years"	"25"	"2010"	"2010"	171	1229	139.13751
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"26 years"	"26"	"2010"	"2010"	174	1247	139.53488
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"27 years"	"27"	"2010"	"2010"	189	1265	149.40711
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"28 years"	"28"	"2010"	"2010"	195	1293	150.81206
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"29 years"	"29"	"2010"	"2010"	214	1252	170.92652
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"30 years"	"30"	"2010"	"2010"	162	1280	126.56250
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"31 years"	"31"	"2010"	"2010"	165	1264	130.53797
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"32 years"	"32"	"2010"	"2010"	131	1191	109.99160
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"33 years"	"33"	"2010"	"2010"	125	1200	104.16667
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"34 years"	"34"	"2010"	"2010"	104	1116	93.18996
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"35 years"	"35"	"2010"	"2010"	94	1207	77.87904
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"36 years"	"36"	"2010"	"2010"	68	1042	65.25912
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"37 years"	"37"	"2010"	"2010"	50	1194	41.87605
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"38 years"	"38"	"2010"	"2010"	41	1199	34.19516
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"39 years"	"39"	"2010"	"2010"	27	1224	22.05882
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"40 years"	"40"	"2010"	"2010"	25	1194	20.93802
	"Census Region 2: Midwest"	"CENS-R2"	"Sarpy County, NE"	"31153"	"41 years"	"41"	"2010"	"2010"	19	1087	17.47930
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"15 years"	"15"	"2010"	"2010"	34	5941	5.72294
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"16 years"	"16"	"2010"	"2010"	68	6021	11.29381
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"17 years"	"17"	"2010"	"2010"	162	6244	25.94491
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"18 years"	"18"	"2010"	"2010"	280	6201	45.15401
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"19 years"	"19"	"2010"	"2010"	443	5320	83.27068
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"20 years"	"20"	"2010"	"2010"	551	5104	107.95455
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"21 years"	"21"	"2010"	"2010"	510	4679	108.99765
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"22 years"	"22"	"2010"	"2010"	655	4623	141.68289
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"23 years"	"23"	"2010"	"2010"	638	4426	144.14822
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"24 years"	"24"	"2010"	"2010"	685	4578	149.62866
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"25 years"	"25"	"2010"	"2010"	685	4564	150.08764
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"26 years"	"26"	"2010"	"2010"	766	4533	168.98301
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"27 years"	"27"	"2010"	"2010"	713	4723	150.96337
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"28 years"	"28"	"2010"	"2010"	780	4885	159.67247
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"29 years"	"29"	"2010"	"2010"	657	4835	135.88418
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"30 years"	"30"	"2010"	"2010"	587	4840	121.28099
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"31 years"	"31"	"2010"	"2010"	538	4560	117.98246
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"32 years"	"32"	"2010"	"2010"	439	4663	94.14540
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"33 years"	"33"	"2010"	"2010"	411	4486	91.61837
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"34 years"	"34"	"2010"	"2010"	330	4544	72.62324
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"35 years"	"35"	"2010"	"2010"	294	4588	64.08021
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"36 years"	"36"	"2010"	"2010"	194	4450	43.59551
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"37 years"	"37"	"2010"	"2010"	180	4371	41.18051
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"38 years"	"38"	"2010"	"2010"	115	4879	23.57040
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"39 years"	"39"	"2010"	"2010"	109	4876	22.35439
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"40 years"	"40"	"2010"	"2010"	59	4873	12.10753
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"41 years"	"41"	"2010"	"2010"	40	4807	8.32120
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"42 years"	"42"	"2010"	"2010"	28	4693	5.96633
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"43 years"	"43"	"2010"	"2010"	19	5044	3.76685
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, NE"	"31999"	"44 years"	"44"	"2010"	"2010"	11	5158	2.13261
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"17 years"	"17"	"2010"	"2010"	10	864	11.57407
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"18 years"	"18"	"2010"	"2010"	27	1191	22.67003
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"19 years"	"19"	"2010"	"2010"	42	1667	25.19496
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"20 years"	"20"	"2010"	"2010"	60	1858	32.29279
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"21 years"	"21"	"2010"	"2010"	72	1858	38.75135
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"22 years"	"22"	"2010"	"2010"	64	1797	35.61491
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"23 years"	"23"	"2010"	"2010"	88	1741	50.54566
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"24 years"	"24"	"2010"	"2010"	115	1578	72.87706
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"25 years"	"25"	"2010"	"2010"	150	1498	100.13351
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"26 years"	"26"	"2010"	"2010"	133	1340	99.25373
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"27 years"	"27"	"2010"	"2010"	178	1387	128.33453
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"28 years"	"28"	"2010"	"2010"	158	1307	120.88753
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"29 years"	"29"	"2010"	"2010"	180	1262	142.63074
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"30 years"	"30"	"2010"	"2010"	183	1271	143.98112
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"31 years"	"31"	"2010"	"2010"	144	1057	136.23463
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"32 years"	"32"	"2010"	"2010"	123	1074	114.52514
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"33 years"	"33"	"2010"	"2010"	91	991	91.82644
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"34 years"	"34"	"2010"	"2010"	80	938	85.28785
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"35 years"	"35"	"2010"	"2010"	65	961	67.63788
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"36 years"	"36"	"2010"	"2010"	56	909	61.60616
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"37 years"	"37"	"2010"	"2010"	34	853	39.85932
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"38 years"	"38"	"2010"	"2010"	25	911	27.44237
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"39 years"	"39"	"2010"	"2010"	30	924	32.46753
	"Census Region 2: Midwest"	"CENS-R2"	"Cass County, ND"	"38017"	"40 years"	"40"	"2010"	"2010"	15	899	16.68521
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"16 years"	"16"	"2010"	"2010"	38	3308	11.48730
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"17 years"	"17"	"2010"	"2010"	99	3335	29.68516
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"18 years"	"18"	"2010"	"2010"	149	3592	41.48107
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"19 years"	"19"	"2010"	"2010"	276	4074	67.74669
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"20 years"	"20"	"2010"	"2010"	297	3974	74.73578
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"21 years"	"21"	"2010"	"2010"	310	3817	81.21561
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"22 years"	"22"	"2010"	"2010"	373	3604	103.49612
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"23 years"	"23"	"2010"	"2010"	363	3684	98.53420
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"24 years"	"24"	"2010"	"2010"	413	3515	117.49644
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"25 years"	"25"	"2010"	"2010"	487	3446	141.32327
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"26 years"	"26"	"2010"	"2010"	518	3320	156.02410
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"27 years"	"27"	"2010"	"2010"	490	3290	148.93617
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"28 years"	"28"	"2010"	"2010"	512	3249	157.58695
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"29 years"	"29"	"2010"	"2010"	492	3046	161.52331
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"30 years"	"30"	"2010"	"2010"	432	3029	142.62133
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"31 years"	"31"	"2010"	"2010"	352	2899	121.42118
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"32 years"	"32"	"2010"	"2010"	286	2757	103.73594
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"33 years"	"33"	"2010"	"2010"	219	2678	81.77745
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"34 years"	"34"	"2010"	"2010"	209	2594	80.57055
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"35 years"	"35"	"2010"	"2010"	155	2596	59.70724
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"36 years"	"36"	"2010"	"2010"	117	2532	46.20853
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"37 years"	"37"	"2010"	"2010"	102	2610	39.08046
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"38 years"	"38"	"2010"	"2010"	78	2715	28.72928
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"39 years"	"39"	"2010"	"2010"	64	2845	22.49561
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"40 years"	"40"	"2010"	"2010"	40	2872	13.92758
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"41 years"	"41"	"2010"	"2010"	31	2791	11.10713
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, ND"	"38999"	"42 years"	"42"	"2010"	"2010"	15	2789	5.37827
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"17 years"	"17"	"2010"	"2010"	34	1120	30.35714
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"18 years"	"18"	"2010"	"2010"	55	1118	49.19499
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"19 years"	"19"	"2010"	"2010"	73	1205	60.58091
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"20 years"	"20"	"2010"	"2010"	102	1220	83.60656
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"21 years"	"21"	"2010"	"2010"	110	1231	89.35825
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"22 years"	"22"	"2010"	"2010"	128	1228	104.23453
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"23 years"	"23"	"2010"	"2010"	138	1318	104.70410
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"24 years"	"24"	"2010"	"2010"	143	1288	111.02484
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"25 years"	"25"	"2010"	"2010"	170	1429	118.96431
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"26 years"	"26"	"2010"	"2010"	221	1378	160.37736
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"27 years"	"27"	"2010"	"2010"	193	1336	144.46108
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"28 years"	"28"	"2010"	"2010"	198	1290	153.48837
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"29 years"	"29"	"2010"	"2010"	197	1330	148.12030
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"30 years"	"30"	"2010"	"2010"	175	1289	135.76416
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"31 years"	"31"	"2010"	"2010"	157	1193	131.60101
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"32 years"	"32"	"2010"	"2010"	135	1169	115.48332
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"33 years"	"33"	"2010"	"2010"	103	1103	93.38169
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"34 years"	"34"	"2010"	"2010"	107	1028	104.08560
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"35 years"	"35"	"2010"	"2010"	72	1080	66.66667
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"36 years"	"36"	"2010"	"2010"	66	1038	63.58382
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"37 years"	"37"	"2010"	"2010"	45	1085	41.47465
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"38 years"	"38"	"2010"	"2010"	36	1036	34.74903
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"39 years"	"39"	"2010"	"2010"	23	1099	20.92812
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"40 years"	"40"	"2010"	"2010"	24	1099	21.83803
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"41 years"	"41"	"2010"	"2010"	11	1031	10.66925
	"Census Region 2: Midwest"	"CENS-R2"	"Minnehaha County, SD"	"46099"	"42 years"	"42"	"2010"	"2010"	10	996	10.04016
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, SD"	"46999"	"15 years"	"15"	"2010"	"2010"	17	4217	4.03130
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, SD"	"46999"	"16 years"	"16"	"2010"	"2010"	72	4249	16.94516
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, SD"	"46999"	"17 years"	"17"	"2010"	"2010"	123	4510	27.27273
	"Census Region 2: Midwest"	"CENS-R2"	"Unidentified Counties, SD"	"46999"	"18 years"	"18"	"2010"	"2010"	239	4605	51.90011
