"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"16 years"	"16"	"2008"	"2008"	24	1142	21.01576
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"17 years"	"17"	"2008"	"2008"	35	1144	30.59441
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"18 years"	"18"	"2008"	"2008"	59	1337	44.12865
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"19 years"	"19"	"2008"	"2008"	104	1422	73.13643
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"20 years"	"20"	"2008"	"2008"	136	1297	104.85736
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"21 years"	"21"	"2008"	"2008"	136	1363	99.77990
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"22 years"	"22"	"2008"	"2008"	149	1149	129.67798
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"23 years"	"23"	"2008"	"2008"	135	1069	126.28625
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"24 years"	"24"	"2008"	"2008"	122	1025	119.02439
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"25 years"	"25"	"2008"	"2008"	146	1095	133.33333
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"26 years"	"26"	"2008"	"2008"	152	1048	145.03817
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"27 years"	"27"	"2008"	"2008"	128	1220	104.91803
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"28 years"	"28"	"2008"	"2008"	132	1008	130.95238
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"29 years"	"29"	"2008"	"2008"	125	1030	121.35922
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"30 years"	"30"	"2008"	"2008"	113	1056	107.00758
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"31 years"	"31"	"2008"	"2008"	101	887	113.86697
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"32 years"	"32"	"2008"	"2008"	95	956	99.37238
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"33 years"	"33"	"2008"	"2008"	86	1010	85.14851
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"34 years"	"34"	"2008"	"2008"	66	934	70.66381
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"35 years"	"35"	"2008"	"2008"	58	1008	57.53968
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"36 years"	"36"	"2008"	"2008"	56	971	57.67250
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"37 years"	"37"	"2008"	"2008"	55	1134	48.50088
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"38 years"	"38"	"2008"	"2008"	37	1170	31.62393
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"39 years"	"39"	"2008"	"2008"	31	1041	29.77906
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"40 years"	"40"	"2008"	"2008"	17	1131	15.03095
	"Census Region 3: South"	"CENS-R3"	"Kent County, DE"	"10001"	"41 years"	"41"	"2008"	"2008"	12	1074	11.17318
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"14 years"	"14"	"2008"	"2008"	13	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"15 years"	"15"	"2008"	"2008"	29	3864	7.50518
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"16 years"	"16"	"2008"	"2008"	59	3795	15.54677
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"17 years"	"17"	"2008"	"2008"	122	3777	32.30077
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"18 years"	"18"	"2008"	"2008"	193	4667	41.35419
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"19 years"	"19"	"2008"	"2008"	281	4616	60.87522
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"20 years"	"20"	"2008"	"2008"	321	4468	71.84423
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"21 years"	"21"	"2008"	"2008"	281	4042	69.52004
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"22 years"	"22"	"2008"	"2008"	337	3771	89.36622
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"23 years"	"23"	"2008"	"2008"	289	3517	82.17231
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"24 years"	"24"	"2008"	"2008"	342	3631	94.18893
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"25 years"	"25"	"2008"	"2008"	372	3504	106.16438
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"26 years"	"26"	"2008"	"2008"	390	3516	110.92150
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"27 years"	"27"	"2008"	"2008"	420	3922	107.08822
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"28 years"	"28"	"2008"	"2008"	450	3847	116.97427
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"29 years"	"29"	"2008"	"2008"	468	4138	113.09812
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"30 years"	"30"	"2008"	"2008"	419	3755	111.58455
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"31 years"	"31"	"2008"	"2008"	412	3052	134.99345
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"32 years"	"32"	"2008"	"2008"	370	3345	110.61286
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"33 years"	"33"	"2008"	"2008"	309	3318	93.12839
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"34 years"	"34"	"2008"	"2008"	290	3233	89.69997
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"35 years"	"35"	"2008"	"2008"	262	3467	75.56966
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"36 years"	"36"	"2008"	"2008"	207	3615	57.26141
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"37 years"	"37"	"2008"	"2008"	193	3851	50.11685
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"38 years"	"38"	"2008"	"2008"	142	3961	35.84953
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"39 years"	"39"	"2008"	"2008"	123	3801	32.35991
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"40 years"	"40"	"2008"	"2008"	72	4030	17.86600
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"41 years"	"41"	"2008"	"2008"	60	4033	14.87726
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"42 years"	"42"	"2008"	"2008"	27	4059	6.65188
	"Census Region 3: South"	"CENS-R3"	"New Castle County, DE"	"10003"	"43 years"	"43"	"2008"	"2008"	18	4128	4.36047
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"15 years"	"15"	"2008"	"2008"	15	1164	12.88660
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"16 years"	"16"	"2008"	"2008"	28	1111	25.20252
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"17 years"	"17"	"2008"	"2008"	50	1157	43.21521
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"18 years"	"18"	"2008"	"2008"	86	1135	75.77093
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"19 years"	"19"	"2008"	"2008"	143	839	170.44100
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"20 years"	"20"	"2008"	"2008"	148	843	175.56346
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"21 years"	"21"	"2008"	"2008"	154	948	162.44726
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"22 years"	"22"	"2008"	"2008"	178	1062	167.60829
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"23 years"	"23"	"2008"	"2008"	150	967	155.11892
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"24 years"	"24"	"2008"	"2008"	133	974	136.55031
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"25 years"	"25"	"2008"	"2008"	159	1065	149.29577
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"26 years"	"26"	"2008"	"2008"	152	988	153.84615
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"27 years"	"27"	"2008"	"2008"	152	1056	143.93939
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"28 years"	"28"	"2008"	"2008"	127	1000	127.00000
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"29 years"	"29"	"2008"	"2008"	127	971	130.79300
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"30 years"	"30"	"2008"	"2008"	88	1038	84.77842
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"31 years"	"31"	"2008"	"2008"	68	900	75.55556
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"32 years"	"32"	"2008"	"2008"	89	868	102.53456
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"33 years"	"33"	"2008"	"2008"	77	944	81.56780
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"34 years"	"34"	"2008"	"2008"	64	996	64.25703
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"35 years"	"35"	"2008"	"2008"	58	970	59.79381
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"36 years"	"36"	"2008"	"2008"	58	1023	56.69599
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"37 years"	"37"	"2008"	"2008"	42	1184	35.47297
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"38 years"	"38"	"2008"	"2008"	46	1160	39.65517
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"39 years"	"39"	"2008"	"2008"	22	1008	21.82540
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"40 years"	"40"	"2008"	"2008"	15	1130	13.27434
	"Census Region 3: South"	"CENS-R3"	"Sussex County, DE"	"10005"	"41 years"	"41"	"2008"	"2008"	11	1214	9.06096
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"14 years"	"14"	"2008"	"2008"	26	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"15 years"	"15"	"2008"	"2008"	70	3013	23.23266
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"16 years"	"16"	"2008"	"2008"	121	2899	41.73853
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"17 years"	"17"	"2008"	"2008"	198	2949	67.14140
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"18 years"	"18"	"2008"	"2008"	321	5601	57.31119
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"19 years"	"19"	"2008"	"2008"	373	6719	55.51421
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"20 years"	"20"	"2008"	"2008"	342	5922	57.75076
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"21 years"	"21"	"2008"	"2008"	395	6184	63.87451
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"22 years"	"22"	"2008"	"2008"	395	6471	61.04157
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"23 years"	"23"	"2008"	"2008"	394	6832	57.66979
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"24 years"	"24"	"2008"	"2008"	385	7187	53.56894
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"25 years"	"25"	"2008"	"2008"	408	6990	58.36910
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"26 years"	"26"	"2008"	"2008"	388	7102	54.63250
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"27 years"	"27"	"2008"	"2008"	437	7174	60.91441
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"28 years"	"28"	"2008"	"2008"	405	6099	66.40433
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"29 years"	"29"	"2008"	"2008"	408	5937	68.72158
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"30 years"	"30"	"2008"	"2008"	450	6146	73.21835
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"31 years"	"31"	"2008"	"2008"	486	4946	98.26122
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"32 years"	"32"	"2008"	"2008"	472	5070	93.09665
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"33 years"	"33"	"2008"	"2008"	410	5320	77.06767
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"34 years"	"34"	"2008"	"2008"	404	4364	92.57562
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"35 years"	"35"	"2008"	"2008"	368	4451	82.67805
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"36 years"	"36"	"2008"	"2008"	381	4107	92.76844
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"37 years"	"37"	"2008"	"2008"	290	4246	68.29958
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"38 years"	"38"	"2008"	"2008"	250	4816	51.91030
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"39 years"	"39"	"2008"	"2008"	185	3665	50.47749
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"40 years"	"40"	"2008"	"2008"	127	3718	34.15815
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"41 years"	"41"	"2008"	"2008"	98	3623	27.04941
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"42 years"	"42"	"2008"	"2008"	37	3481	10.62913
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"43 years"	"43"	"2008"	"2008"	32	3770	8.48806
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"44 years"	"44"	"2008"	"2008"	29	4044	7.17112
	"Census Region 3: South"	"CENS-R3"	"District of Columbia, DC"	"11001"	"45 years"	"45"	"2008"	"2008"	18	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"15 years"	"15"	"2008"	"2008"	11	1255	8.76494
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"16 years"	"16"	"2008"	"2008"	26	1372	18.95044
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"17 years"	"17"	"2008"	"2008"	44	1417	31.05152
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"18 years"	"18"	"2008"	"2008"	94	3332	28.21128
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"19 years"	"19"	"2008"	"2008"	124	5663	21.89652
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"20 years"	"20"	"2008"	"2008"	150	5823	25.75992
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"21 years"	"21"	"2008"	"2008"	144	5584	25.78797
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"22 years"	"22"	"2008"	"2008"	151	4459	33.86410
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"23 years"	"23"	"2008"	"2008"	155	3411	45.44122
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"24 years"	"24"	"2008"	"2008"	152	2787	54.53893
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"25 years"	"25"	"2008"	"2008"	183	2359	77.57524
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"26 years"	"26"	"2008"	"2008"	168	2155	77.95824
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"27 years"	"27"	"2008"	"2008"	171	1906	89.71668
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"28 years"	"28"	"2008"	"2008"	151	1761	85.74673
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"29 years"	"29"	"2008"	"2008"	166	1541	107.72226
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"30 years"	"30"	"2008"	"2008"	170	1581	107.52688
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"31 years"	"31"	"2008"	"2008"	158	1408	112.21591
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"32 years"	"32"	"2008"	"2008"	133	1256	105.89172
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"33 years"	"33"	"2008"	"2008"	128	1535	83.38762
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"34 years"	"34"	"2008"	"2008"	110	1351	81.42117
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"35 years"	"35"	"2008"	"2008"	88	1220	72.13115
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"36 years"	"36"	"2008"	"2008"	70	1308	53.51682
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"37 years"	"37"	"2008"	"2008"	65	1281	50.74161
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"38 years"	"38"	"2008"	"2008"	51	1405	36.29893
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"39 years"	"39"	"2008"	"2008"	37	1339	27.63256
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"40 years"	"40"	"2008"	"2008"	26	1193	21.79380
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"41 years"	"41"	"2008"	"2008"	14	1234	11.34522
	"Census Region 3: South"	"CENS-R3"	"Alachua County, FL"	"12001"	"42 years"	"42"	"2008"	"2008"	16	1335	11.98502
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"15 years"	"15"	"2008"	"2008"	10	1021	9.79432
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"16 years"	"16"	"2008"	"2008"	16	1118	14.31127
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"17 years"	"17"	"2008"	"2008"	55	1170	47.00855
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"18 years"	"18"	"2008"	"2008"	84	1079	77.84986
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"19 years"	"19"	"2008"	"2008"	149	1100	135.45455
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"20 years"	"20"	"2008"	"2008"	148	1009	146.67988
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"21 years"	"21"	"2008"	"2008"	140	1036	135.13514
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"22 years"	"22"	"2008"	"2008"	175	1076	162.63941
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"23 years"	"23"	"2008"	"2008"	166	1160	143.10345
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"24 years"	"24"	"2008"	"2008"	148	1148	128.91986
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"25 years"	"25"	"2008"	"2008"	146	1252	116.61342
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"26 years"	"26"	"2008"	"2008"	143	1131	126.43678
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"27 years"	"27"	"2008"	"2008"	142	1235	114.97976
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"28 years"	"28"	"2008"	"2008"	135	1040	129.80769
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"29 years"	"29"	"2008"	"2008"	119	1001	118.88112
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"30 years"	"30"	"2008"	"2008"	98	1006	97.41551
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"31 years"	"31"	"2008"	"2008"	84	942	89.17197
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"32 years"	"32"	"2008"	"2008"	83	947	87.64520
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"33 years"	"33"	"2008"	"2008"	65	994	65.39235
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"34 years"	"34"	"2008"	"2008"	42	940	44.68085
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"35 years"	"35"	"2008"	"2008"	41	970	42.26804
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"36 years"	"36"	"2008"	"2008"	43	1078	39.88868
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"37 years"	"37"	"2008"	"2008"	33	1142	28.89667
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"38 years"	"38"	"2008"	"2008"	34	1144	29.72028
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"39 years"	"39"	"2008"	"2008"	26	1029	25.26725
	"Census Region 3: South"	"CENS-R3"	"Bay County, FL"	"12005"	"40 years"	"40"	"2008"	"2008"	15	1022	14.67710
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"15 years"	"15"	"2008"	"2008"	18	3534	5.09338
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"16 years"	"16"	"2008"	"2008"	45	3569	12.60857
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"17 years"	"17"	"2008"	"2008"	91	3604	25.24972
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"18 years"	"18"	"2008"	"2008"	165	3355	49.18033
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"19 years"	"19"	"2008"	"2008"	214	2754	77.70516
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"20 years"	"20"	"2008"	"2008"	291	2708	107.45938
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"21 years"	"21"	"2008"	"2008"	266	2656	100.15060
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"22 years"	"22"	"2008"	"2008"	329	2648	124.24471
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"23 years"	"23"	"2008"	"2008"	342	2843	120.29546
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"24 years"	"24"	"2008"	"2008"	317	2742	115.60904
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"25 years"	"25"	"2008"	"2008"	283	2750	102.90909
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"26 years"	"26"	"2008"	"2008"	338	2880	117.36111
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"27 years"	"27"	"2008"	"2008"	328	3178	103.20957
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"28 years"	"28"	"2008"	"2008"	306	2765	110.66908
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"29 years"	"29"	"2008"	"2008"	295	2533	116.46269
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"30 years"	"30"	"2008"	"2008"	302	2652	113.87632
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"31 years"	"31"	"2008"	"2008"	241	2410	100.00000
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"32 years"	"32"	"2008"	"2008"	213	2418	88.08933
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"33 years"	"33"	"2008"	"2008"	207	2556	80.98592
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"34 years"	"34"	"2008"	"2008"	155	2625	59.04762
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"35 years"	"35"	"2008"	"2008"	162	2921	55.46046
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"36 years"	"36"	"2008"	"2008"	136	3003	45.28805
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"37 years"	"37"	"2008"	"2008"	108	3333	32.40324
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"38 years"	"38"	"2008"	"2008"	97	3383	28.67278
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"39 years"	"39"	"2008"	"2008"	66	3334	19.79604
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"40 years"	"40"	"2008"	"2008"	56	3235	17.31066
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"41 years"	"41"	"2008"	"2008"	32	3373	9.48710
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"42 years"	"42"	"2008"	"2008"	24	3635	6.60248
	"Census Region 3: South"	"CENS-R3"	"Brevard County, FL"	"12009"	"43 years"	"43"	"2008"	"2008"	17	4221	4.02748
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"14 years"	"14"	"2008"	"2008"	18	Not Available	Not Available
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"15 years"	"15"	"2008"	"2008"	55	11352	4.84496
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"16 years"	"16"	"2008"	"2008"	128	11560	11.07266
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"17 years"	"17"	"2008"	"2008"	274	12115	22.61659
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"18 years"	"18"	"2008"	"2008"	486	11319	42.93666
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"19 years"	"19"	"2008"	"2008"	687	9163	74.97544
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"20 years"	"20"	"2008"	"2008"	830	9448	87.84928
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"21 years"	"21"	"2008"	"2008"	857	9522	90.00210
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"22 years"	"22"	"2008"	"2008"	887	9807	90.44560
	"Census Region 3: South"	"CENS-R3"	"Broward County, FL"	"12011"	"23 years"	"23"	"2008"	"2008"	954	10735	88.86819
