County,Year,Fertility Rate
"Milwaukee County, WI",2010.0,1.9321465399999995
"Milwaukee County, WI",2011.0,1.9116760299999995
"Milwaukee County, WI",2012.0,1.8925872600000002
"Milwaukee County, WI",2013.0,1.8858177500000004
"Milwaukee County, WI",2014.0,1.8734579
"Milwaukee County, WI",2015.0,1.86879345
"Minnehaha County, SD",2007.0,2.2973553399999997
"Minnehaha County, SD",2008.0,2.3407070200000004
"Minnehaha County, SD",2009.0,2.2429641999999994
"Minnehaha County, SD",2010.0,2.2087382499999997
"Minnehaha County, SD",2011.0,2.2044769200000007
"Minnehaha County, SD",2012.0,2.18571334
"Minnehaha County, SD",2013.0,2.1707772200000006
"Minnehaha County, SD",2014.0,2.2030223
"Minnehaha County, SD",2015.0,2.2691930899999995
"Missoula County, MT",2014.0,1.3719353900000002
"Missoula County, MT",2015.0,1.40505283
"Mobile County, AL",2007.0,2.19755824
"Mobile County, AL",2008.0,2.1564339500000003
"Mobile County, AL",2009.0,2.0875309799999995
"Mobile County, AL",2010.0,1.9673756800000004
"Mobile County, AL",2011.0,1.9458848800000001
"Mobile County, AL",2012.0,1.88570414
"Mobile County, AL",2013.0,1.9185430899999998
"Mobile County, AL",2014.0,1.9440984099999998
"Mobile County, AL",2015.0,1.9314308800000004
"Mohave County, AZ",2007.0,2.6492351600000004
"Mohave County, AZ",2008.0,2.54521122
"Mohave County, AZ",2009.0,2.44734959
"Mohave County, AZ",2010.0,2.32783065
"Mohave County, AZ",2011.0,2.17700709
"Mohave County, AZ",2012.0,2.0337555800000002
"Mohave County, AZ",2013.0,1.9901538
"Mohave County, AZ",2014.0,1.9829540499999998
"Mohave County, AZ",2015.0,1.93777622
"Monmouth County, NJ",2007.0,2.0997828100000007
"Monmouth County, NJ",2008.0,2.01046127
"Monmouth County, NJ",2009.0,1.9353266399999998
"Monmouth County, NJ",2010.0,1.85494578
"Monmouth County, NJ",2011.0,1.81883157
"Monmouth County, NJ",2012.0,1.8186661699999995
"Monmouth County, NJ",2013.0,1.76818952
"Monmouth County, NJ",2014.0,1.7095049900000003
"Monmouth County, NJ",2015.0,1.7311943199999997
"Monroe County, IN",2007.0,1.3244931000000004
"Monroe County, IN",2008.0,1.1908726399999998
"Monroe County, IN",2009.0,1.1909020399999999
"Monroe County, IN",2010.0,1.16831488
"Monroe County, IN",2011.0,1.18833295
"Monroe County, IN",2012.0,1.1678222500000004
"Monroe County, IN",2013.0,1.12871659
"Monroe County, IN",2014.0,1.16453742
"Monroe County, IN",2015.0,1.2303340600000001
"Monroe County, MI",2007.0,1.9418321599999997
"Monroe County, MI",2008.0,1.87751973
"Monroe County, MI",2009.0,1.9678027100000002
"Monroe County, MI",2010.0,1.8339599100000006
"Monroe County, MI",2011.0,1.8447708
"Monroe County, MI",2012.0,1.7870460100000005
"Monroe County, MI",2013.0,1.7719987500000005
"Monroe County, MI",2014.0,1.78038673
"Monroe County, MI",2015.0,1.75529755
"Monroe County, NY",2007.0,1.7961524199999999
"Monroe County, NY",2008.0,1.7951235099999998
"Monroe County, NY",2009.0,1.7596572500000003
"Monroe County, NY",2010.0,1.73472532
"Monroe County, NY",2011.0,1.6963899700000005
"Monroe County, NY",2012.0,1.6492129400000002
"Monroe County, NY",2013.0,1.6471130699999998
"Monroe County, NY",2014.0,1.6437658000000002
"Monroe County, NY",2015.0,1.5987793500000003
"Monroe County, PA",2007.0,1.67705328
"Monroe County, PA",2008.0,1.7723118299999998
"Monroe County, PA",2009.0,1.6803284699999999
"Monroe County, PA",2010.0,1.6133986099999997
"Monroe County, PA",2011.0,1.52217633
"Monroe County, PA",2012.0,1.52058429
"Monroe County, PA",2013.0,1.54989402
"Monroe County, PA",2014.0,1.5601245700000002
"Monroe County, PA",2015.0,1.5055609900000002
"Monterey County, CA",2007.0,2.69932467
"Monterey County, CA",2008.0,2.6333591799999994
"Monterey County, CA",2009.0,2.4871367300000005
"Monterey County, CA",2010.0,2.34530348
"Monterey County, CA",2011.0,2.32658045
"Monterey County, CA",2012.0,2.2576561799999997
"Monterey County, CA",2013.0,2.2149179000000006
"Monterey County, CA",2014.0,2.17045761
"Monterey County, CA",2015.0,2.14873527
"Montgomery County, AL",2007.0,1.9410818900000002
"Montgomery County, AL",2008.0,2.03074105
"Montgomery County, AL",2009.0,1.9113007699999995
"Montgomery County, AL",2010.0,1.73140227
"Montgomery County, AL",2011.0,1.74066401
"Montgomery County, AL",2012.0,1.7423315699999995
"Montgomery County, AL",2013.0,1.8392043100000002
"Montgomery County, AL",2014.0,1.9037333899999997
"Montgomery County, AL",2015.0,1.8528143600000002
"Montgomery County, MD",2007.0,2.20535736
"Montgomery County, MD",2008.0,2.153793799999999
"Montgomery County, MD",2009.0,2.0966565099999994
"Montgomery County, MD",2010.0,2.00560905
"Montgomery County, MD",2011.0,1.94362548
"Montgomery County, MD",2012.0,1.9007349100000002
"Montgomery County, MD",2013.0,1.8922555699999999
"Montgomery County, MD",2014.0,1.88526275
"Montgomery County, MD",2015.0,1.8724500900000005
"Montgomery County, OH",2007.0,2.01879026
"Montgomery County, OH",2008.0,2.0142044400000003
"Montgomery County, OH",2009.0,1.99546909
"Montgomery County, OH",2010.0,1.9104435499999999
"Montgomery County, OH",2011.0,1.8694092
"Montgomery County, OH",2012.0,1.9172265999999996
"Montgomery County, OH",2013.0,1.8817597000000001
"Montgomery County, OH",2014.0,1.8677625299999996
"Montgomery County, OH",2015.0,1.8826812300000004
"Montgomery County, PA",2007.0,1.9570245800000006
"Montgomery County, PA",2008.0,1.9880606299999999
"Montgomery County, PA",2009.0,1.9304900600000001
"Montgomery County, PA",2010.0,1.8846806100000002
"Montgomery County, PA",2011.0,1.85904548
"Montgomery County, PA",2012.0,1.81254748
"Montgomery County, PA",2013.0,1.7648545499999995
"Montgomery County, PA",2014.0,1.7623295700000003
"Montgomery County, PA",2015.0,1.75350336
"Montgomery County, TN",2007.0,2.2699732299999997
"Montgomery County, TN",2008.0,2.0593854400000002
"Montgomery County, TN",2009.0,2.02460642
"Montgomery County, TN",2010.0,2.10433151
"Montgomery County, TN",2011.0,1.97234745
"Montgomery County, TN",2012.0,2.2154450500000005
"Montgomery County, TN",2013.0,2.02102975
"Montgomery County, TN",2014.0,2.07425647
"Montgomery County, TN",2015.0,2.07097607
"Montgomery County, TX",2007.0,2.4722205099999996
"Montgomery County, TX",2008.0,2.38055378
"Montgomery County, TX",2009.0,2.30040124
"Montgomery County, TX",2010.0,2.2451017599999994
"Montgomery County, TX",2011.0,2.15703511
"Montgomery County, TX",2012.0,2.106629499999999
"Montgomery County, TX",2013.0,2.1331013499999996
"Montgomery County, TX",2014.0,2.1429030300000003
"Montgomery County, TX",2015.0,2.18172547
"Morgan County, AL",2007.0,2.3349105100000007
"Morgan County, AL",2008.0,2.2825403699999995
"Morgan County, AL",2009.0,2.08064757
"Morgan County, AL",2010.0,2.08527584
"Morgan County, AL",2011.0,1.9887072900000002
"Morgan County, AL",2012.0,1.8667190599999999
"Morgan County, AL",2013.0,1.93533778
"Morgan County, AL",2014.0,1.8796953099999998
"Morgan County, AL",2015.0,1.9199687799999996
"Morris County, NJ",2007.0,1.88564495
"Morris County, NJ",2008.0,1.8591320800000002
"Morris County, NJ",2009.0,1.7948879500000003
"Morris County, NJ",2010.0,1.74266849
"Morris County, NJ",2011.0,1.69196288
"Morris County, NJ",2012.0,1.6586073000000001
"Morris County, NJ",2013.0,1.6395081
"Morris County, NJ",2014.0,1.6455960900000004
"Morris County, NJ",2015.0,1.6827022600000001
"Multnomah County, OR",2007.0,1.8033078000000005
"Multnomah County, OR",2008.0,1.7729635500000003
"Multnomah County, OR",2009.0,1.6683808299999998
"Multnomah County, OR",2010.0,1.57869777
"Multnomah County, OR",2011.0,1.5305391099999999
"Multnomah County, OR",2012.0,1.4835385699999997
"Multnomah County, OR",2013.0,1.4946838100000002
"Multnomah County, OR",2014.0,1.46711855
"Multnomah County, OR",2015.0,1.43155847
"Muscogee County, GA",2007.0,2.4595046099999998
"Muscogee County, GA",2008.0,2.46656889
"Muscogee County, GA",2009.0,2.4778274
"Muscogee County, GA",2010.0,2.2659914299999997
"Muscogee County, GA",2011.0,2.2131445600000004
"Muscogee County, GA",2012.0,2.12459608
"Muscogee County, GA",2013.0,2.0627843300000004
"Muscogee County, GA",2014.0,2.0705975199999997
"Muscogee County, GA",2015.0,1.9999103400000002
"Muskegon County, MI",2007.0,2.1591321499999996
"Muskegon County, MI",2008.0,2.17000943
"Muskegon County, MI",2009.0,2.1057637399999996
"Muskegon County, MI",2010.0,2.01235738
"Muskegon County, MI",2011.0,2.03400932
"Muskegon County, MI",2012.0,1.93887396
"Muskegon County, MI",2013.0,1.9782741000000001
"Muskegon County, MI",2014.0,1.9509425900000001
"Muskegon County, MI",2015.0,1.9496815
"Napa County, CA",2007.0,2.1172871699999996
"Napa County, CA",2008.0,2.0810063400000005
"Napa County, CA",2009.0,2.0412654500000005
"Napa County, CA",2010.0,1.8668039699999999
"Napa County, CA",2011.0,1.8828390199999998
"Napa County, CA",2012.0,1.6938587399999998
"Napa County, CA",2013.0,1.69525699
"Napa County, CA",2014.0,1.6646264200000003
"Napa County, CA",2015.0,1.6644006699999998
"Nassau County, NY",2007.0,2.0311180099999997
"Nassau County, NY",2008.0,2.01418982
"Nassau County, NY",2009.0,1.95249998
"Nassau County, NY",2010.0,1.8777416599999999
"Nassau County, NY",2011.0,1.8472227899999998
"Nassau County, NY",2012.0,1.8306988899999999
"Nassau County, NY",2013.0,1.7933501399999996
"Nassau County, NY",2014.0,1.82661487
"Nassau County, NY",2015.0,1.7950026100000003
"Navajo County, AZ",2014.0,2.53546366
"Navajo County, AZ",2015.0,2.4355300499999997
"New Castle County, DE",2007.0,1.9841481899999995
"New Castle County, DE",2008.0,1.9538525399999993
"New Castle County, DE",2009.0,1.87240018
"New Castle County, DE",2010.0,1.8417258600000002
"New Castle County, DE",2011.0,1.8514680799999996
"New Castle County, DE",2012.0,1.7280799999999998
"New Castle County, DE",2013.0,1.6998308099999997
"New Castle County, DE",2014.0,1.6960912
"New Castle County, DE",2015.0,1.7135222799999998
"New Hanover County, NC",2007.0,1.6819656799999998
"New Hanover County, NC",2008.0,1.6393535599999998
"New Hanover County, NC",2009.0,1.56511985
"New Hanover County, NC",2010.0,1.4746145399999997
"New Hanover County, NC",2011.0,1.4796225800000002
"New Hanover County, NC",2012.0,1.45762452
"New Hanover County, NC",2013.0,1.4484269599999995
"New Hanover County, NC",2014.0,1.4538005399999998
"New Hanover County, NC",2015.0,1.4574529600000001
"New Haven County, CT",2007.0,1.88203049
"New Haven County, CT",2008.0,1.77492262
"New Haven County, CT",2009.0,1.69580721
"New Haven County, CT",2010.0,1.6333817199999998
"New Haven County, CT",2011.0,1.6355635200000003
"New Haven County, CT",2012.0,1.57949297
"New Haven County, CT",2013.0,1.57849588
"New Haven County, CT",2014.0,1.5358536500000002
"New Haven County, CT",2015.0,1.53928686
"New London County, CT",2007.0,1.90652988
"New London County, CT",2008.0,1.85449113
"New London County, CT",2009.0,1.7639837299999996
"New London County, CT",2010.0,1.69946871
"New London County, CT",2011.0,1.7373235
"New London County, CT",2012.0,1.6864223600000001
"New London County, CT",2013.0,1.60446088
"New London County, CT",2014.0,1.65217412
"New London County, CT",2015.0,1.5702733899999999
"New York County, NY",2007.0,1.4110660999999998
"New York County, NY",2008.0,1.39506754
"New York County, NY",2009.0,1.39327387
"New York County, NY",2010.0,1.3744615200000003
"New York County, NY",2011.0,1.3415351799999997
"New York County, NY",2012.0,1.30940257
"New York County, NY",2013.0,1.23312696
"New York County, NY",2014.0,1.20925301
"New York County, NY",2015.0,1.17908016
"Newport News city, VA",2007.0,2.0983735
"Newport News city, VA",2008.0,2.1451407599999994
"Newport News city, VA",2009.0,2.07911946
"Newport News city, VA",2010.0,1.9673174000000002
"Newport News city, VA",2011.0,2.0197089299999997
"Newport News city, VA",2012.0,1.9058473
"Newport News city, VA",2013.0,1.8522098300000003
"Newport News city, VA",2014.0,1.8176215700000002
"Newport News city, VA",2015.0,1.8118675199999996
"Niagara County, NY",2007.0,1.7502921099999995
"Niagara County, NY",2008.0,1.76513547
"Niagara County, NY",2009.0,1.7753854900000001
"Niagara County, NY",2010.0,1.7128688800000007
"Niagara County, NY",2011.0,1.63394339
"Niagara County, NY",2012.0,1.6543072499999998
"Niagara County, NY",2013.0,1.6911620100000002
"Niagara County, NY",2014.0,1.66720887
"Niagara County, NY",2015.0,1.6573052100000003
"Norfolk County, MA",2007.0,1.8310012299999998
"Norfolk County, MA",2008.0,1.81898627
"Norfolk County, MA",2009.0,1.7046986100000001
"Norfolk County, MA",2010.0,1.69507108
"Norfolk County, MA",2011.0,1.72730371
"Norfolk County, MA",2012.0,1.6701260300000003
"Norfolk County, MA",2013.0,1.652808
"Norfolk County, MA",2014.0,1.6500011500000005
"Norfolk County, MA",2015.0,1.6051189300000002
"Norfolk city, VA",2007.0,2.00539239
"Norfolk city, VA",2008.0,1.98848637
"Norfolk city, VA",2009.0,1.9038775000000001
"Norfolk city, VA",2010.0,1.8023497900000005
"Norfolk city, VA",2011.0,1.78683404
"Norfolk city, VA",2012.0,1.7898408099999998
"Norfolk city, VA",2013.0,1.73262472
"Norfolk city, VA",2014.0,1.7098706499999996
"Norfolk city, VA",2015.0,1.7328385099999999
"Northampton County, PA",2007.0,1.92388819
"Northampton County, PA",2008.0,1.8437531400000002
"Northampton County, PA",2009.0,1.7554181899999997
"Northampton County, PA",2010.0,1.7345873499999998
"Northampton County, PA",2011.0,1.69988321
"Northampton County, PA",2012.0,1.7458337800000008
"Northampton County, PA",2013.0,1.6067232000000005
"Northampton County, PA",2014.0,1.60950218
"Northampton County, PA",2015.0,1.5705980499999999
"Nueces County, TX",2007.0,2.13762444
"Nueces County, TX",2008.0,2.1050285399999993
"Nueces County, TX",2009.0,2.024992
"Nueces County, TX",2010.0,1.9682236699999995
"Nueces County, TX",2011.0,1.9094867
"Nueces County, TX",2012.0,1.9542672099999998
"Nueces County, TX",2013.0,1.9798292500000003
"Nueces County, TX",2014.0,2.0416473100000005
"Nueces County, TX",2015.0,1.9710479
"Oakland County, MI",2007.0,1.8903097900000003
"Oakland County, MI",2008.0,1.87503532
"Oakland County, MI",2009.0,1.8288620500000003
"Oakland County, MI",2010.0,1.7886799800000004
"Oakland County, MI",2011.0,1.8188971300000003
"Oakland County, MI",2012.0,1.7842604300000002
"Oakland County, MI",2013.0,1.7841932299999996
"Oakland County, MI",2014.0,1.76520015
"Oakland County, MI",2015.0,1.7685306400000003
"Ocean County, NJ",2007.0,2.7927711599999987
"Ocean County, NJ",2008.0,2.6906054900000007
"Ocean County, NJ",2009.0,2.694147540000001
"Ocean County, NJ",2010.0,2.60661317
"Ocean County, NJ",2011.0,2.64367833
"Ocean County, NJ",2012.0,2.6020720499999994
"Ocean County, NJ",2013.0,2.5824813300000007
"Ocean County, NJ",2014.0,2.690396840000001
"Ocean County, NJ",2015.0,2.7184439200000003
"Okaloosa County, FL",2007.0,2.28664229
"Okaloosa County, FL",2008.0,2.18339889
"Okaloosa County, FL",2009.0,2.2191870500000004
"Okaloosa County, FL",2010.0,2.1255524
"Okaloosa County, FL",2011.0,2.1634935400000006
"Okaloosa County, FL",2012.0,1.9964612900000003
"Okaloosa County, FL",2013.0,2.1084408
"Okaloosa County, FL",2014.0,2.10405658
"Okaloosa County, FL",2015.0,2.07445488
"Oklahoma County, OK",2007.0,2.41570681
"Oklahoma County, OK",2008.0,2.3801134900000003
"Oklahoma County, OK",2009.0,2.3674844200000003
"Oklahoma County, OK",2010.0,2.2803996100000004
"Oklahoma County, OK",2011.0,2.20655857
"Oklahoma County, OK",2012.0,2.2139694299999997
"Oklahoma County, OK",2013.0,2.2385551700000006
"Oklahoma County, OK",2014.0,2.1758721999999997
"Oklahoma County, OK",2015.0,2.1824772000000006
"Olmsted County, MN",2007.0,2.388135829999999
"Olmsted County, MN",2008.0,2.2749896699999996
"Olmsted County, MN",2009.0,2.1231172199999997
"Olmsted County, MN",2010.0,2.04958175
"Olmsted County, MN",2011.0,2.09024145
"Olmsted County, MN",2012.0,1.9533417200000003
"Olmsted County, MN",2013.0,1.9933875100000003
"Olmsted County, MN",2014.0,2.0873026
"Olmsted County, MN",2015.0,2.0086720199999997
"Oneida County, NY",2007.0,1.90905188
"Oneida County, NY",2008.0,1.9031316199999997
"Oneida County, NY",2009.0,1.9145300700000003
"Oneida County, NY",2010.0,1.9104625599999998
"Oneida County, NY",2011.0,1.9207205200000002
"Oneida County, NY",2012.0,1.8652012699999996
"Oneida County, NY",2013.0,1.89111973
"Oneida County, NY",2014.0,1.7840428900000005
"Oneida County, NY",2015.0,1.78220943
"Onondaga County, NY",2007.0,1.8324099300000003
"Onondaga County, NY",2008.0,1.8307102299999995
"Onondaga County, NY",2009.0,1.7972990800000004
"Onondaga County, NY",2010.0,1.7532459400000002
"Onondaga County, NY",2011.0,1.76867989
"Onondaga County, NY",2012.0,1.7288843100000002
"Onondaga County, NY",2013.0,1.6846108700000002
"Onondaga County, NY",2014.0,1.6997268700000001
"Onondaga County, NY",2015.0,1.68637514
"Onslow County, NC",2007.0,2.6898616099999995
"Onslow County, NC",2008.0,2.5218140700000005
"Onslow County, NC",2009.0,2.61352397
"Onslow County, NC",2010.0,2.5825892100000005
"Onslow County, NC",2011.0,2.65884218
"Onslow County, NC",2012.0,2.6202909099999996
"Onslow County, NC",2013.0,2.623276300000001
"Onslow County, NC",2014.0,2.63247318
"Onslow County, NC",2015.0,2.5750097400000005
"Ontario County, NY",2007.0,1.9492640299999997
"Ontario County, NY",2008.0,1.9011773100000002
"Ontario County, NY",2009.0,1.7927641999999995
"Ontario County, NY",2010.0,1.7734793899999997
"Ontario County, NY",2011.0,1.7379989500000002
"Ontario County, NY",2012.0,1.7364521199999998
"Ontario County, NY",2013.0,1.64464144
"Ontario County, NY",2014.0,1.76410908
"Ontario County, NY",2015.0,1.64374602
"Orange County, CA",2007.0,2.1438991499999993
"Orange County, CA",2008.0,2.06243928
"Orange County, CA",2009.0,1.9530929399999999
"Orange County, CA",2010.0,1.83906415
"Orange County, CA",2011.0,1.8136117100000004
"Orange County, CA",2012.0,1.8066724899999997
"Orange County, CA",2013.0,1.7551590999999995
"Orange County, CA",2014.0,1.79907026
"Orange County, CA",2015.0,1.7429229799999997
"Orange County, FL",2007.0,1.9000312000000001
"Orange County, FL",2008.0,1.8441170300000005
"Orange County, FL",2009.0,1.69933127
"Orange County, FL",2010.0,1.66621812
"Orange County, FL",2011.0,1.6624803799999999
"Orange County, FL",2012.0,1.6435318599999995
"Orange County, FL",2013.0,1.6287339700000003
"Orange County, FL",2014.0,1.6245202100000002
"Orange County, FL",2015.0,1.6207128099999997
"Orange County, NC",2007.0,1.4797799
"Orange County, NC",2008.0,1.5100070900000002
"Orange County, NC",2009.0,1.38778285
"Orange County, NC",2010.0,1.2867343399999998
"Orange County, NC",2011.0,1.39793204
"Orange County, NC",2012.0,1.3409106499999996
"Orange County, NC",2013.0,1.2611452200000002
"Orange County, NC",2014.0,1.31095486
"Orange County, NC",2015.0,1.28744984
"Orange County, NY",2007.0,2.4612315799999993
"Orange County, NY",2008.0,2.472849309999999
"Orange County, NY",2009.0,2.4039416000000005
"Orange County, NY",2010.0,2.3638606699999998
"Orange County, NY",2011.0,2.3106232099999997
"Orange County, NY",2012.0,2.27286289
"Orange County, NY",2013.0,2.26697454
"Orange County, NY",2014.0,2.23409764
"Orange County, NY",2015.0,2.1903837999999998
"Orleans Parish, LA",2007.0,1.97160134
"Orleans Parish, LA",2008.0,1.7941325
"Orleans Parish, LA",2009.0,1.71498323
"Orleans Parish, LA",2010.0,1.6020970499999998
"Orleans Parish, LA",2011.0,1.5396427900000003
"Orleans Parish, LA",2012.0,1.52465486
"Orleans Parish, LA",2013.0,1.5275327699999999
"Orleans Parish, LA",2014.0,1.5615013700000002
"Orleans Parish, LA",2015.0,1.5333653200000004
"Osceola County, FL",2007.0,2.4121893699999997
"Osceola County, FL",2008.0,2.2405330299999995
"Osceola County, FL",2009.0,2.1339407500000007
"Osceola County, FL",2010.0,2.04090753
"Osceola County, FL",2011.0,2.01044316
"Osceola County, FL",2012.0,1.9326110999999997
"Osceola County, FL",2013.0,1.8922125600000002
"Osceola County, FL",2014.0,1.93858737
"Osceola County, FL",2015.0,1.85359295
"Oswego County, NY",2007.0,1.7579448499999997
"Oswego County, NY",2008.0,1.7896404400000003
"Oswego County, NY",2009.0,1.8373959999999998
"Oswego County, NY",2010.0,1.7039191299999998
"Oswego County, NY",2011.0,1.7339322400000001
"Oswego County, NY",2012.0,1.7126721099999997
"Oswego County, NY",2013.0,1.71611453
"Oswego County, NY",2014.0,1.6364754499999996
"Oswego County, NY",2015.0,1.5636452700000003
"Ottawa County, MI",2007.0,2.04436548
"Ottawa County, MI",2008.0,1.9886785799999998
"Ottawa County, MI",2009.0,1.9190595899999998
"Ottawa County, MI",2010.0,2.00329276
"Ottawa County, MI",2011.0,1.9585247600000006
"Ottawa County, MI",2012.0,1.8783785400000002
"Ottawa County, MI",2013.0,1.9565489000000003
"Ottawa County, MI",2014.0,1.9199558599999997
"Ottawa County, MI",2015.0,1.83913168
"Ouachita Parish, LA",2007.0,2.0947503
"Ouachita Parish, LA",2008.0,2.07366098
"Ouachita Parish, LA",2009.0,2.0621494499999997
"Ouachita Parish, LA",2010.0,1.8811128899999996
"Ouachita Parish, LA",2011.0,1.9919369999999996
"Ouachita Parish, LA",2012.0,1.9193237999999997
"Ouachita Parish, LA",2013.0,1.91903484
"Ouachita Parish, LA",2014.0,1.9830914300000004
"Ouachita Parish, LA",2015.0,1.9406560099999997
"Outagamie County, WI",2007.0,2.0265961
"Outagamie County, WI",2008.0,2.1045379399999997
"Outagamie County, WI",2009.0,1.9728335
"Outagamie County, WI",2010.0,1.97716248
"Outagamie County, WI",2011.0,2.0114627799999996
"Outagamie County, WI",2012.0,1.9270570800000002
"Outagamie County, WI",2013.0,1.9227148799999998
"Outagamie County, WI",2014.0,1.93450807
"Outagamie County, WI",2015.0,1.99541725
"Palm Beach County, FL",2007.0,2.1820191099999997
"Palm Beach County, FL",2008.0,2.10618736
"Palm Beach County, FL",2009.0,1.9371415399999998
"Palm Beach County, FL",2010.0,1.8654866700000001
"Palm Beach County, FL",2011.0,1.8470814599999998
"Palm Beach County, FL",2012.0,1.8201785200000002
"Palm Beach County, FL",2013.0,1.8311882100000003
"Palm Beach County, FL",2014.0,1.8052505499999998
"Palm Beach County, FL",2015.0,1.8230922299999999
"Parker County, TX",2014.0,2.02814532
"Parker County, TX",2015.0,2.02127029
"Pasco County, FL",2007.0,2.23325194
"Pasco County, FL",2008.0,2.1062311
"Pasco County, FL",2009.0,1.9782322700000001
"Pasco County, FL",2010.0,1.9297046200000003
"Pasco County, FL",2011.0,1.87319629
"Pasco County, FL",2012.0,1.8792113500000003
"Pasco County, FL",2013.0,1.8774144500000005
"Pasco County, FL",2014.0,1.8400062799999999
"Pasco County, FL",2015.0,1.87631513
"Passaic County, NJ",2007.0,2.2950278899999996
"Passaic County, NJ",2008.0,2.1844622300000007
"Passaic County, NJ",2009.0,2.1398415900000005
"Passaic County, NJ",2010.0,2.06516587
"Passaic County, NJ",2011.0,2.07195206
"Passaic County, NJ",2012.0,2.0277329900000005
"Passaic County, NJ",2013.0,2.01818622
"Passaic County, NJ",2014.0,1.9598438299999998
"Passaic County, NJ",2015.0,2.02165544
"Paulding County, GA",2014.0,1.6786017300000002
"Paulding County, GA",2015.0,1.59835839
"Pennington County, SD",2014.0,2.1446968500000003
"Pennington County, SD",2015.0,2.2291461100000007
"Penobscot County, ME",2007.0,1.62538781
"Penobscot County, ME",2008.0,1.5141871999999998
"Penobscot County, ME",2009.0,1.5209808300000003
"Penobscot County, ME",2010.0,1.4801584399999999
"Penobscot County, ME",2011.0,1.4285027999999997
"Penobscot County, ME",2012.0,1.42496311
"Penobscot County, ME",2013.0,1.4291817999999998
"Penobscot County, ME",2014.0,1.4023052499999997
"Penobscot County, ME",2015.0,1.4088981600000001
"Peoria County, IL",2007.0,2.18455271
"Peoria County, IL",2008.0,2.0884777600000004
"Peoria County, IL",2009.0,2.12196937
"Peoria County, IL",2010.0,1.9589798200000001
"Peoria County, IL",2011.0,2.02761685
"Peoria County, IL",2012.0,2.04783823
"Peoria County, IL",2013.0,2.03105259
"Peoria County, IL",2014.0,2.1365600900000006
"Peoria County, IL",2015.0,2.0973954100000003
"Philadelphia County, PA",2007.0,1.9068331399999998
"Philadelphia County, PA",2008.0,1.8968472199999997
"Philadelphia County, PA",2009.0,1.8482638899999995
"Philadelphia County, PA",2010.0,1.79352764
"Philadelphia County, PA",2011.0,1.7914313000000002
"Philadelphia County, PA",2012.0,1.7820021099999996
"Philadelphia County, PA",2013.0,1.6970088799999998
"Philadelphia County, PA",2014.0,1.7004337100000002
"Philadelphia County, PA",2015.0,1.67028161
"Pickens County, SC",2007.0,1.6413031200000001
"Pickens County, SC",2008.0,1.6744455900000004
"Pickens County, SC",2009.0,1.3909040500000003
"Pickens County, SC",2010.0,1.39533651
"Pickens County, SC",2011.0,1.5186693500000001
"Pickens County, SC",2012.0,1.3912129100000001
"Pickens County, SC",2013.0,1.44117216
"Pickens County, SC",2014.0,1.5655892299999998
"Pickens County, SC",2015.0,1.4758154599999997
"Pierce County, WA",2007.0,2.10501227
"Pierce County, WA",2008.0,2.086986819999999
"Pierce County, WA",2009.0,2.07050938
"Pierce County, WA",2010.0,1.91178132
"Pierce County, WA",2011.0,1.96350449
"Pierce County, WA",2012.0,1.9608386200000003
"Pierce County, WA",2013.0,1.9253471000000004
"Pierce County, WA",2014.0,1.98229453
"Pierce County, WA",2015.0,1.9269495499999998
"Pima County, AZ",2007.0,2.11851194
"Pima County, AZ",2008.0,2.0587496300000008
"Pima County, AZ",2009.0,1.9511654399999998
"Pima County, AZ",2010.0,1.8505951299999996
"Pima County, AZ",2011.0,1.7961481500000003
"Pima County, AZ",2012.0,1.79688374
"Pima County, AZ",2013.0,1.83835237
"Pima County, AZ",2014.0,1.8191671299999999
"Pima County, AZ",2015.0,1.76057463
"Pinal County, AZ",2007.0,2.9195564899999997
"Pinal County, AZ",2008.0,2.90224451
"Pinal County, AZ",2009.0,2.5924846899999987
"Pinal County, AZ",2010.0,2.257247380000001
"Pinal County, AZ",2011.0,2.1175036700000005
"Pinal County, AZ",2012.0,2.1547111099999996
"Pinal County, AZ",2013.0,2.12802221
"Pinal County, AZ",2014.0,2.04854013
"Pinal County, AZ",2015.0,2.03432232
"Pinellas County, FL",2007.0,1.88486399
"Pinellas County, FL",2008.0,1.8395957400000003
"Pinellas County, FL",2009.0,1.75616692
"Pinellas County, FL",2010.0,1.69410849
"Pinellas County, FL",2011.0,1.64771149
"Pinellas County, FL",2012.0,1.66632037
"Pinellas County, FL",2013.0,1.6648881000000002
"Pinellas County, FL",2014.0,1.62516249
"Pinellas County, FL",2015.0,1.63138765
"Pitt County, NC",2007.0,1.7629199199999999
"Pitt County, NC",2008.0,1.67611858
"Pitt County, NC",2009.0,1.6122401100000001
"Pitt County, NC",2010.0,1.46892586
"Pitt County, NC",2011.0,1.43676102
"Pitt County, NC",2012.0,1.47637369
"Pitt County, NC",2013.0,1.45335149
"Pitt County, NC",2014.0,1.4401577599999997
"Pitt County, NC",2015.0,1.5212432799999998
"Placer County, CA",2007.0,2.16557479
"Placer County, CA",2008.0,2.0891155300000004
"Placer County, CA",2009.0,1.9468555200000004
"Placer County, CA",2010.0,1.9269865600000002
"Placer County, CA",2011.0,1.8729947100000004
"Placer County, CA",2012.0,1.77436044
"Placer County, CA",2013.0,1.75910086
"Placer County, CA",2014.0,1.7165448600000002
"Placer County, CA",2015.0,1.7601819400000005
