Maine,2008.0,1.7656255000000003
Maine,2009.0,1.75659155
Maine,2010.0,1.7044986
Maine,2011.0,1.6665179200000002
Maine,2012.0,1.67322686
Maine,2013.0,1.6685509100000002
Maine,2014.0,1.6537669499999994
Maine,2015.0,1.6373005600000003
Maryland,2008.0,2.00831846
Maryland,2009.0,1.9347201999999997
Maryland,2010.0,1.88507166
Maryland,2011.0,1.84902605
Maryland,2012.0,1.81945276
Maryland,2013.0,1.7828553599999997
Maryland,2014.0,1.8112158799999998
Maryland,2015.0,1.7936202799999998
Massachusetts,2008.0,1.76947882
Massachusetts,2009.0,1.7156616
Massachusetts,2010.0,1.6637015999999996
Massachusetts,2011.0,1.6603994200000005
Massachusetts,2012.0,1.6244017099999997
Massachusetts,2013.0,1.59222895
Massachusetts,2014.0,1.5703889200000003
Massachusetts,2015.0,1.5426090199999996
Michigan,2008.0,1.9276759499999996
Michigan,2009.0,1.88633921
Michigan,2010.0,1.8509795399999998
Michigan,2011.0,1.8422779099999995
Michigan,2012.0,1.8222458799999997
Michigan,2013.0,1.8257086500000006
Michigan,2014.0,1.83091921
Michigan,2015.0,1.8066618199999998
Minnesota,2008.0,2.0866119100000007
Minnesota,2009.0,2.0230989299999997
Minnesota,2010.0,1.9569810999999997
Minnesota,2011.0,1.9368288499999997
Minnesota,2012.0,1.9330674
Minnesota,2013.0,1.93067427
Minnesota,2014.0,1.9353628499999997
Minnesota,2015.0,1.9238077400000002
Mississippi,2008.0,2.18232947
Mississippi,2009.0,2.0815881300000005
Mississippi,2010.0,1.94457382
Mississippi,2011.0,1.9273084099999993
Mississippi,2012.0,1.8739347700000002
Mississippi,2013.0,1.87366709
Mississippi,2014.0,1.87713082
Mississippi,2015.0,1.8691255099999997
Missouri,2008.0,2.054862519999999
Missouri,2009.0,1.9930634099999998
Missouri,2010.0,1.9321813600000002
Missouri,2011.0,1.90511269
Missouri,2012.0,1.8845463399999995
Missouri,2013.0,1.8752708399999998
Missouri,2014.0,1.8699881299999999
Missouri,2015.0,1.8574703800000003
Montana,2008.0,2.10355382
Montana,2009.0,2.0294056
Montana,2010.0,1.97952026
Montana,2011.0,1.9525169100000002
Montana,2012.0,1.94507355
Montana,2013.0,1.95810877
Montana,2014.0,1.9481112899999997
Montana,2015.0,1.94851574
Nebraska,2008.0,2.2753575600000002
Nebraska,2009.0,2.24231616
Nebraska,2010.0,2.13391689
Nebraska,2011.0,2.10083071
Nebraska,2012.0,2.1088564899999995
Nebraska,2013.0,2.11255852
Nebraska,2014.0,2.1584424199999996
Nebraska,2015.0,2.1436248600000005
Nevada,2008.0,2.166368899999999
Nevada,2009.0,2.0511557400000004
Nevada,2010.0,1.95319036
Nevada,2011.0,1.9137463600000002
Nevada,2012.0,1.8753309500000002
Nevada,2013.0,1.8698769299999998
Nevada,2014.0,1.8736171400000003
Nevada,2015.0,1.8605824099999997
New Hampshire,2008.0,1.7663542200000002
New Hampshire,2009.0,1.74072808
New Hampshire,2010.0,1.6752695200000003
New Hampshire,2011.0,1.6785713399999995
New Hampshire,2012.0,1.6153665399999997
New Hampshire,2013.0,1.6154195199999999
New Hampshire,2014.0,1.5856396000000001
New Hampshire,2015.0,1.5880161499999998
New Jersey,2008.0,2.0197884999999998
New Jersey,2009.0,1.9699707899999996
New Jersey,2010.0,1.9012423599999997
New Jersey,2011.0,1.8830304399999995
New Jersey,2012.0,1.84362521
New Jersey,2013.0,1.8106446699999998
New Jersey,2014.0,1.80862904
New Jersey,2015.0,1.7963292400000006
New Mexico,2008.0,2.2583237599999997
New Mexico,2009.0,2.1521111600000005
New Mexico,2010.0,2.0534936599999996
New Mexico,2011.0,1.99130357
New Mexico,2012.0,1.97195923
New Mexico,2013.0,1.91953829
New Mexico,2014.0,1.90156774
New Mexico,2015.0,1.8943090899999997
New York,2008.0,1.8709056899999998
New York,2009.0,1.8427953299999997
New York,2010.0,1.8077546
New York,2011.0,1.7771282600000007
New York,2012.0,1.76048013
New York,2013.0,1.72060321
New York,2014.0,1.7171895400000003
New York,2015.0,1.6977081699999998
North Carolina,2008.0,2.066567659999999
North Carolina,2009.0,1.9785439500000002
North Carolina,2010.0,1.8980554400000003
North Carolina,2011.0,1.85178361
North Carolina,2012.0,1.8359703699999999
North Carolina,2013.0,1.81317417
North Carolina,2014.0,1.82798206
North Carolina,2015.0,1.81142813
North Dakota,2008.0,2.0953814200000003
North Dakota,2009.0,2.062650179999999
North Dakota,2010.0,2.01954391
North Dakota,2011.0,2.0567427
North Dakota,2012.0,2.10573065
North Dakota,2013.0,2.1218350700000004
North Dakota,2014.0,2.21726212
North Dakota,2015.0,2.1426993799999994
Ohio,2008.0,2.0143541899999993
Ohio,2009.0,1.9653616600000003
Ohio,2010.0,1.89491365
Ohio,2011.0,1.8756966599999996
Ohio,2012.0,1.8796560000000002
Ohio,2013.0,1.8781783200000004
Ohio,2014.0,1.8781828500000002
Ohio,2015.0,1.86747239
Oklahoma,2008.0,2.1943039800000004
Oklahoma,2009.0,2.15607452
Oklahoma,2010.0,2.0883139100000006
Oklahoma,2011.0,2.0256849
Oklahoma,2012.0,2.02996658
Oklahoma,2013.0,2.03626476
Oklahoma,2014.0,2.02118266
Oklahoma,2015.0,1.9958541400000003
Oregon,2008.0,1.9533194499999997
Oregon,2009.0,1.8529370000000003
Oregon,2010.0,1.7822558299999995
Oregon,2011.0,1.7479906299999997
Oregon,2012.0,1.7341497500000003
Oregon,2013.0,1.7206833299999997
Oregon,2014.0,1.71671346
Oregon,2015.0,1.6895093900000004
Pennsylvania,2008.0,1.8986044199999996
Pennsylvania,2009.0,1.85341406
Pennsylvania,2010.0,1.8086951100000002
Pennsylvania,2011.0,1.7937779299999996
Pennsylvania,2012.0,1.77427345
Pennsylvania,2013.0,1.7468536300000004
Pennsylvania,2014.0,1.7561334099999997
Pennsylvania,2015.0,1.7320947899999999
Rhode Island,2008.0,1.73620849
Rhode Island,2009.0,1.6589214
Rhode Island,2010.0,1.62923939
Rhode Island,2011.0,1.59774344
Rhode Island,2012.0,1.5852835399999996
Rhode Island,2013.0,1.56810054
Rhode Island,2014.0,1.5560698099999997
Rhode Island,2015.0,1.57129323
South Carolina,2008.0,2.0542841800000002
South Carolina,2009.0,1.9530418200000004
South Carolina,2010.0,1.87193316
South Carolina,2011.0,1.8288247700000002
South Carolina,2012.0,1.80869465
South Carolina,2013.0,1.7861435
South Carolina,2014.0,1.7946672400000006
South Carolina,2015.0,1.79128135
South Dakota,2008.0,2.3701923599999994
South Dakota,2009.0,2.31664563
South Dakota,2010.0,2.2620910299999992
South Dakota,2011.0,2.23452359
South Dakota,2012.0,2.2601393499999993
South Dakota,2013.0,2.2657191200000004
South Dakota,2014.0,2.26293647
South Dakota,2015.0,2.259947559999999
Tennessee,2008.0,2.03978326
Tennessee,2009.0,1.9465059599999999
Tennessee,2010.0,1.87511467
Tennessee,2011.0,1.8602019200000002
Tennessee,2012.0,1.86170838
Tennessee,2013.0,1.8452935400000001
Tennessee,2014.0,1.8643462600000005
Tennessee,2015.0,1.8523679100000003
Texas,2008.0,2.32241037
Texas,2009.0,2.2636029700000004
Texas,2010.0,2.1512763300000004
Texas,2011.0,2.0665731999999997
Texas,2012.0,2.06800759
Texas,2013.0,2.06719612
Texas,2014.0,2.089346279999999
Texas,2015.0,2.0700447499999997
Utah,2008.0,2.63824047
Utah,2009.0,2.5232486500000006
Utah,2010.0,2.43352154
Utah,2011.0,2.3677735499999994
Utah,2012.0,2.3699445299999997
Utah,2013.0,2.331625350000001
Utah,2014.0,2.3224586400000007
Utah,2015.0,2.2825636099999995
Vermont,2008.0,1.7043720300000003
Vermont,2009.0,1.6319301299999998
Vermont,2010.0,1.66450483
Vermont,2011.0,1.62233857
Vermont,2012.0,1.6128009700000003
Vermont,2013.0,1.59553618
Vermont,2014.0,1.6383415099999998
Vermont,2015.0,1.5759004799999998
Virginia,2008.0,1.9817878900000003
Virginia,2009.0,1.9278565000000005
Virginia,2010.0,1.8732034200000005
Virginia,2011.0,1.8447376200000005
Virginia,2012.0,1.8262308199999995
Virginia,2013.0,1.7963697
Virginia,2014.0,1.8019072699999996
Virginia,2015.0,1.7939331300000003
Washington,2008.0,2.02844426
Washington,2009.0,1.9753184699999997
Washington,2010.0,1.90042942
Washington,2011.0,1.87894334
Washington,2012.0,1.86613294
Washington,2013.0,1.83026154
Washington,2014.0,1.8406394400000001
Washington,2015.0,1.8074197199999997
West Virginia,2008.0,1.90729628
West Virginia,2009.0,1.88550766
West Virginia,2010.0,1.81587745
West Virginia,2011.0,1.8356880600000003
West Virginia,2012.0,1.8497803999999998
West Virginia,2013.0,1.85112391
West Virginia,2014.0,1.80969492
West Virginia,2015.0,1.7820859199999997
Wisconsin,2008.0,2.01292935
Wisconsin,2009.0,1.962754209999999
Wisconsin,2010.0,1.8920825599999997
Wisconsin,2011.0,1.8656617899999999
Wisconsin,2012.0,1.8505255200000004
Wisconsin,2013.0,1.8339614100000001
Wisconsin,2014.0,1.8449512699999997
Wisconsin,2015.0,1.8405350200000001
Wyoming,2008.0,2.2309450199999996
Wyoming,2009.0,2.12916717
Wyoming,2010.0,2.02414469
Wyoming,2011.0,1.9637336699999999
Wyoming,2012.0,1.98163822
Wyoming,2013.0,1.97832336
Wyoming,2014.0,1.98332687
Wyoming,2015.0,1.9947642299999997
