Year,Age of Mother Year,Age of Mother Year Code,Births,Fertility Rate,State
2014.0,37 years,37.0,2910.0,54.03197,Virginia
2014.0,38 years,38.0,2216.0,42.72219,Virginia
2014.0,39 years,39.0,1762.0,33.32892,Virginia
2014.0,40 years,40.0,1225.0,23.6715,Virginia
2014.0,41 years,41.0,864.0,16.12753,Virginia
2014.0,42 years,42.0,565.0,10.04945,Virginia
2014.0,43 years,43.0,363.0,6.13767,Virginia
2014.0,44 years,44.0,201.0,3.36481,Virginia
2014.0,45 years,45.0,117.0,,Virginia
2014.0,46 years,46.0,45.0,,Virginia
2014.0,47 years,47.0,39.0,,Virginia
2014.0,48 years,48.0,17.0,,Virginia
2014.0,50 years and over,,21.0,,Virginia
2014.0,14 years,14.0,27.0,,Washington
2014.0,15 years,15.0,136.0,3.15765,Washington
2014.0,16 years,16.0,301.0,6.9116,Washington
2014.0,17 years,17.0,641.0,14.5758,Washington
2014.0,18 years,18.0,1085.0,25.95507,Washington
2014.0,19 years,19.0,1929.0,46.54586,Washington
2014.0,20 years,20.0,2495.0,58.49667,Washington
2014.0,21 years,21.0,2863.0,65.12146,Washington
2014.0,22 years,22.0,3498.0,73.5492,Washington
2014.0,23 years,23.0,4007.0,78.68434,Washington
2014.0,24 years,24.0,4302.0,83.84331,Washington
2014.0,25 years,25.0,4656.0,93.09021,Washington
2014.0,26 years,26.0,5005.0,101.59961,Washington
2014.0,27 years,27.0,5119.0,105.67494,Washington
2014.0,28 years,28.0,5561.0,112.35251,Washington
2014.0,29 years,29.0,5788.0,114.98957,Washington
2014.0,30 years,30.0,5767.0,118.39215,Washington
2014.0,31 years,31.0,5716.0,114.56976,Washington
2014.0,32 years,32.0,5270.0,105.48861,Washington
2014.0,33 years,33.0,4810.0,96.80211,Washington
2014.0,34 years,34.0,4382.0,88.35034,Washington
2014.0,35 years,35.0,3709.0,79.25214,Washington
2014.0,36 years,36.0,2959.0,64.9288,Washington
2014.0,37 years,37.0,2439.0,53.77221,Washington
2014.0,38 years,38.0,1878.0,42.93945,Washington
2014.0,39 years,39.0,1452.0,32.75065,Washington
2014.0,40 years,40.0,993.0,23.22481,Washington
2014.0,41 years,41.0,670.0,15.59663,Washington
2014.0,42 years,42.0,465.0,10.41667,Washington
2014.0,43 years,43.0,287.0,6.00607,Washington
2014.0,44 years,44.0,176.0,3.60124,Washington
2014.0,45 years,45.0,77.0,,Washington
2014.0,46 years,46.0,50.0,,Washington
2014.0,47 years,47.0,16.0,,Washington
2014.0,48 years,48.0,14.0,,Washington
2014.0,49 years,49.0,17.0,,Washington
2014.0,50 years and over,,17.0,,Washington
2014.0,14 years,14.0,22.0,,West Virginia
2014.0,15 years,15.0,60.0,5.59024,West Virginia
2014.0,16 years,16.0,138.0,12.98335,West Virginia
2014.0,17 years,17.0,308.0,28.89306,West Virginia
2014.0,18 years,18.0,562.0,51.87852,West Virginia
2014.0,19 years,19.0,904.0,81.68429,West Virginia
2014.0,20 years,20.0,1140.0,100.0,West Virginia
2014.0,21 years,21.0,1203.0,99.0939,West Virginia
2014.0,22 years,22.0,1301.0,105.99642,West Virginia
2014.0,23 years,23.0,1290.0,99.44496,West Virginia
2014.0,24 years,24.0,1318.0,104.15679,West Virginia
2014.0,25 years,25.0,1257.0,113.45789,West Virginia
2014.0,26 years,26.0,1189.0,111.70613,West Virginia
2014.0,27 years,27.0,1235.0,120.69977,West Virginia
2014.0,28 years,28.0,1218.0,117.51085,West Virginia
2014.0,29 years,29.0,1090.0,106.31035,West Virginia
2014.0,30 years,30.0,969.0,94.07767,West Virginia
2014.0,31 years,31.0,908.0,83.56341,West Virginia
2014.0,32 years,32.0,826.0,75.89819,West Virginia
2014.0,33 years,33.0,709.0,63.93724,West Virginia
2014.0,34 years,34.0,628.0,53.93336,West Virginia
2014.0,35 years,35.0,562.0,50.68543,West Virginia
2014.0,36 years,36.0,445.0,39.62953,West Virginia
2014.0,37 years,37.0,341.0,30.61316,West Virginia
2014.0,38 years,38.0,199.0,18.80019,West Virginia
2014.0,39 years,39.0,174.0,15.50249,West Virginia
2014.0,40 years,40.0,87.0,8.03918,West Virginia
2014.0,41 years,41.0,82.0,7.3162,West Virginia
2014.0,42 years,42.0,47.0,3.9347,West Virginia
2014.0,43 years,43.0,27.0,2.17689,West Virginia
2014.0,44 years,44.0,27.0,2.18076,West Virginia
2014.0,45 years,45.0,13.0,,West Virginia
2014.0,14 years,14.0,33.0,,Wisconsin
2014.0,15 years,15.0,95.0,2.58926,Wisconsin
2014.0,16 years,16.0,246.0,6.72535,Wisconsin
2014.0,17 years,17.0,483.0,13.17225,Wisconsin
2014.0,18 years,18.0,947.0,25.55936,Wisconsin
2014.0,19 years,19.0,1607.0,39.86406,Wisconsin
2014.0,20 years,20.0,2148.0,51.57511,Wisconsin
2014.0,21 years,21.0,2455.0,58.33155,Wisconsin
2014.0,22 years,22.0,2669.0,63.25844,Wisconsin
2014.0,23 years,23.0,2958.0,76.8691,Wisconsin
2014.0,24 years,24.0,3205.0,90.05086,Wisconsin
2014.0,25 years,25.0,3518.0,104.01206,Wisconsin
2014.0,26 years,26.0,3913.0,115.83777,Wisconsin
2014.0,27 years,27.0,4291.0,126.30247,Wisconsin
2014.0,28 years,28.0,4636.0,129.1293,Wisconsin
2014.0,29 years,29.0,4715.0,127.14035,Wisconsin
2014.0,30 years,30.0,4676.0,129.10707,Wisconsin
2014.0,31 years,31.0,4490.0,121.80235,Wisconsin
2014.0,32 years,32.0,4157.0,112.38172,Wisconsin
2014.0,33 years,33.0,3530.0,95.94216,Wisconsin
2014.0,34 years,34.0,3048.0,81.25616,Wisconsin
2014.0,35 years,35.0,2563.0,73.31655,Wisconsin
2014.0,36 years,36.0,1907.0,55.82389,Wisconsin
2014.0,37 years,37.0,1444.0,43.23612,Wisconsin
2014.0,38 years,38.0,1112.0,34.39743,Wisconsin
2014.0,39 years,39.0,804.0,24.35773,Wisconsin
2014.0,40 years,40.0,609.0,18.97787,Wisconsin
2014.0,41 years,41.0,351.0,10.84304,Wisconsin
2014.0,42 years,42.0,243.0,7.13824,Wisconsin
2014.0,43 years,43.0,138.0,3.71657,Wisconsin
2014.0,44 years,44.0,84.0,2.23708,Wisconsin
2014.0,45 years,45.0,40.0,,Wisconsin
2014.0,46 years,46.0,16.0,,Wisconsin
2014.0,47 years,47.0,14.0,,Wisconsin
2014.0,15 years,15.0,10.0,2.72702,Wyoming
2014.0,16 years,16.0,48.0,12.91364,Wyoming
2014.0,17 years,17.0,72.0,19.75309,Wyoming
2014.0,18 years,18.0,136.0,40.20101,Wyoming
2014.0,19 years,19.0,279.0,75.5688,Wyoming
2014.0,20 years,20.0,354.0,94.29941,Wyoming
2014.0,21 years,21.0,389.0,104.56989,Wyoming
2014.0,22 years,22.0,399.0,102.86156,Wyoming
2014.0,23 years,23.0,453.0,105.5698,Wyoming
2014.0,24 years,24.0,474.0,110.02786,Wyoming
2014.0,25 years,25.0,473.0,116.24478,Wyoming
2014.0,26 years,26.0,520.0,135.87667,Wyoming
2014.0,27 years,27.0,515.0,132.39075,Wyoming
2014.0,28 years,28.0,520.0,134.26285,Wyoming
2014.0,29 years,29.0,497.0,125.25202,Wyoming
2014.0,30 years,30.0,417.0,103.55103,Wyoming
2014.0,31 years,31.0,436.0,110.37975,Wyoming
2014.0,32 years,32.0,355.0,89.85067,Wyoming
2014.0,33 years,33.0,333.0,85.51618,Wyoming
2014.0,34 years,34.0,232.0,59.91736,Wyoming
2014.0,35 years,35.0,214.0,56.96034,Wyoming
2014.0,36 years,36.0,147.0,41.44347,Wyoming
2014.0,37 years,37.0,141.0,40.94077,Wyoming
2014.0,38 years,38.0,85.0,26.5625,Wyoming
2014.0,39 years,39.0,72.0,21.37133,Wyoming
2014.0,40 years,40.0,48.0,15.43408,Wyoming
2014.0,41 years,41.0,47.0,15.03038,Wyoming
2014.0,42 years,42.0,12.0,3.84986,Wyoming
2015.0,13 years,13.0,10.0,,Alabama
2015.0,14 years,14.0,40.0,,Alabama
2015.0,15 years,15.0,177.0,5.47158,Alabama
2015.0,16 years,16.0,383.0,12.11105,Alabama
2015.0,17 years,17.0,735.0,23.19783,Alabama
2015.0,18 years,18.0,1305.0,42.51645,Alabama
2015.0,19 years,19.0,2139.0,69.0089,Alabama
2015.0,20 years,20.0,2777.0,84.69562,Alabama
2015.0,21 years,21.0,3163.0,94.43482,Alabama
2015.0,22 years,22.0,3386.0,100.8849,Alabama
2015.0,23 years,23.0,3659.0,105.71784,Alabama
2015.0,24 years,24.0,3809.0,104.38762,Alabama
2015.0,25 years,25.0,3848.0,106.75841,Alabama
2015.0,26 years,26.0,3739.0,110.93639,Alabama
2015.0,27 years,27.0,3888.0,120.85794,Alabama
2015.0,28 years,28.0,3584.0,114.33676,Alabama
2015.0,29 years,29.0,3472.0,110.38693,Alabama
2015.0,30 years,30.0,3285.0,104.16997,Alabama
2015.0,31 years,31.0,3018.0,97.42712,Alabama
2015.0,32 years,32.0,2624.0,83.94114,Alabama
2015.0,33 years,33.0,2317.0,73.64674,Alabama
2015.0,34 years,34.0,2043.0,64.84479,Alabama
2015.0,35 years,35.0,1656.0,51.41899,Alabama
2015.0,36 years,36.0,1288.0,41.92026,Alabama
2015.0,37 years,37.0,1035.0,34.01025,Alabama
2015.0,38 years,38.0,776.0,25.70473,Alabama
2015.0,39 years,39.0,517.0,17.81162,Alabama
2015.0,40 years,40.0,384.0,12.76935,Alabama
2015.0,41 years,41.0,261.0,8.79439,Alabama
2015.0,42 years,42.0,139.0,4.5067,Alabama
2015.0,43 years,43.0,89.0,2.76879,Alabama
2015.0,44 years,44.0,55.0,1.62156,Alabama
2015.0,45 years,45.0,31.0,,Alabama
2015.0,46 years,46.0,10.0,,Alabama
2015.0,15 years,15.0,17.0,3.47791,Alaska
2015.0,16 years,16.0,35.0,7.29015,Alaska
2015.0,17 years,17.0,90.0,18.85212,Alaska
2015.0,18 years,18.0,172.0,40.72934,Alaska
2015.0,19 years,19.0,348.0,88.63984,Alaska
2015.0,20 years,20.0,389.0,88.5903,Alaska
2015.0,21 years,21.0,447.0,95.24824,Alaska
2015.0,22 years,22.0,546.0,108.26889,Alaska
2015.0,23 years,23.0,652.0,116.55345,Alaska
2015.0,24 years,24.0,689.0,115.77886,Alaska
2015.0,25 years,25.0,669.0,112.56941,Alaska
2015.0,26 years,26.0,687.0,118.36664,Alaska
2015.0,27 years,27.0,747.0,131.19073,Alaska
2015.0,28 years,28.0,732.0,130.94812,Alaska
2015.0,29 years,29.0,690.0,123.83345,Alaska
2015.0,30 years,30.0,680.0,119.97177,Alaska
2015.0,31 years,31.0,656.0,123.05384,Alaska
2015.0,32 years,32.0,563.0,102.90623,Alaska
2015.0,33 years,33.0,522.0,101.79407,Alaska
2015.0,34 years,34.0,472.0,94.17398,Alaska
2015.0,35 years,35.0,364.0,73.06303,Alaska
2015.0,36 years,36.0,302.0,67.92623,Alaska
2015.0,37 years,37.0,228.0,51.07527,Alaska
2015.0,38 years,38.0,192.0,43.92588,Alaska
2015.0,39 years,39.0,144.0,35.50296,Alaska
2015.0,40 years,40.0,87.0,21.02973,Alaska
2015.0,41 years,41.0,60.0,14.80385,Alaska
2015.0,42 years,42.0,40.0,10.04773,Alaska
2015.0,43 years,43.0,31.0,7.46448,Alaska
2015.0,44 years,44.0,12.0,2.74348,Alaska
2015.0,14 years,14.0,38.0,,Arizona
2015.0,15 years,15.0,198.0,4.30575,Arizona
2015.0,16 years,16.0,480.0,10.68685,Arizona
2015.0,17 years,17.0,925.0,20.80896,Arizona
2015.0,18 years,18.0,1640.0,36.33544,Arizona
2015.0,19 years,19.0,2667.0,60.19772,Arizona
2015.0,20 years,20.0,3319.0,74.47883,Arizona
2015.0,21 years,21.0,3742.0,82.01464,Arizona
2015.0,22 years,22.0,4296.0,93.34058,Arizona
2015.0,23 years,23.0,4568.0,94.85838,Arizona
2015.0,24 years,24.0,4739.0,94.38547,Arizona
2015.0,25 years,25.0,4946.0,100.7763,Arizona
2015.0,26 years,26.0,5081.0,109.53736,Arizona
2015.0,27 years,27.0,5077.0,114.91885,Arizona
2015.0,28 years,28.0,5176.0,122.80827,Arizona
2015.0,29 years,29.0,5067.0,119.08063,Arizona
2015.0,30 years,30.0,4784.0,109.85327,Arizona
2015.0,31 years,31.0,4621.0,109.33655,Arizona
2015.0,32 years,32.0,4285.0,97.75963,Arizona
2015.0,33 years,33.0,3862.0,87.5102,Arizona
2015.0,34 years,34.0,3419.0,77.54769,Arizona
2015.0,35 years,35.0,3002.0,67.20544,Arizona
2015.0,36 years,36.0,2444.0,57.98752,Arizona
2015.0,37 years,37.0,1937.0,47.07398,Arizona
2015.0,38 years,38.0,1553.0,37.53656,Arizona
2015.0,39 years,39.0,1165.0,28.84806,Arizona
2015.0,40 years,40.0,902.0,21.47568,Arizona
2015.0,41 years,41.0,547.0,13.50417,Arizona
2015.0,42 years,42.0,345.0,8.57761,Arizona
2015.0,43 years,43.0,249.0,5.95309,Arizona
2015.0,44 years,44.0,133.0,3.02094,Arizona
2015.0,45 years,45.0,58.0,,Arizona
2015.0,46 years,46.0,42.0,,Arizona
2015.0,47 years,47.0,16.0,,Arizona
2015.0,50 years and over,,12.0,,Arizona
2015.0,14 years,14.0,32.0,,Arkansas
2015.0,15 years,15.0,101.0,5.10849,Arkansas
2015.0,16 years,16.0,280.0,14.43597,Arkansas
2015.0,17 years,17.0,532.0,27.40996,Arkansas
2015.0,18 years,18.0,1090.0,57.07703,Arkansas
2015.0,19 years,19.0,1674.0,87.78646,Arkansas
2015.0,20 years,20.0,2015.0,104.08595,Arkansas
2015.0,21 years,21.0,2200.0,112.65298,Arkansas
2015.0,22 years,22.0,2368.0,116.74802,Arkansas
2015.0,23 years,23.0,2452.0,119.72072,Arkansas
2015.0,24 years,24.0,2513.0,116.40187,Arkansas
2015.0,25 years,25.0,2548.0,120.14901,Arkansas
2015.0,26 years,26.0,2483.0,122.83566,Arkansas
2015.0,27 years,27.0,2312.0,120.15383,Arkansas
2015.0,28 years,28.0,2309.0,123.74725,Arkansas
2015.0,29 years,29.0,2154.0,113.70355,Arkansas
2015.0,30 years,30.0,2057.0,107.82053,Arkansas
2015.0,31 years,31.0,1794.0,94.33169,Arkansas
2015.0,32 years,32.0,1578.0,81.72355,Arkansas
2015.0,33 years,33.0,1422.0,73.77815,Arkansas
2015.0,34 years,34.0,1189.0,61.20663,Arkansas
2015.0,35 years,35.0,1012.0,51.47508,Arkansas
2015.0,36 years,36.0,750.0,40.72324,Arkansas
2015.0,37 years,37.0,604.0,32.78155,Arkansas
2015.0,38 years,38.0,470.0,26.11982,Arkansas
2015.0,39 years,39.0,339.0,19.33276,Arkansas
2015.0,40 years,40.0,228.0,12.56545,Arkansas
2015.0,41 years,41.0,144.0,8.18228,Arkansas
2015.0,42 years,42.0,91.0,5.02874,Arkansas
2015.0,43 years,43.0,65.0,3.47,Arkansas
2015.0,44 years,44.0,31.0,1.5895,Arkansas
2015.0,45 years,45.0,22.0,,Arkansas
2015.0,13 years,13.0,25.0,,California
2015.0,14 years,14.0,192.0,,California
2015.0,15 years,15.0,772.0,3.05847,California
2015.0,16 years,16.0,1942.0,7.7486,California
2015.0,17 years,17.0,3734.0,14.70073,California
2015.0,18 years,18.0,6536.0,25.12233,California
2015.0,19 years,19.0,11191.0,44.32079,California
2015.0,20 years,20.0,13855.0,53.40554,California
2015.0,21 years,21.0,15670.0,58.77719,California
2015.0,22 years,22.0,17920.0,65.62492,California
2015.0,23 years,23.0,19646.0,68.57338,California
2015.0,24 years,24.0,21425.0,70.30214,California
2015.0,25 years,25.0,23293.0,75.48668,California
2015.0,26 years,26.0,24250.0,81.31117,California
2015.0,27 years,27.0,25982.0,90.03271,California
2015.0,28 years,28.0,27438.0,98.06781,California
2015.0,29 years,29.0,28955.0,103.99868,California
2015.0,30 years,30.0,29861.0,105.51516,California
2015.0,31 years,31.0,30498.0,110.77533,California
2015.0,32 years,32.0,30121.0,108.76599,California
2015.0,33 years,33.0,28564.0,102.53833,California
2015.0,34 years,34.0,26262.0,96.32058,California
2015.0,35 years,35.0,23038.0,83.08329,California
2015.0,36 years,36.0,19646.0,75.86178,California
2015.0,37 years,37.0,16146.0,63.3174,California
2015.0,38 years,38.0,12939.0,50.70379,California
2015.0,39 years,39.0,10169.0,40.68821,California
2015.0,40 years,40.0,7661.0,29.56557,California
2015.0,41 years,41.0,5295.0,21.17771,California
2015.0,42 years,42.0,3375.0,13.39068,California
2015.0,43 years,43.0,2187.0,8.49845,California
2015.0,44 years,44.0,1302.0,4.82959,California
2015.0,45 years,45.0,754.0,,California
2015.0,46 years,46.0,402.0,,California
2015.0,47 years,47.0,232.0,,California
2015.0,48 years,48.0,156.0,,California
2015.0,49 years,49.0,96.0,,California
2015.0,50 years and over,,215.0,,California
2015.0,14 years,14.0,24.0,,Colorado
2015.0,15 years,15.0,88.0,2.52532,Colorado
2015.0,16 years,16.0,259.0,7.70306,Colorado
2015.0,17 years,17.0,505.0,15.13562,Colorado
2015.0,18 years,18.0,920.0,27.46023,Colorado
2015.0,19 years,19.0,1498.0,44.34445,Colorado
2015.0,20 years,20.0,1859.0,55.5539,Colorado
2015.0,21 years,21.0,2141.0,62.16248,Colorado
2015.0,22 years,22.0,2657.0,70.87412,Colorado
2015.0,23 years,23.0,2799.0,71.25582,Colorado
2015.0,24 years,24.0,3183.0,79.06699,Colorado
2015.0,25 years,25.0,3323.0,80.95598,Colorado
2015.0,26 years,26.0,3538.0,88.89447,Colorado
2015.0,27 years,27.0,3646.0,92.81369,Colorado
2015.0,28 years,28.0,3994.0,102.12744,Colorado
2015.0,29 years,29.0,4198.0,105.7937,Colorado
2015.0,30 years,30.0,4364.0,109.08636,Colorado
2015.0,31 years,31.0,4295.0,110.46811,Colorado
2015.0,32 years,32.0,4026.0,102.162,Colorado
2015.0,33 years,33.0,3784.0,95.52902,Colorado
2015.0,34 years,34.0,3385.0,87.13896,Colorado
2015.0,35 years,35.0,3026.0,77.29444,Colorado
2015.0,36 years,36.0,2388.0,64.61563,Colorado
2015.0,37 years,37.0,1954.0,53.72708,Colorado
2015.0,38 years,38.0,1521.0,43.03174,Colorado
2015.0,39 years,39.0,1088.0,31.74788,Colorado
2015.0,40 years,40.0,784.0,22.33555,Colorado
2015.0,41 years,41.0,500.0,14.88317,Colorado
2015.0,42 years,42.0,351.0,10.41111,Colorado
2015.0,43 years,43.0,214.0,6.07144,Colorado
2015.0,44 years,44.0,124.0,3.34538,Colorado
2015.0,45 years,45.0,60.0,,Colorado
2015.0,46 years,46.0,39.0,,Colorado
2015.0,47 years,47.0,16.0,,Colorado
2015.0,48 years,48.0,10.0,,Colorado
2015.0,50 years and over,,11.0,,Colorado
2015.0,15 years,15.0,36.0,1.53276,Connecticut
2015.0,16 years,16.0,106.0,4.49801,Connecticut
2015.0,17 years,17.0,182.0,7.72168,Connecticut
2015.0,18 years,18.0,353.0,13.65254,Connecticut
2015.0,19 years,19.0,564.0,21.66647,Connecticut
2015.0,20 years,20.0,757.0,28.62328,Connecticut
2015.0,21 years,21.0,882.0,34.51244,Connecticut
2015.0,22 years,22.0,1021.0,42.31423,Connecticut
2015.0,23 years,23.0,1202.0,54.72841,Connecticut
2015.0,24 years,24.0,1318.0,62.25791,Connecticut
2015.0,25 years,25.0,1481.0,71.6532,Connecticut
2015.0,26 years,26.0,1643.0,79.59114,Connecticut
2015.0,27 years,27.0,1850.0,86.03451,Connecticut
2015.0,28 years,28.0,2083.0,93.10746,Connecticut
2015.0,29 years,29.0,2326.0,102.83845,Connecticut
2015.0,30 years,30.0,2533.0,113.74046,Connecticut
2015.0,31 years,31.0,2563.0,117.86618,Connecticut
2015.0,32 years,32.0,2516.0,113.03801,Connecticut
2015.0,33 years,33.0,2439.0,108.57372,Connecticut
2015.0,34 years,34.0,2069.0,94.42315,Connecticut
2015.0,35 years,35.0,1864.0,82.09645,Connecticut
2015.0,36 years,36.0,1566.0,73.03764,Connecticut
2015.0,37 years,37.0,1208.0,56.5914,Connecticut
2015.0,38 years,38.0,982.0,46.29019,Connecticut
2015.0,39 years,39.0,706.0,33.85929,Connecticut
2015.0,40 years,40.0,567.0,26.68612,Connecticut
2015.0,41 years,41.0,364.0,17.29627,Connecticut
2015.0,42 years,42.0,224.0,10.23158,Connecticut
2015.0,43 years,43.0,129.0,5.56538,Connecticut
2015.0,44 years,44.0,75.0,2.9436,Connecticut
2015.0,45 years,45.0,41.0,,Connecticut
2015.0,46 years,46.0,32.0,,Connecticut
2015.0,47 years,47.0,19.0,,Connecticut
2015.0,48 years,48.0,10.0,,Connecticut
2015.0,50 years and over,,18.0,,Connecticut
2015.0,14 years,14.0,11.0,,Delaware
2015.0,15 years,15.0,18.0,3.09971,Delaware
2015.0,16 years,16.0,37.0,6.4359,Delaware
2015.0,17 years,17.0,87.0,15.3331,Delaware
2015.0,18 years,18.0,143.0,22.75621,Delaware
2015.0,19 years,19.0,255.0,40.15116,Delaware
2015.0,20 years,20.0,352.0,57.83766,Delaware
2015.0,21 years,21.0,375.0,63.85152,Delaware
2015.0,22 years,22.0,475.0,80.57676,Delaware
2015.0,23 years,23.0,532.0,83.85876,Delaware
2015.0,24 years,24.0,553.0,84.56951,Delaware
2015.0,25 years,25.0,597.0,88.19619,Delaware
2015.0,26 years,26.0,658.0,90.82126,Delaware
2015.0,27 years,27.0,625.0,89.23472,Delaware
2015.0,28 years,28.0,701.0,113.46714,Delaware
2015.0,29 years,29.0,745.0,117.9544,Delaware
2015.0,30 years,30.0,731.0,118.15096,Delaware
2015.0,31 years,31.0,702.0,118.36115,Delaware
2015.0,32 years,32.0,639.0,108.63652,Delaware
2015.0,33 years,33.0,579.0,96.72569,Delaware
2015.0,34 years,34.0,552.0,92.4004,Delaware
2015.0,35 years,35.0,443.0,70.76677,Delaware
2015.0,36 years,36.0,387.0,68.43501,Delaware
2015.0,37 years,37.0,272.0,48.40719,Delaware
2015.0,38 years,38.0,234.0,42.93578,Delaware
2015.0,39 years,39.0,159.0,30.03968,Delaware
2015.0,40 years,40.0,122.0,22.25871,Delaware
2015.0,41 years,41.0,74.0,13.95963,Delaware
2015.0,42 years,42.0,39.0,7.08962,Delaware
2015.0,43 years,43.0,28.0,4.811,Delaware
2015.0,44 years,44.0,13.0,2.04467,Delaware
2015.0,45 years,45.0,14.0,,Delaware
2015.0,15 years,15.0,23.0,9.06583,District of Columbia
2015.0,16 years,16.0,51.0,20.31873,District of Columbia
2015.0,17 years,17.0,67.0,24.87008,District of Columbia
2015.0,18 years,18.0,144.0,28.31858,District of Columbia
2015.0,19 years,19.0,216.0,32.11896,District of Columbia
2015.0,20 years,20.0,242.0,39.49086,District of Columbia
2015.0,21 years,21.0,343.0,59.73528,District of Columbia
2015.0,22 years,22.0,367.0,58.99373,District of Columbia
2015.0,23 years,23.0,346.0,47.61905,District of Columbia
2015.0,24 years,24.0,379.0,52.17511,District of Columbia
2015.0,25 years,25.0,383.0,51.01225,District of Columbia
2015.0,26 years,26.0,363.0,42.42141,District of Columbia
2015.0,27 years,27.0,346.0,40.59603,District of Columbia
2015.0,28 years,28.0,419.0,47.43038,District of Columbia
2015.0,29 years,29.0,440.0,50.94361,District of Columbia
2015.0,30 years,30.0,502.0,57.98106,District of Columbia
2015.0,31 years,31.0,570.0,69.76744,District of Columbia
2015.0,32 years,32.0,652.0,84.29218,District of Columbia
2015.0,33 years,33.0,621.0,83.06581,District of Columbia
2015.0,34 years,34.0,602.0,88.52941,District of Columbia
2015.0,35 years,35.0,572.0,84.66548,District of Columbia
2015.0,36 years,36.0,497.0,86.17999,District of Columbia
2015.0,37 years,37.0,364.0,68.01196,District of Columbia
2015.0,38 years,38.0,326.0,64.55446,District of Columbia
2015.0,39 years,39.0,236.0,52.08563,District of Columbia
2015.0,40 years,40.0,174.0,38.91747,District of Columbia
2015.0,41 years,41.0,122.0,29.92396,District of Columbia
2015.0,42 years,42.0,81.0,19.75128,District of Columbia
2015.0,43 years,43.0,41.0,10.07866,District of Columbia
2015.0,44 years,44.0,36.0,8.69986,District of Columbia
2015.0,45 years,45.0,20.0,,District of Columbia
2015.0,46 years,46.0,11.0,,District of Columbia
2015.0,13 years,13.0,17.0,,Florida
2015.0,14 years,14.0,108.0,,Florida
2015.0,15 years,15.0,340.0,2.86811,Florida
2015.0,16 years,16.0,906.0,7.77489,Florida
2015.0,17 years,17.0,1857.0,15.81112,Florida
2015.0,18 years,18.0,3284.0,29.15768,Florida
2015.0,19 years,19.0,5570.0,50.34892,Florida
2015.0,20 years,20.0,7355.0,63.11463,Florida
2015.0,21 years,21.0,8618.0,71.15728,Florida
2015.0,22 years,22.0,9777.0,79.00478,Florida
2015.0,23 years,23.0,10602.0,80.67572,Florida
2015.0,24 years,24.0,11701.0,83.32681,Florida
2015.0,25 years,25.0,12699.0,89.23979,Florida
2015.0,26 years,26.0,13046.0,96.63274,Florida
2015.0,27 years,27.0,13416.0,102.83139,Florida
2015.0,28 years,28.0,13440.0,105.47629,Florida
2015.0,29 years,29.0,13816.0,109.06565,Florida
2015.0,30 years,30.0,13738.0,106.8631,Florida
2015.0,31 years,31.0,13063.0,104.30124,Florida
2015.0,32 years,32.0,12196.0,96.28396,Florida
2015.0,33 years,33.0,11275.0,88.90764,Florida
2015.0,34 years,34.0,10109.0,80.74539,Florida
2015.0,35 years,35.0,8665.0,68.24232,Florida
2015.0,36 years,36.0,7226.0,60.08548,Florida
2015.0,37 years,37.0,5816.0,48.30806,Florida
2015.0,38 years,38.0,4568.0,38.01187,Florida
2015.0,39 years,39.0,3537.0,30.08779,Florida
2015.0,40 years,40.0,2749.0,22.69369,Florida
2015.0,41 years,41.0,1818.0,15.15088,Florida
2015.0,42 years,42.0,1247.0,10.08818,Florida
2015.0,43 years,43.0,762.0,5.85622,Florida
2015.0,44 years,44.0,404.0,2.9568,Florida
